onset_type,onset_time,pitch
no_change,4.43,40
no_change,4.434,55
no_change,4.436,64
no_change,5.261,43
no_change,5.264,64
no_change,6.007,60
no_change,6.755,47
no_change,6.839,54
no_change,6.939,64
no_change,7.902,63
no_change,8.802,57
no_change,8.805,59
no_change,9.577,55
no_change,9.58,64
no_change,10.32,43
no_change,10.323,59
no_change,11.07,64
no_change,11.073,60
no_change,11.075,45
no_change,11.798,50
no_change,11.877,57
no_change,11.968,67
no_change,12.739,66
no_change,13.584,60
no_change,14.484,67
no_change,14.486,55
no_change,14.489,59
no_change,15.248,59
no_change,16.002,64
no_change,16.007,49
no_change,16.741,50
no_change,16.816,57
no_change,16.895,67
no_change,17.566,66
no_change,17.905,69
no_change,17.907,60
no_change,18.259,51
no_change,18.261,67
no_change,18.591,66
no_change,18.593,57
no_change,18.941,64
no_change,19.652,64
no_change,19.655,48
no_change,20.459,66
no_change,20.461,57
no_change,20.466,45
no_change,21.241,47
no_change,21.32,54
no_change,21.411,64
no_change,22.241,63
no_change,23.193,59
no_change,23.98,40
no_change,23.984,55
no_change,23.986,64
no_change,24.743,64
no_change,24.748,43
no_change,25.466,60
no_change,25.468,64
no_change,25.47,45
no_change,26.157,47
no_change,26.241,54
no_change,26.318,64
no_change,27.123,63
no_change,27.986,57
no_change,27.989,59
no_change,28.882,64
no_change,28.884,55
no_change,29.618,52
no_change,29.62,64
no_change,30.4,49
no_change,31.12,50
no_change,31.191,57
no_change,31.282,67
no_change,32.136,66
no_change,33.009,62
no_change,33.016,54
no_change,33.807,67
no_change,33.809,55
no_change,33.811,59
no_change,34.541,52
no_change,34.543,59
no_change,35.302,69
no_change,35.305,49
no_change,36.084,50
no_change,36.157,57
no_change,36.239,67
no_change,36.898,66
no_change,37.236,69
no_change,37.241,60
no_change,37.564,51
no_change,37.568,59
no_change,37.934,66
no_change,37.939,57
no_change,38.314,64
no_change,38.316,55
no_change,38.318,52
no_change,39.125,66
no_change,39.127,57
no_change,39.13,45
no_change,40.059,47
no_change,40.064,63
no_change,41.17,40
no_change,41.175,52
no_change,43.602,59
no_change,44.748,64
no_change,44.757,40
no_change,45.064,69
no_change,45.086,64
no_change,45.111,67
no_change,45.223,63
no_change,45.225,66
no_change,45.361,64
no_change,45.364,67
no_change,45.673,67
no_change,45.83,70
no_change,45.832,66
no_change,45.966,67
no_change,46.252,40
no_change,46.257,67
no_change,46.557,66
no_change,46.559,63
no_change,46.873,63
no_change,46.998,61
no_change,47.03,65
no_change,47.161,63
no_change,47.461,66
no_change,47.602,65
no_change,47.605,68
no_change,47.75,66
no_change,48.05,66
no_change,48.052,47
no_change,48.055,63
no_change,48.357,64
no_change,48.664,64
no_change,48.82,63
no_change,48.823,66
no_change,48.864,67
no_change,48.939,64
no_change,49.207,67
no_change,49.343,66
no_change,49.484,67
no_change,49.486,71
no_change,49.786,64
no_change,49.789,52
no_change,50.095,66
no_change,50.098,50
no_change,50.393,66
no_change,50.539,65
no_change,50.639,69
no_change,50.668,66
no_change,50.95,66
no_change,50.952,62
no_change,50.955,60
no_change,51.255,62
