onset_type,onset_time,pitch
no_change,2.432,43
no_change,2.559,50
no_change,2.698,59
no_change,2.709,55
no_change,2.741,50
early,2.788,49
no_change,3.018,50
no_change,3.116,55
no_change,3.2,50
no_change,3.307,40
no_change,3.443,50
no_change,3.527,59
no_change,3.53,55
no_change,3.634,50
no_change,3.73,49
no_change,3.843,50
no_change,3.936,55
no_change,3.939,59
no_change,4.03,50
no_change,4.139,43
no_change,4.243,50
no_change,4.325,59
no_change,4.327,55
no_change,4.436,50
no_change,4.541,50
no_change,4.659,50
no_change,4.732,59
no_change,4.734,55
no_change,4.85,50
no_change,4.97,49
no_change,5.075,50
no_change,5.182,59
no_change,5.214,55
no_change,5.248,50
no_change,5.377,47
no_change,5.498,50
no_change,5.6,55
no_change,5.602,59
no_change,5.693,50
no_change,5.798,43
no_change,5.9,50
no_change,6.007,55
no_change,6.009,59
no_change,6.118,50
no_change,6.214,49
no_change,6.339,50
no_change,6.436,55
no_change,6.545,50
no_change,6.648,52
no_change,6.766,50
no_change,6.855,59
no_change,6.859,55
no_change,6.973,50
no_change,7.077,49
no_change,7.18,50
no_change,7.282,59
no_change,7.284,55
no_change,7.37,50
no_change,7.498,43
no_change,7.602,50
no_change,7.7,55
no_change,7.702,59
no_change,7.814,50
no_change,7.911,41
no_change,8.014,50
no_change,8.12,59
no_change,8.123,55
no_change,8.232,50
no_change,8.336,43
no_change,8.445,50
no_change,8.557,55
no_change,8.666,50
no_change,8.768,51
no_change,8.88,50
no_change,8.995,55
no_change,9.105,50
no_change,9.205,43
no_change,9.323,50
no_change,9.427,55
no_change,9.516,50
no_change,9.618,41
no_change,9.734,50
no_change,9.836,59
no_change,9.843,55
no_change,9.932,50
no_change,10.048,43
no_change,10.159,50
no_change,10.243,55
no_change,10.248,59
no_change,10.37,50
no_change,10.495,53
no_change,10.602,50
no_change,10.711,55
no_change,10.825,50
no_change,10.927,53
no_change,11.041,50
no_change,11.136,59
no_change,11.141,55
no_change,11.248,50
no_change,11.339,53
no_change,11.455,50
no_change,11.543,55
no_change,11.545,59
no_change,11.661,50
no_change,11.759,53
no_change,11.886,50
no_change,11.995,59
no_change,11.998,55
no_change,12.095,50
no_change,12.175,53
no_change,12.295,50
no_change,12.377,59
no_change,12.386,55
no_change,12.489,50
no_change,12.595,47
no_change,12.727,50
no_change,12.823,55
no_change,12.825,59
no_change,12.945,50
no_change,13.02,53
no_change,13.136,50
no_change,13.23,55
no_change,13.334,50
no_change,13.443,47
no_change,13.58,50
no_change,13.666,59
no_change,13.668,55
no_change,13.784,50
no_change,13.884,53
no_change,14.005,50
no_change,14.098,59
no_change,14.1,55
no_change,14.223,50
no_change,14.298,57
no_change,14.439,50
no_change,14.545,55
no_change,14.645,50
no_change,14.723,55
no_change,14.848,50
no_change,14.945,59
no_change,14.948,55
no_change,15.059,50
no_change,15.145,53
no_change,15.268,50
no_change,15.357,59
no_change,15.364,55
no_change,15.461,50
no_change,15.573,47
no_change,15.698,50
no_change,15.793,55
no_change,15.902,50
no_change,16.011,45
no_change,16.145,50
no_change,16.248,55
no_change,16.25,59
no_change,16.339,50
no_change,16.452,43
no_change,16.566,50
no_change,16.645,55
no_change,16.648,59
no_change,16.761,50
no_change,16.866,41
no_change,16.993,50
no_change,17.095,59
no_change,17.098,55
no_change,17.205,50
no_change,17.293,49
no_change,17.418,50
no_change,17.539,59
no_change,17.545,55
no_change,17.623,50
no_change,17.741,43
no_change,17.839,50
no_change,17.934,62
no_change,17.936,59
no_change,18.055,50
no_change,18.161,45
no_change,18.25,50
no_change,18.348,65
no_change,18.35,60
no_change,18.473,50
no_change,18.591,43
no_change,18.686,50
no_change,18.764,55
no_change,18.77,59
no_change,18.895,50
no_change,18.989,41
no_change,19.095,50
no_change,19.175,60
no_change,19.18,57
no_change,19.314,50
no_change,19.436,43
no_change,19.525,50
no_change,19.639,59
no_change,19.641,55
no_change,19.773,50
no_change,19.886,53
no_change,19.995,50
no_change,20.095,55
no_change,20.189,50
no_change,20.291,57
no_change,20.409,50
no_change,20.511,55
no_change,20.618,50
no_change,20.709,55
no_change,20.818,50
no_change,20.905,59
no_change,20.907,55
no_change,21.014,50
no_change,21.125,43
no_change,21.245,50
no_change,21.318,62
no_change,21.32,59
no_change,21.461,50
no_change,21.552,45
no_change,21.661,50
no_change,21.718,60
no_change,21.727,65
no_change,21.859,50
no_change,21.959,43
no_change,22.07,50
no_change,22.145,62
no_change,22.148,59
no_change,22.28,50
no_change,22.375,41
no_change,22.48,50
no_change,22.543,60
no_change,22.548,57
no_change,22.664,50
no_change,22.811,43
no_change,23.005,49
no_change,23.089,50
no_change,23.157,55
no_change,23.23,59
no_change,23.32,62
no_change,23.402,63
no_change,23.518,64
no_change,23.661,67
no_change,23.845,62
no_change,23.961,64
no_change,24.05,65
no_change,24.139,67
no_change,24.225,65
no_change,24.343,64
no_change,24.418,62
no_change,24.557,67
no_change,24.784,74
no_change,24.993,63
no_change,24.995,71
no_change,25.095,64
no_change,25.205,64
no_change,25.295,62
no_change,25.38,71
no_change,25.482,64
no_change,25.6,67
no_change,25.691,64
no_change,25.798,62
no_change,25.907,59
no_change,26.009,57
no_change,26.107,59
no_change,26.305,43
no_change,26.411,50
no_change,26.491,59
no_change,26.495,62
no_change,26.611,50
no_change,26.716,45
no_change,26.818,50
no_change,26.916,65
no_change,26.918,60
no_change,27.041,50
no_change,27.143,43
no_change,27.25,50
no_change,27.327,59
no_change,27.336,55
no_change,27.455,50
no_change,27.559,41
no_change,27.659,50
no_change,27.736,60
no_change,27.745,57
no_change,27.861,50
no_change,27.982,43
no_change,28.082,50
no_change,28.173,59
no_change,28.177,55
no_change,28.293,50
no_change,28.425,53
no_change,28.561,50
no_change,28.652,59
no_change,28.655,55
no_change,28.736,50
no_change,28.834,109
no_change,28.966,50
no_change,29.045,59
no_change,29.064,55
no_change,29.164,50
no_change,29.266,55
no_change,29.377,50
no_change,29.475,59
no_change,29.48,55
no_change,29.566,50
no_change,29.705,43
no_change,29.802,50
no_change,29.886,59
no_change,29.898,55
no_change,30.027,50
no_change,30.127,45
no_change,30.225,50
no_change,30.3,60
no_change,30.423,50
no_change,30.539,43
no_change,30.639,50
no_change,30.714,59
no_change,30.72,55
no_change,30.843,50
no_change,30.945,41
no_change,31.039,50
no_change,31.127,60
no_change,31.136,57
no_change,31.245,50
