onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A3,D4,0.1
correct,0.29,0.29,0.0,A3,D4,0.1
early,0.61,0.29,0.32,A4,D4,0.1
early,1.18,0.41,0.77,A4,D4,0.1
early,1.79,0.83,0.96,F#/Gb4,A4,0.4
late,2.11,1.37,0.74,E/Fb4,F#/Gb4,0.6
early,2.4,1.37,1.03,C#/Db4,F#/Gb4,0.1
early,4.51,1.37,3.14,C#/Db4,F#/Gb4,0.1
early,4.8,1.5,3.3,A3,F#/Gb4,0.4
correct,5.09,1.82,3.27,A3,E/Fb4,0.1
late,5.41,3.36,2.05,F#/Gb4,C#/Db4,0.1
early,5.98,3.61,2.37,F#/Gb4,C#/Db4,0.1
early,6.59,3.61,2.98,C#/Db4,C#/Db4,1.0
correct,6.91,3.84,3.07,D4,C#/Db4,0.8
correct,7.2,4.06,3.14,F#/Gb4,C#/Db4,0.1
early,9.31,4.51,4.8,D4,F#/Gb4,0.2
late,9.6,4.99,4.61,A3,C#/Db4,0.2
correct,9.89,5.25,4.64,A3,D4,0.1
early,10.21,5.25,4.96,A4,D4,0.1
early,10.78,5.25,5.53,A4,D4,0.1
early,11.39,5.41,5.98,F#/Gb4,D4,0.2
late,11.71,7.17,4.54,E/Fb4,D4,0.6
early,12.0,7.29,4.71,C#/Db4,D4,0.8
early,14.11,7.65,6.46,C#/Db4,D4,0.8
correct,14.4,7.87,6.53,A3,D4,0.1
early,14.69,7.87,6.82,A3,D4,0.1
early,15.01,7.87,7.14,F#/Gb4,D4,0.2
early,15.58,7.87,7.71,F#/Gb4,D4,0.2
correct,16.19,8.41,7.78,C#/Db4,G4,0.0
late,16.19,8.89,7.3,C#/Db4,F#/Gb4,0.1
correct,16.51,9.15,7.36,D4,E/Fb4,0.6
early,18.91,9.15,9.76,F#/Gb4,E/Fb4,0.6
early,20.09,9.41,10.68,F#/Gb4,C#/Db4,0.1
late,21.31,11.23,10.08,G4,C#/Db4,0.0
correct,21.6,11.52,10.08,A4,A3,1.0
correct,21.89,11.77,10.12,A4,A3,1.0
early,22.21,11.77,10.44,F#/Gb4,A3,0.4
early,22.49,11.77,10.72,F#/Gb4,A3,0.4
early,23.71,12.03,11.68,C#/Db4,F#/Gb4,0.1
late,24.0,12.48,11.52,F#/Gb3,F#/Gb4,1.0
late,24.29,13.12,11.17,F#/Gb3,C#/Db4,0.1
early,24.89,13.12,11.77,E/Fb3,C#/Db4,0.4
early,26.11,13.41,12.7,F#/Gb4,D4,0.2
late,26.4,15.65,10.75,G4,F#/Gb4,0.8
late,26.69,16.8,9.89,G4,A4,0.6
late,27.01,17.98,9.03,E/Fb4,G#/Ab4,0.2
correct,27.29,18.27,9.02,E/Fb4,A4,0.1
early,28.51,18.27,10.24,F#/Gb4,A4,0.4
early,29.09,18.27,10.82,B/Cb3,A4,0.6
early,29.69,18.53,11.16,B/Cb3,A4,0.6
early,30.91,18.88,12.03,G4,F#/Gb4,0.8
correct,31.2,19.17,12.03,F#/Gb4,F#/Gb4,1.0
late,31.49,20.41,11.08,F#/Gb4,E/Fb5,0.6
late,31.49,20.73,10.76,F#/Gb4,C#/Db4,0.1
late,31.49,21.05,10.44,F#/Gb4,F#/Gb3,1.0
late,31.81,21.69,10.12,A4,E/Fb4,0.1
late,32.09,22.97,9.12,A4,F#/Gb4,0.4
early,33.31,23.23,10.08,A4,F#/Gb4,0.4
early,33.89,23.23,10.66,G4,F#/Gb4,0.8
early,34.21,23.23,10.98,F#/Gb4,F#/Gb4,1.0
early,34.49,23.23,11.26,F#/Gb4,F#/Gb4,1.0
early,35.71,23.23,12.48,F#/Gb4,F#/Gb4,1.0
early,36.0,23.23,12.77,G4,F#/Gb4,0.8
correct,36.29,23.61,12.68,G4,G4,1.0
early,36.61,23.61,13.0,E/Fb4,G4,0.4
early,36.89,23.61,13.28,E/Fb4,G4,0.4
early,38.11,23.61,14.5,B/Cb4,G4,0.2
early,38.69,23.87,14.82,B/Cb4,F#/Gb4,0.1
early,39.29,24.29,15.0,B/Cb4,D4,0.4
late,39.58,25.63,13.95,B/Cb4,F#/Gb4,0.1
late,39.9,26.33,13.57,G#/Ab4,B/Cb3,0.4
extra,,27.01,,,A4,
extra,,28.41,,,G#/Ab4,
extra,,28.77,,,F#/Gb4,
extra,,29.15,,,G4,
extra,,29.5,,,A4,
extra,,29.82,,,A4,
extra,,31.33,,,A4,
extra,,32.06,,,E/Fb5,
extra,,32.48,,,F#/Gb4,
extra,,32.73,,,F#/Gb4,
extra,,34.4,,,F#/Gb4,
extra,,34.78,,,G4,
extra,,35.17,,,F#/Gb4,
extra,,35.58,,,E/Fb4,
extra,,35.97,,,D4,
extra,,37.57,,,B/Cb4,
extra,,38.4,,,B/Cb4,
extra,,39.23,,,B/Cb4,
extra,,39.65,,,G#/Ab4,
extra,,40.06,,,A4,
