mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,2413,2431,2066,157,190,0,18,335,120.00,134.00,14.00
tempo,a_lot_faster_tempo,2464,2469,2076,187,201,0,5,370,120.00,125.00,5.00
tempo,slower_tempo,2423,2431,2081,161,181,0,8,395,120.00,134.00,14.00
tempo,a_lot_slower_tempo,2481,2473,2111,182,180,8,0,494,120.00,170.00,50.00
progressive_tempo,accelerando,2756,2364,1784,478,102,392,0,258,120.00,156.00,36.00
progressive_tempo,ritardando,2382,2844,1728,111,543,0,462,242,120.00,125.00,5.00
progressive_tempo,tempo_fluctuation,2993,3218,1653,442,898,0,225,337,120.00,125.00,5.00
duration,note_held_too_long,2437,2438,2210,126,101,0,1,640,120.00,110.00,10.00
duration,note_cut_too_soon,2437,2438,2210,126,101,0,1,640,120.00,110.00,10.00
note,note_missing,2437,2437,2184,143,110,0,0,573,120.00,110.00,10.00
note,note_not_expected,2439,2440,2208,128,103,0,1,641,120.00,110.00,10.00
articulation,articulated_legato,2437,2437,2181,141,115,0,0,567,120.00,110.00,10.00
articulation,articulated_staccato,2409,2416,2127,128,154,0,7,377,120.00,110.00,10.00
articulation,articulated_accentuated,2437,2438,2210,126,101,0,1,640,120.00,110.00,10.00
