onset_type,onset_time,pitch
no_change,8.95,50
no_change,8.952,62
no_change,9.714,48
no_change,9.889,46
articulation,9.891,58
no_change,10.366,57
no_change,10.368,45
no_change,10.866,43
no_change,11.618,50
no_change,11.623,38
no_change,11.8,55
no_change,11.802,43
no_change,12.305,45
no_change,12.814,46
no_change,13.6,46
no_change,13.78,48
no_change,13.784,60
no_change,14.257,49
no_change,14.259,61
no_change,14.784,50
no_change,14.789,62
no_change,16.68,48
no_change,16.682,60
no_change,17.386,48
no_change,17.477,63
no_change,17.568,60
no_change,17.616,69
no_change,18.241,48
no_change,18.3,60
no_change,18.809,43
no_change,18.811,58
no_change,18.816,67
no_change,18.818,62
no_change,19.691,43
no_change,19.7,58
no_change,19.743,67
no_change,19.748,62
no_change,20.439,58
no_change,20.441,43
no_change,20.957,50
no_change,20.961,60
no_change,21.82,60
no_change,21.832,57
no_change,21.873,50
no_change,21.898,66
no_change,22.618,50
no_change,22.62,60
no_change,23.157,43
no_change,23.161,67
no_change,23.164,62
no_change,25.239,50
no_change,25.241,62
no_change,26.039,60
no_change,26.041,48
no_change,26.211,46
no_change,26.693,57
no_change,26.698,45
no_change,27.164,55
no_change,27.166,43
no_change,27.918,50
no_change,27.923,38
no_change,28.098,55
no_change,28.102,43
no_change,28.589,57
no_change,28.591,45
no_change,29.066,58
no_change,29.068,46
no_change,29.823,46
no_change,30.007,48
no_change,30.511,49
no_change,31.045,50
no_change,31.05,62
no_change,32.966,63
no_change,32.968,48
no_change,32.973,60
no_change,33.689,48
no_change,33.873,60
no_change,33.889,63
no_change,33.905,69
no_change,34.52,48
no_change,34.564,63
no_change,34.566,60
no_change,34.568,69
no_change,35.077,43
no_change,35.08,58
no_change,35.084,62
no_change,35.934,62
no_change,35.952,58
no_change,36.0,43
no_change,36.016,67
no_change,36.695,58
no_change,36.702,43
no_change,37.216,50
no_change,37.218,66
no_change,37.22,60
no_change,38.08,50
no_change,38.082,57
no_change,38.105,60
no_change,38.111,66
no_change,38.848,50
no_change,38.85,60
no_change,39.361,43
no_change,39.364,58
no_change,39.366,67
no_change,39.368,62
no_change,40.291,62
no_change,41.516,43
no_change,42.332,50
no_change,42.52,55
no_change,42.984,50
no_change,43.498,43
no_change,44.243,50
no_change,44.434,55
no_change,44.875,50
no_change,45.195,43
no_change,45.295,67
no_change,45.366,70
no_change,45.639,74
no_change,46.095,74
no_change,46.098,70
no_change,46.284,74
no_change,46.289,70
no_change,46.777,50
no_change,47.248,43
no_change,47.961,70
no_change,48.175,72
no_change,48.625,50
no_change,48.634,72
no_change,48.909,43
no_change,49.068,72
