mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,957,966,707,130,120,0,9,285,120.00,110.00,10.00
tempo,a_lot_faster_tempo,988,981,663,161,157,7,0,197,120.00,134.00,14.00
tempo,slower_tempo,957,970,641,164,152,0,13,144,120.00,110.00,10.00
tempo,a_lot_slower_tempo,975,976,710,147,118,0,1,247,120.00,134.00,14.00
progressive_tempo,accelerando,1120,949,556,254,139,171,0,86,120.00,144.00,24.00
progressive_tempo,ritardando,958,1179,526,138,294,0,221,101,120.00,156.00,36.00
progressive_tempo,tempo_fluctuation,1033,1309,491,179,363,0,276,81,120.00,99.00,21.00
duration,note_held_too_long,947,942,692,123,127,5,0,290,120.00,134.00,14.00
duration,note_cut_too_soon,950,945,693,123,129,5,0,285,120.00,134.00,14.00
note,note_missing,947,942,692,123,127,5,0,291,120.00,134.00,14.00
note,note_not_expected,947,942,692,123,127,5,0,291,120.00,134.00,14.00
articulation,articulated_legato,947,941,684,127,130,6,0,279,120.00,134.00,14.00
articulation,articulated_staccato,986,977,649,164,164,9,0,153,120.00,134.00,14.00
articulation,articulated_accentuated,947,942,692,123,127,5,0,291,120.00,134.00,14.00
