onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb3,E/Fb3,1.0
correct,0.23,0.23,0.0,D4,D4,1.0
correct,0.45,0.55,-0.1,D4,X0,0.0
correct,0.64,0.87,-0.23,D4,C4,0.6
correct,0.87,1.09,-0.22,C4,B/Cb3,0.8
correct,1.09,1.25,-0.16,B/Cb3,B/Cb3,1.0
correct,1.25,1.51,-0.26,B/Cb3,B/Cb3,1.0
correct,1.51,1.73,-0.22,B/Cb3,A3,0.6
correct,1.73,1.95,-0.22,A3,A3,1.0
correct,1.95,2.15,-0.2,A3,G3,0.6
late,1.95,2.37,-0.42,A3,G3,0.6
late,2.15,2.79,-0.64,G3,B/Cb3,0.2
early,2.37,2.79,-0.42,G3,B/Cb3,0.2
late,2.79,3.65,-0.86,B/Cb3,B/Cb3,1.0
early,3.65,4.1,-0.45,B/Cb3,G3,0.2
correct,4.07,4.51,-0.44,F#/Gb3,G3,0.8
correct,4.51,4.93,-0.42,G3,G4,1.0
correct,4.93,5.38,-0.45,B/Cb4,B/Cb4,1.0
early,5.38,5.57,-0.19,B/Cb4,G3,0.2
correct,5.57,5.79,-0.22,G3,G3,1.0
correct,5.79,6.02,-0.23,G3,G3,1.0
correct,6.02,6.24,-0.22,G3,C5,0.1
late,6.24,6.66,-0.42,C5,B/Cb4,0.8
early,6.66,6.88,-0.22,B/Cb4,G3,0.2
correct,6.88,7.07,-0.19,G3,G3,1.0
correct,7.07,7.3,-0.23,G3,G3,1.0
correct,7.3,7.52,-0.22,G3,C5,0.1
correct,7.52,7.75,-0.23,C5,A#/Bb4,0.6
correct,7.75,7.94,-0.19,A#/Bb4,G3,0.4
correct,7.94,8.16,-0.22,G3,G3,1.0
correct,8.16,8.29,-0.13,G3,C5,0.1
late,8.29,8.58,-0.29,C5,G3,0.1
correct,8.58,8.8,-0.22,G3,E/Fb4,0.4
late,8.8,9.22,-0.42,E/Fb4,F#/Gb4,0.6
correct,9.22,9.67,-0.45,F#/Gb4,F#/Gb4,1.0
correct,9.67,10.08,-0.41,F#/Gb4,F#/Gb4,1.0
correct,10.08,10.5,-0.42,F#/Gb4,A4,0.4
early,10.5,10.72,-0.22,A4,D#/Eb4,0.0
correct,10.72,10.95,-0.23,D#/Eb4,D#/Eb4,1.0
correct,10.95,11.17,-0.22,D#/Eb4,B/Cb4,0.2
correct,11.17,11.36,-0.19,B/Cb4,B/Cb4,1.0
late,11.36,11.81,-0.45,B/Cb4,A4,0.6
early,11.81,12.0,-0.19,A4,D#/Eb4,0.0
correct,12.0,12.23,-0.23,D#/Eb4,D#/Eb4,1.0
correct,12.23,12.45,-0.22,D#/Eb4,D#/Eb4,1.0
correct,12.45,12.58,-0.13,D#/Eb4,B/Cb4,0.2
correct,12.64,12.9,-0.26,B/Cb4,F#/Gb3,0.1
correct,12.9,13.09,-0.19,F#/Gb3,B/Cb3,0.1
correct,13.09,13.31,-0.22,B/Cb3,D#/Eb4,0.2
correct,13.25,13.51,-0.26,D#/Eb4,D#/Eb4,1.0
correct,13.51,13.73,-0.22,D#/Eb4,D#/Eb4,1.0
correct,13.73,13.95,-0.22,D#/Eb4,F#/Gb4,0.4
late,13.95,14.37,-0.42,F#/Gb4,G3,0.8
correct,14.37,14.79,-0.42,G3,G4,1.0
correct,14.79,15.23,-0.44,G4,G4,1.0
correct,15.23,15.65,-0.42,G4,B/Cb4,0.2
early,15.65,15.87,-0.22,B/Cb4,G3,0.2
correct,15.87,16.1,-0.23,G3,G3,1.0
correct,16.1,16.29,-0.19,G3,G3,1.0
correct,16.29,16.51,-0.22,G3,C5,0.1
late,16.51,16.93,-0.42,C5,B/Cb4,0.8
early,16.93,17.15,-0.22,B/Cb4,G3,0.2
correct,17.15,17.38,-0.23,G3,G3,1.0
correct,17.38,17.51,-0.13,G3,B/Cb4,0.2
late,17.51,17.79,-0.28,B/Cb4,C5,0.8
correct,17.79,18.02,-0.23,C5,A#/Bb4,0.6
correct,18.02,18.24,-0.22,A#/Bb4,A#/Bb4,1.0
correct,18.15,18.43,-0.28,A#/Bb4,G3,0.4
correct,18.43,18.66,-0.23,G3,G3,1.0
correct,18.66,18.88,-0.22,G3,G3,1.0
correct,18.88,19.07,-0.19,G3,E/Fb4,0.4
late,19.07,19.52,-0.45,E/Fb4,E/Fb5,1.0
correct,19.52,19.94,-0.42,E/Fb5,A4,0.1
correct,19.94,20.35,-0.41,A4,A4,1.0
correct,20.35,20.8,-0.45,A4,C5,0.4
early,20.8,21.03,-0.23,C5,E/Fb4,0.2
correct,21.03,21.22,-0.19,E/Fb4,E/Fb4,1.0
correct,21.22,21.44,-0.22,E/Fb4,E/Fb4,1.0
correct,21.44,21.67,-0.23,E/Fb4,B/Cb4,0.1
late,21.67,22.08,-0.41,B/Cb4,B/Cb4,1.0
early,22.08,22.31,-0.23,B/Cb4,G3,0.2
correct,22.31,22.43,-0.12,G3,E/Fb4,0.4
late,22.43,22.72,-0.29,E/Fb4,G3,0.4
correct,22.72,22.95,-0.23,G3,F#/Gb4,0.8
late,22.95,23.36,-0.41,F#/Gb4,F#/Gb4,1.0
early,23.36,23.59,-0.23,F#/Gb4,A3,0.4
correct,23.59,23.81,-0.22,A3,A3,1.0
correct,23.81,24.0,-0.19,A3,A3,1.0
correct,24.0,24.23,-0.23,A3,E/Fb3,0.1
late,24.23,24.64,-0.41,E/Fb3,E/Fb4,1.0
correct,24.64,25.09,-0.45,E/Fb4,E/Fb4,1.0
correct,25.09,25.51,-0.42,E/Fb4,E/Fb4,1.0
correct,25.51,25.95,-0.44,E/Fb4,F#/Gb3,0.6
correct,25.95,26.37,-0.42,F#/Gb3,G4,0.8
correct,26.37,26.79,-0.42,G4,G4,1.0
correct,26.79,27.23,-0.44,G4,B/Cb4,0.2
early,27.23,27.46,-0.23,B/Cb4,G3,0.2
correct,27.43,27.65,-0.22,G3,G3,1.0
correct,27.65,27.87,-0.22,G3,G3,1.0
correct,27.87,28.1,-0.23,G3,B/Cb4,0.2
late,28.1,28.51,-0.41,B/Cb4,B/Cb4,1.0
early,28.51,28.74,-0.23,B/Cb4,G3,0.2
correct,28.74,28.93,-0.19,G3,G3,1.0
correct,28.93,29.15,-0.22,G3,G3,1.0
correct,29.15,29.38,-0.23,G3,B/Cb4,0.2
correct,29.38,29.6,-0.22,B/Cb4,B/Cb4,1.0
correct,29.6,29.79,-0.19,B/Cb4,A#/Bb4,0.8
correct,29.79,30.02,-0.23,A#/Bb4,G3,0.4
correct,30.02,30.24,-0.22,G3,G3,1.0
correct,30.24,30.43,-0.19,G3,G3,1.0
correct,30.43,30.66,-0.23,G3,F#/Gb4,0.8
late,30.66,31.07,-0.41,F#/Gb4,F#/Gb4,1.0
correct,31.07,31.52,-0.45,F#/Gb4,A3,0.4
correct,31.52,31.94,-0.42,A3,F#/Gb3,0.4
correct,31.94,32.35,-0.41,F#/Gb3,A4,0.4
early,32.35,32.58,-0.23,A4,D#/Eb4,0.0
correct,32.58,32.8,-0.22,D#/Eb4,D#/Eb4,1.0
correct,32.8,33.03,-0.23,D#/Eb4,D#/Eb4,1.0
correct,33.03,33.22,-0.19,D#/Eb4,F#/Gb3,0.4
late,33.22,33.67,-0.45,B/Cb4,A4,0.6
early,33.67,33.86,-0.19,A4,D#/Eb4,0.0
correct,33.86,34.08,-0.22,D#/Eb4,D#/Eb4,1.0
correct,34.08,34.31,-0.23,D#/Eb4,D#/Eb4,1.0
correct,34.31,34.43,-0.12,D#/Eb4,B/Cb4,0.2
late,34.43,34.75,-0.32,B/Cb4,F#/Gb3,0.1
correct,34.75,34.95,-0.2,F#/Gb3,B/Cb3,0.1
correct,34.95,35.17,-0.22,B/Cb3,D#/Eb4,0.2
correct,35.17,35.36,-0.19,D#/Eb4,D#/Eb4,1.0
correct,35.36,35.59,-0.23,D#/Eb4,D#/Eb4,1.0
correct,35.59,35.81,-0.22,D#/Eb4,A4,0.0
late,35.81,36.23,-0.42,A4,G3,0.6
correct,36.23,36.64,-0.41,G3,G3,1.0
correct,36.64,37.09,-0.45,G3,B/Cb4,0.2
correct,37.09,37.51,-0.42,B/Cb4,B/Cb4,1.0
early,37.51,37.73,-0.22,B/Cb4,G3,0.2
correct,37.73,37.95,-0.22,G3,G3,1.0
correct,37.95,38.15,-0.2,G3,G3,1.0
correct,38.15,38.37,-0.22,G3,B/Cb4,0.2
late,38.37,38.79,-0.42,B/Cb4,B/Cb4,1.0
early,38.79,39.01,-0.22,B/Cb4,G3,0.2
correct,39.01,39.23,-0.22,G3,G3,1.0
correct,39.23,39.46,-0.23,G3,C5,0.1
correct,39.36,39.65,-0.29,B/Cb4,C5,0.8
correct,39.65,39.87,-0.22,C5,B/Cb4,0.8
correct,39.87,40.1,-0.23,B/Cb4,G3,0.2
correct,40.1,40.29,-0.19,G3,G3,1.0
correct,40.29,40.51,-0.22,G3,G3,1.0
correct,40.51,40.74,-0.23,G3,G3,1.0
correct,40.74,40.93,-0.19,G3,E/Fb4,0.4
late,40.93,41.38,-0.45,E/Fb4,C4,0.2
correct,41.38,41.79,-0.41,C4,E/Fb4,0.2
correct,41.79,42.24,-0.45,E/Fb4,A4,0.1
correct,42.21,42.66,-0.45,A4,C5,0.4
early,42.66,42.88,-0.22,C5,E/Fb4,0.2
correct,42.88,43.07,-0.19,E/Fb4,E/Fb4,1.0
correct,43.07,43.3,-0.23,E/Fb4,E/Fb4,1.0
correct,43.3,43.52,-0.22,E/Fb4,C5,0.2
late,43.52,43.94,-0.42,C5,B/Cb4,0.8
early,43.94,44.16,-0.22,B/Cb4,G3,0.2
correct,44.16,44.39,-0.23,G3,G3,1.0
correct,44.29,44.58,-0.29,E/Fb4,G3,0.4
