mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,630,641,372,125,133,0,11,169,120.00,156.00,36.00
tempo,a_lot_faster_tempo,650,658,323,160,167,0,8,131,120.00,110.00,10.00
tempo,slower_tempo,624,627,411,107,106,0,3,204,120.00,125.00,5.00
tempo,a_lot_slower_tempo,629,628,363,138,127,1,0,185,120.00,134.00,14.00
progressive_tempo,accelerando,711,608,242,227,139,103,0,66,120.00,188.00,68.00
progressive_tempo,ritardando,619,768,242,115,262,0,149,83,120.00,125.00,5.00
progressive_tempo,tempo_fluctuation,770,991,229,182,359,0,221,76,120.00,156.00,36.00
duration,note_held_too_long,603,612,398,96,109,0,9,263,120.00,134.00,14.00
duration,note_cut_too_soon,603,612,398,96,109,0,9,262,120.00,134.00,14.00
note,note_missing,603,612,398,96,109,0,9,262,120.00,134.00,14.00
note,note_not_expected,603,613,395,96,112,0,10,263,120.00,134.00,14.00
articulation,articulated_legato,603,611,410,87,106,0,8,262,120.00,134.00,14.00
articulation,articulated_staccato,611,617,355,122,134,0,6,157,120.00,134.00,14.00
articulation,articulated_accentuated,603,612,398,96,109,0,9,263,120.00,134.00,14.00
