onset_type,onset_time,pitch
no_change,0.0,70
no_change,0.545,70
no_change,0.818,68
no_change,1.091,66
no_change,1.364,65
no_change,1.636,63
no_change,2.182,63
no_change,2.455,65
no_change,2.727,66
no_change,3.0,70
no_change,3.273,68
no_change,3.818,68
no_change,4.091,66
no_change,4.364,65
no_change,4.636,61
no_change,4.909,63
no_change,5.455,63
no_change,5.727,65
no_change,6.0,66
no_change,6.117,101
no_change,6.273,70
no_change,6.545,68
no_change,6.818,68
no_change,7.091,68
no_change,7.364,66
no_change,7.636,65
no_change,7.909,61
no_change,8.182,63
