onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,0.0,0.0,0.0,293.2,293.2,293.2,1.0,True
correct,0.232,0.232,0.0,329.8,329.8,329.8,1.0,True
correct,0.487,0.487,0.0,350.7,350.7,350.7,1.0,True
correct,0.998,0.998,0.0,293.2,293.2,293.2,1.0,True
correct,1.37,1.37,0.0,348.9,348.9,348.9,1.0,True
correct,1.486,1.486,0.0,391.6,391.6,391.6,1.0,True
correct,2.484,2.484,0.0,329.1,329.1,329.1,1.0,True
correct,2.995,2.995,0.0,261.1,261.1,261.1,1.0,True
correct,3.738,3.738,0.0,329.4,329.4,329.4,1.0,True
correct,3.993,3.993,0.0,350.9,350.9,350.9,1.0,True
correct,4.249,4.249,0.0,330.0,330.0,330.0,1.0,True
correct,4.481,4.481,0.0,292.7,292.7,292.7,1.0,True
correct,5.735,5.735,0.0,293.2,293.2,293.2,1.0,True
correct,5.99,5.99,0.0,329.0,329.1,329.0,1.0,True
correct,6.478,6.478,0.0,337.9,337.9,337.9,1.0,True
correct,6.989,6.989,0.0,293.2,293.2,293.2,1.0,True
correct,7.732,7.732,0.0,233.2,233.2,233.2,1.0,True
correct,8.498,8.498,0.0,234.1,234.1,234.1,1.0,True
correct,8.73,8.73,0.0,226.0,226.0,226.0,1.0,True
correct,8.986,8.986,0.0,232.8,232.8,232.8,1.0,True
correct,9.241,9.241,0.0,228.2,228.2,228.2,1.0,True
correct,9.497,9.497,0.0,233.4,233.4,233.4,1.0,True
correct,9.984,9.984,0.0,242.9,242.9,242.9,0.9990000128746033,True
correct,10.495,10.495,0.0,232.8,232.8,232.8,1.0,True
correct,10.75,10.75,0.0,231.1,231.1,231.1,1.0,True
correct,11.238,11.238,0.0,231.0,231.0,231.0,1.0,True
correct,11.749,11.749,0.0,219.6,219.6,219.6,1.0,True
correct,12.492,12.492,0.0,219.6,219.6,219.6,1.0,True
correct,12.98,12.98,0.0,195.9,195.9,195.9,1.0,True
correct,13.49,13.49,0.0,219.4,219.4,219.4,1.0,True
correct,15.743,15.743,0.0,219.6,219.6,219.6,1.0,True
correct,15.998,15.998,0.0,219.4,219.4,219.4,1.0,True
correct,16.23,16.23,0.0,218.8,218.8,218.8,1.0,True
correct,16.486,16.486,0.0,219.6,219.6,219.6,1.0,True
correct,17.229,17.229,0.0,219.6,219.6,219.6,1.0,True
correct,17.484,17.484,0.0,218.9,218.9,218.9,1.0,True
correct,17.74,17.74,0.0,219.6,219.6,219.6,1.0,True
correct,17.995,17.995,0.0,219.3,219.3,219.3,1.0,True
early,18.738,18.622,0.1,219.3,219.5,219.3,0.9919999837875366,True
correct,19.249,19.11,0.1,261.1,261.2,261.1,0.9980000257492065,True
correct,19.737,19.621,0.1,293.2,293.2,293.2,0.9990000128746033,True
correct,20.48,20.364,0.1,292.8,293.1,292.8,0.9900000095367432,True
correct,21.989,21.873,0.1,293.2,293.2,293.2,0.9990000128746033,True
correct,22.5,22.36,0.1,219.6,219.2,219.6,0.9819999933242798,True
correct,22.987,22.871,0.1,219.0,219.4,219.0,0.9860000014305115,True
correct,23.243,23.103,0.1,261.1,226.7,261.1,0.0,True
correct,23.986,23.87,0.1,293.2,293.2,293.2,0.9990000128746033,True
correct,24.497,24.357,0.1,293.2,298.6,293.2,0.8550000190734863,True
correct,24.984,24.868,0.1,298.1,295.4,298.1,0.9240000247955322,True
correct,25.24,25.124,0.1,293.2,293.2,293.2,1.0,True
correct,26.749,26.61,0.1,219.5,219.6,219.5,0.996999979019165,True
correct,27.237,27.121,0.1,261.2,261.1,261.2,0.9990000128746033,True
correct,27.747,27.608,0.1,293.0,291.3,293.0,0.953000009059906,True
correct,28.491,28.374,0.1,293.1,292.5,293.1,0.9810000061988831,True
correct,29.744,29.605,0.1,292.6,291.2,292.6,0.9580000042915344,True
correct,29.977,29.861,0.1,391.6,391.7,391.6,1.0,True
correct,30.232,30.116,0.1,440.2,440.2,440.2,0.9990000128746033,True
correct,30.487,30.371,0.1,329.3,329.6,329.3,0.9940000176429749,True
correct,30.998,30.859,0.1,219.5,219.6,219.5,0.996999979019165,True
correct,31.23,31.114,0.1,261.3,261.4,261.3,0.9980000257492065,True
correct,31.741,31.625,0.1,292.6,293.0,292.6,0.9869999885559082,True
correct,32.484,32.368,0.1,290.0,291.7,290.0,0.953000009059906,True
correct,35.735,35.619,0.1,288.1,289.4,288.1,0.9629999995231628,True
correct,35.874,35.735,0.1,293.1,292.4,293.1,0.9800000190734863,True
correct,35.991,35.874,0.1,329.6,293.8,329.6,0.3700000047683716,True
correct,36.107,35.991,0.1,292.7,329.5,292.7,0.0,True
correct,36.734,36.618,0.1,329.8,330.0,329.8,0.9959999918937683,True
correct,36.873,36.734,0.1,329.8,329.1,329.8,0.9819999933242798,True
correct,36.989,36.873,0.1,324.6,330.0,324.6,0.8679999709129333,True
correct,37.105,36.989,0.1,323.4,324.9,323.4,0.9599999785423279,True
correct,37.732,37.616,0.1,330.4,329.8,330.4,0.9860000014305115,True
correct,37.871,37.732,0.1,326.7,323.7,326.7,0.9229999780654907,True
correct,37.987,37.871,0.1,324.6,326.7,324.6,0.9449999928474426,True
correct,38.104,37.987,0.1,328.1,324.6,328.1,0.9110000133514404,True
correct,38.731,38.614,0.1,293.2,292.7,293.2,0.9860000014305115,True
