onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C5,A4,0.4
correct,0.13,0.19,-0.06,C5,C5,1.0
correct,0.35,0.32,0.03,B/Cb4,B/Cb4,1.0
correct,0.51,0.51,0.0,A4,A4,1.0
correct,0.86,0.8,0.06,D5,D5,1.0
correct,1.18,1.21,-0.03,D5,D5,1.0
correct,1.38,1.37,0.01,E/Fb5,D5,0.6
correct,1.54,1.53,0.01,B/Cb4,E/Fb5,0.1
correct,1.73,1.73,0.0,C5,B/Cb4,0.8
correct,1.89,1.89,0.0,A4,C5,0.4
correct,2.24,2.24,0.0,A4,A4,1.0
correct,2.56,2.56,0.0,A4,A4,1.0
correct,2.75,2.75,0.0,A4,A4,1.0
correct,2.88,2.91,-0.03,C5,C5,1.0
correct,3.07,3.07,0.0,B/Cb4,B/Cb4,1.0
correct,3.26,3.26,0.0,A4,A4,1.0
correct,3.42,3.45,-0.03,G4,G4,1.0
correct,3.58,3.65,-0.07,G5,F#/Gb5,0.8
correct,3.74,3.81,-0.07,F#/Gb5,E/Fb5,0.6
correct,3.9,3.97,-0.07,E/Fb5,D5,0.6
correct,4.13,4.13,0.0,C5,C#/Db5,0.8
correct,4.26,4.32,-0.06,B/Cb4,B/Cb4,1.0
correct,4.45,4.51,-0.06,A4,G#/Ab4,0.8
correct,4.64,4.67,-0.03,G4,G4,1.0
correct,5.28,5.37,-0.09,G4,G4,1.0
correct,5.47,5.53,-0.06,A4,A4,1.0
correct,5.66,5.66,0.0,C5,C5,1.0
correct,5.82,5.89,-0.07,B/Cb4,A4,0.6
correct,5.98,6.01,-0.03,A4,A4,1.0
correct,6.34,6.4,-0.06,D5,D5,1.0
correct,6.69,6.69,0.0,D5,D5,1.0
correct,6.85,6.91,-0.06,E/Fb5,E/Fb5,1.0
correct,7.04,7.07,-0.03,B/Cb4,E/Fb5,0.1
correct,7.2,7.23,-0.03,C5,B/Cb4,0.8
correct,7.33,7.42,-0.09,C5,C5,1.0
correct,7.71,7.71,0.0,A4,A4,1.0
late,7.71,8.06,-0.35,A4,A4,1.0
correct,8.06,8.29,-0.23,A4,A4,1.0
correct,8.06,8.41,-0.35,A4,C5,0.4
late,8.06,8.64,-0.58,A4,A4,1.0
correct,8.06,8.77,-0.71,A4,A4,1.0
late,8.06,8.96,-0.9,A4,G4,0.6
late,8.06,9.15,-1.09,A4,D5,0.1
correct,8.22,9.31,-1.09,A4,A4,1.0
correct,8.38,9.5,-1.12,C5,B/Cb4,0.8
early,8.58,9.5,-0.92,A4,B/Cb4,0.6
early,8.74,9.5,-0.76,G4,B/Cb4,0.2
early,8.93,9.5,-0.57,D5,B/Cb4,0.4
early,9.09,9.5,-0.41,A4,B/Cb4,0.6
early,9.25,9.5,-0.25,B/Cb4,B/Cb4,1.0
correct,9.44,9.5,-0.06,G4,B/Cb4,0.2
