onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,D5,0.6
correct,0.13,0.2,-0.07,E/Fb5,A4,0.1
early,0.45,0.2,0.25,E/Fb5,A4,0.1
early,0.77,0.36,0.41,C5,A4,0.4
early,1.09,0.52,0.57,A4,F5,0.2
early,1.57,0.74,0.83,G4,E/Fb5,0.4
late,1.73,1.09,0.64,G4,A4,0.6
correct,1.89,1.22,0.67,A4,A4,1.0
correct,2.05,1.32,0.73,E/Fb4,A4,0.1
correct,2.05,1.41,0.64,E/Fb4,A4,0.1
early,2.37,1.54,0.83,D4,E/Fb4,0.6
correct,2.66,1.7,0.96,A3,E/Fb4,0.1
correct,2.82,1.92,0.9,C4,A4,0.4
correct,2.98,2.08,0.9,E/Fb4,D4,0.6
early,3.3,2.08,1.22,F4,D4,0.4
early,3.62,2.18,1.44,D5,C4,0.6
correct,3.78,2.34,1.44,E/Fb5,E/Fb4,1.0
correct,3.94,2.5,1.44,D5,E/Fb4,0.6
early,4.26,2.5,1.76,C5,E/Fb4,0.2
early,4.58,2.63,1.95,A4,F4,0.2
early,4.86,2.76,2.1,C5,E/Fb5,0.2
early,5.34,2.88,2.46,A4,E/Fb5,0.1
correct,5.5,3.08,2.42,E/Fb4,D5,0.6
early,5.66,3.08,2.58,E/Fb4,D5,0.6
early,5.82,3.08,2.74,E/Fb4,D5,0.6
early,6.14,3.08,3.06,C5,D5,0.6
early,6.3,3.08,3.22,C5,D5,0.6
early,6.46,3.08,3.38,G5,D5,0.1
early,6.78,3.24,3.54,G5,F5,0.6
early,7.1,3.24,3.86,F5,F5,1.0
correct,7.23,3.43,3.8,G4,C5,0.1
correct,7.39,3.65,3.74,A4,E/Fb5,0.1
early,7.55,3.65,3.9,C5,E/Fb5,0.2
correct,7.71,3.81,3.9,C5,A4,0.4
late,7.87,4.2,3.67,D5,F4,0.4
correct,8.03,4.45,3.58,D5,F4,0.4
early,8.35,4.58,3.77,C5,A4,0.4
early,8.67,4.68,3.99,D4,A4,0.1
early,8.99,4.77,4.22,G4,G4,1.0
correct,9.15,4.87,4.28,G4,G4,1.0
correct,9.15,5.0,4.15,G4,E/Fb4,0.4
correct,9.31,5.09,4.22,A4,E/Fb4,0.1
correct,9.47,5.19,4.28,D4,C5,0.6
correct,9.6,5.19,4.41,C4,C5,1.0
early,9.92,5.19,4.73,A4,C5,0.4
early,10.24,5.19,5.05,G4,C5,0.1
correct,10.56,5.38,5.18,A4,E/Fb4,0.1
early,11.17,5.57,5.6,F5,E/Fb4,0.8
early,11.36,5.57,5.79,G4,E/Fb4,0.4
correct,11.52,5.73,5.79,A4,G4,0.6
early,11.84,5.89,5.95,G4,C5,0.1
early,12.13,5.96,6.17,G4,C5,0.1
correct,12.45,6.15,6.3,F4,G5,0.6
early,12.77,6.31,6.46,C4,G5,0.1
early,13.09,6.31,6.78,E/Fb4,G5,0.4
correct,13.41,6.56,6.85,E/Fb4,G4,0.4
early,14.02,6.66,7.36,E/Fb4,C5,0.2
early,14.37,6.66,7.71,F4,C5,0.1
early,14.66,6.76,7.9,A5,C5,0.4
early,14.98,6.76,8.22,D6,C5,0.6
early,15.3,6.76,8.54,A6,C5,0.4
extra,,6.95,,,D5,
extra,,7.04,,,D5,
extra,,7.24,,,C5,
extra,,7.4,,,C5,
extra,,7.59,,,D4,
extra,,7.78,,,A4,
extra,,7.97,,,D4,
extra,,8.23,,,A4,
extra,,8.42,,,G4,
extra,,8.52,,,C4,
extra,,8.61,,,C4,
extra,,8.74,,,A4,
extra,,8.93,,,D4,
extra,,9.12,,,C5,
extra,,9.32,,,A4,
extra,,9.51,,,F5,
extra,,9.7,,,G4,
extra,,10.12,,,A4,
extra,,10.44,,,A4,
extra,,10.72,,,F5,
extra,,10.92,,,E/Fb5,
extra,,11.11,,,A4,
extra,,11.27,,,A4,
extra,,11.43,,,F5,
extra,,11.65,,,G4,
extra,,11.88,,,E/Fb5,
extra,,12.07,,,F4,
extra,,12.32,,,D5,
extra,,12.48,,,E/Fb4,
extra,,12.68,,,C5,
extra,,12.87,,,C4,
extra,,13.06,,,A4,
extra,,13.25,,,E/Fb4,
extra,,13.73,,,E/Fb4,
extra,,14.05,,,E/Fb4,
extra,,14.28,,,C5,
extra,,14.53,,,F4,
extra,,14.69,,,D5,
extra,,14.88,,,F4,
extra,,15.08,,,D5,
extra,,15.3,,,A5,
extra,,15.49,,,D6,
