mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,573,575,459,52,62,0,2,239,120.00,156.00,36.00
tempo,a_lot_faster_tempo,604,614,343,120,141,0,10,124,120.00,188.00,68.00
tempo,slower_tempo,579,576,346,126,104,3,0,142,120.00,104.00,16.00
tempo,a_lot_slower_tempo,585,578,327,133,118,7,0,81,120.00,65.00,55.00
progressive_tempo,accelerando,660,561,245,197,119,99,0,96,120.00,144.00,24.00
progressive_tempo,ritardando,569,703,212,110,247,0,134,65,120.00,110.00,10.00
progressive_tempo,tempo_fluctuation,699,858,215,170,314,0,159,76,120.00,125.00,5.00
duration,note_held_too_long,562,564,472,44,46,0,2,286,120.00,125.00,5.00
duration,note_cut_too_soon,561,563,473,42,46,0,2,286,120.00,125.00,5.00
note,note_missing,561,562,488,33,40,0,1,319,120.00,125.00,5.00
note,note_not_expected,565,568,402,73,90,0,3,195,120.00,125.00,5.00
articulation,articulated_legato,561,563,473,42,46,0,2,287,120.00,125.00,5.00
articulation,articulated_staccato,570,570,544,14,12,0,0,342,120.00,125.00,5.00
articulation,articulated_accentuated,561,563,473,42,46,0,2,287,120.00,125.00,5.00
