onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb3,E/Fb3,1.0
correct,0.23,0.29,-0.06,D4,E/Fb3,0.6
correct,0.45,0.48,-0.03,D4,D4,1.0
late,0.64,0.84,-0.2,D4,D4,1.0
late,0.64,1.12,-0.48,D4,C4,0.6
correct,0.87,1.41,-0.54,C4,C4,1.0
late,0.87,1.67,-0.8,C4,B/Cb3,0.8
correct,1.09,1.99,-0.9,B/Cb3,A3,0.6
correct,1.25,2.21,-0.96,B/Cb3,A3,0.6
correct,1.51,2.5,-0.99,B/Cb3,A3,0.6
correct,1.73,2.79,-1.06,A3,G3,0.6
correct,1.95,3.08,-1.13,A3,G3,0.6
late,2.15,3.62,-1.47,G3,B/Cb3,0.2
late,2.15,4.71,-2.56,G3,E/Fb3,0.4
late,2.37,5.28,-2.91,G3,F#/Gb3,0.8
late,2.37,5.76,-3.39,G3,G3,1.0
late,2.79,6.34,-3.55,B/Cb3,G4,0.2
early,3.65,6.88,-3.23,B/Cb3,B/Cb4,1.0
correct,4.07,7.17,-3.1,F#/Gb3,G3,0.8
late,4.07,7.43,-3.36,F#/Gb3,G3,0.8
late,4.07,7.72,-3.65,F#/Gb3,B/Cb3,0.1
late,4.07,8.0,-3.93,F#/Gb3,C5,0.0
late,4.07,8.52,-4.45,F#/Gb3,B/Cb4,0.1
early,4.51,8.8,-4.29,G3,G3,1.0
early,4.93,9.06,-4.13,B/Cb4,B/Cb3,1.0
early,5.38,9.06,-3.68,B/Cb4,B/Cb3,1.0
early,5.57,9.06,-3.49,G3,B/Cb3,0.2
correct,5.79,9.35,-3.56,G3,G3,1.0
correct,6.02,9.64,-3.62,G3,C5,0.1
correct,6.24,9.89,-3.65,C5,B/Cb4,0.8
early,6.66,10.15,-3.49,B/Cb4,A#/Bb4,0.8
correct,6.88,10.44,-3.56,G3,G3,1.0
late,6.88,10.69,-3.81,G3,G3,1.0
late,6.88,10.98,-4.1,G3,G3,1.0
correct,7.07,11.14,-4.07,G3,E/Fb4,0.4
late,7.3,11.78,-4.48,G3,F#/Gb4,0.8
late,7.52,12.32,-4.8,C5,A3,0.4
late,7.75,12.87,-5.12,A#/Bb4,F#/Gb4,0.2
late,7.94,13.28,-5.34,G3,A4,0.6
correct,8.16,13.57,-5.41,G3,D#/Eb4,0.2
late,8.16,13.83,-5.67,G3,D#/Eb4,0.2
late,8.29,14.21,-5.92,C5,D#/Eb4,0.4
correct,8.58,14.47,-5.89,G3,B/Cb4,0.2
late,8.58,15.01,-6.43,G3,A4,0.6
correct,8.8,15.17,-6.37,E/Fb4,D#/Eb4,0.8
early,9.22,15.43,-6.21,F#/Gb4,D#/Eb4,0.4
early,9.67,15.72,-6.05,F#/Gb4,A4,0.4
correct,10.08,16.07,-5.99,F#/Gb4,B/Cb3,0.1
correct,10.5,16.36,-5.86,A4,F#/Gb3,0.4
correct,10.72,16.61,-5.89,D#/Eb4,F#/Gb3,0.4
late,10.72,16.87,-6.15,D#/Eb4,D#/Eb4,1.0
correct,10.95,17.12,-6.17,D#/Eb4,D#/Eb4,1.0
correct,11.17,17.41,-6.24,B/Cb4,D#/Eb4,0.2
correct,11.36,17.67,-6.31,B/Cb4,D#/Eb4,0.2
late,11.36,18.18,-6.82,B/Cb4,A4,0.6
correct,11.81,18.72,-6.91,A4,G3,0.6
late,12.0,19.24,-7.24,D#/Eb4,G4,0.2
late,12.23,19.78,-7.55,D#/Eb4,B/Cb4,0.2
late,12.23,20.04,-7.81,D#/Eb4,F#/Gb3,0.4
correct,12.45,20.29,-7.84,D#/Eb4,G3,0.2
correct,12.64,20.45,-7.81,B/Cb4,B/Cb4,1.0
correct,12.9,20.84,-7.94,F#/Gb3,G3,0.8
late,13.09,21.28,-8.19,B/Cb3,B/Cb4,1.0
late,13.09,21.64,-8.55,B/Cb3,G3,0.2
correct,13.25,21.76,-8.51,D#/Eb4,G3,0.2
correct,13.51,22.12,-8.61,D#/Eb4,B/Cb4,0.2
late,13.51,22.4,-8.89,D#/Eb4,G3,0.2
late,13.51,22.66,-9.15,D#/Eb4,B/Cb4,0.2
correct,13.73,22.82,-9.09,D#/Eb4,A#/Bb4,0.1
correct,13.95,23.17,-9.22,F#/Gb4,G3,0.8
early,14.37,23.43,-9.06,G3,B/Cb3,0.2
early,14.79,23.68,-8.89,G4,G3,1.0
early,15.23,23.97,-8.74,G4,E/Fb4,0.4
correct,15.65,24.52,-8.87,B/Cb4,C4,0.8
late,15.87,25.03,-9.16,G3,A4,0.6
late,15.87,25.54,-9.67,G3,C5,0.1
late,16.1,25.92,-9.82,G3,C5,0.1
late,16.29,26.34,-10.05,G3,E/Fb4,0.4
correct,16.51,26.47,-9.96,C5,A4,0.4
correct,16.93,26.82,-9.89,B/Cb4,C4,0.8
correct,17.15,27.11,-9.96,G3,B/Cb4,0.2
correct,17.38,27.46,-10.08,G3,B/Cb4,0.2
late,17.51,27.88,-10.37,B/Cb4,G3,0.2
correct,17.79,28.04,-10.25,C5,G3,0.1
late,17.79,28.29,-10.5,C5,G3,0.1
late,17.79,28.64,-10.85,C5,G4,0.1
late,18.02,29.16,-11.14,A#/Bb4,F#/Gb4,0.2
correct,18.15,29.32,-11.17,A#/Bb4,A3,0.8
correct,18.43,29.67,-11.24,G3,A3,0.6
correct,18.66,29.92,-11.26,G3,B/Cb3,0.2
correct,18.88,30.18,-11.3,G3,A#/Bb3,0.4
late,19.07,30.6,-11.53,E/Fb4,E/Fb4,1.0
late,19.52,31.2,-11.68,E/Fb5,E/Fb4,1.0
late,19.52,31.65,-12.13,E/Fb5,E/Fb4,1.0
late,19.52,32.1,-12.58,E/Fb5,X0,0.0
correct,19.94,32.64,-12.7,A4,G3,0.6
late,20.35,33.25,-12.9,A4,G4,0.6
correct,20.8,33.67,-12.87,C5,B/Cb4,0.8
correct,21.03,33.92,-12.89,E/Fb4,G3,0.4
late,21.03,34.24,-13.21,E/Fb4,G3,0.4
late,21.03,34.5,-13.47,E/Fb4,B/Cb3,0.1
correct,21.22,34.76,-13.54,E/Fb4,F#/Gb3,0.6
late,21.44,35.2,-13.76,E/Fb4,B/Cb4,0.1
correct,21.67,35.43,-13.76,B/Cb4,G3,0.2
early,22.08,35.68,-13.6,B/Cb4,G3,0.2
correct,22.31,35.94,-13.63,G3,B/Cb4,0.2
late,22.43,36.26,-13.83,E/Fb4,G3,0.4
correct,22.72,36.52,-13.8,G3,B/Cb4,0.2
correct,22.95,36.68,-13.73,F#/Gb4,A#/Bb4,0.2
correct,23.36,36.96,-13.6,F#/Gb4,G3,0.8
late,23.36,37.28,-13.92,F#/Gb4,B/Cb3,0.1
correct,23.59,37.44,-13.85,A3,B/Cb4,0.6
late,23.59,37.7,-14.11,A3,E/Fb4,0.1
late,23.81,38.15,-14.34,A3,F#/Gb4,0.4
late,24.0,38.72,-14.72,A3,B/Cb3,0.6
late,24.23,39.3,-15.07,E/Fb3,A4,0.1
correct,24.64,39.65,-15.01,E/Fb4,F#/Gb3,0.6
correct,25.09,39.97,-14.88,E/Fb4,D#/Eb4,0.8
correct,25.51,40.29,-14.78,E/Fb4,B/Cb3,0.1
late,25.51,40.45,-14.94,E/Fb4,A4,0.1
early,25.95,40.71,-14.76,F#/Gb3,B/Cb4,0.1
late,26.37,41.28,-14.91,G4,A4,0.6
early,26.79,41.44,-14.65,G4,D#/Eb4,0.2
early,27.23,41.7,-14.47,B/Cb4,D#/Eb4,0.2
correct,27.43,41.92,-14.49,G3,A4,0.6
late,27.43,42.28,-14.85,G3,B/Cb3,0.2
correct,27.65,42.53,-14.88,G3,F#/Gb3,0.8
correct,27.87,42.79,-14.92,G3,A4,0.6
late,27.87,43.01,-15.14,G3,B/Cb3,0.2
correct,28.1,43.17,-15.07,B/Cb4,B/Cb4,1.0
correct,28.51,43.52,-15.01,B/Cb4,D#/Eb4,0.2
correct,28.74,43.68,-14.94,G3,F#/Gb4,0.8
late,28.93,44.26,-15.33,G3,F#/Gb3,0.8
late,29.15,44.77,-15.62,G3,G4,1.0
late,29.38,45.25,-15.87,B/Cb4,G4,0.2
late,29.38,45.67,-16.29,B/Cb4,B/Cb4,1.0
late,29.38,45.89,-16.51,B/Cb4,G3,0.2
correct,29.6,46.15,-16.55,B/Cb4,G3,0.2
correct,29.79,46.44,-16.65,A#/Bb4,G3,0.4
correct,30.02,46.63,-16.61,G3,C5,0.1
late,30.24,47.11,-16.87,G3,B/Cb4,0.2
correct,30.43,47.36,-16.93,G3,G3,1.0
late,30.43,47.62,-17.19,G3,G3,1.0
correct,30.66,47.84,-17.18,F#/Gb4,B/Cb4,0.1
correct,31.07,48.1,-17.03,F#/Gb4,C5,0.0
correct,31.52,48.42,-16.9,A3,B/Cb4,0.6
early,31.94,48.68,-16.74,F#/Gb3,G3,0.8
late,31.94,48.84,-16.9,F#/Gb3,G3,0.8
correct,32.35,49.16,-16.81,A4,G3,0.6
correct,32.58,49.32,-16.74,D#/Eb4,B/Cb4,0.2
correct,32.8,49.57,-16.77,D#/Eb4,E/Fb4,0.8
late,32.8,50.02,-17.22,D#/Eb4,E/Fb5,0.8
late,33.03,50.63,-17.6,D#/Eb4,A4,0.0
late,33.22,51.11,-17.89,B/Cb4,C5,0.8
late,33.22,51.4,-18.18,B/Cb4,C5,0.8
correct,33.67,51.75,-18.08,A4,E/Fb4,0.1
late,33.67,52.04,-18.37,A4,C4,0.4
correct,33.86,52.23,-18.37,D#/Eb4,B/Cb4,0.2
late,33.86,52.45,-18.59,D#/Eb4,C5,0.4
late,34.08,52.96,-18.88,D#/Eb4,B/Cb4,0.2
correct,34.31,53.19,-18.88,D#/Eb4,G3,0.2
correct,34.43,53.41,-18.98,B/Cb4,E/Fb4,0.1
correct,34.75,53.73,-18.98,F#/Gb3,B/Cb3,0.1
correct,34.95,53.99,-19.04,B/Cb3,G3,0.2
correct,35.17,54.34,-19.17,D#/Eb4,F#/Gb4,0.4
correct,35.36,54.63,-19.27,D#/Eb4,A3,0.0
correct,35.59,54.92,-19.33,D#/Eb4,B/Cb3,0.2
correct,35.81,55.08,-19.27,A4,E/Fb4,0.1
correct,36.23,55.4,-19.17,G3,B/Cb3,0.2
correct,36.64,55.91,-19.27,G3,E/Fb4,0.4
correct,37.09,56.29,-19.2,B/Cb4,E/Fb4,0.1
correct,37.51,56.77,-19.26,B/Cb4,E/Fb4,0.1
late,37.51,57.32,-19.81,B/Cb4,B/Cb3,1.0
correct,37.73,57.48,-19.75,G3,B/Cb3,0.2
correct,37.95,57.7,-19.75,G3,C4,0.1
correct,37.95,57.8,-19.85,G3,B/Cb3,0.2
correct,38.15,57.96,-19.81,G3,A#/Bb3,0.4
correct,38.37,58.28,-19.91,B/Cb4,B/Cb3,1.0
correct,38.79,58.66,-19.87,B/Cb4,F#/Gb4,0.1
late,38.79,59.14,-20.35,B/Cb4,B/Cb3,1.0
late,39.01,59.62,-20.61,G3,F#/Gb4,0.8
late,39.23,60.07,-20.84,G3,A4,0.6
late,39.36,60.36,-21.0,B/Cb4,D#/Eb4,0.2
correct,39.65,60.55,-20.9,C5,D#/Eb4,0.4
correct,39.87,60.8,-20.93,B/Cb4,A4,0.6
correct,40.1,61.03,-20.93,G3,D#/Eb4,0.2
late,40.1,61.57,-21.47,G3,A4,0.6
late,40.29,62.02,-21.73,G3,D#/Eb4,0.2
late,40.29,62.44,-22.15,G3,G4,1.0
late,40.51,62.88,-22.37,G3,G4,1.0
correct,40.74,63.14,-22.4,G3,B/Cb3,0.2
correct,40.93,63.33,-22.4,E/Fb4,C4,0.2
early,41.38,63.46,-22.08,C4,A#/Bb3,0.6
early,41.79,63.62,-21.83,E/Fb4,A#/Bb3,0.0
early,42.21,63.84,-21.63,A4,B/Cb3,0.6
correct,42.66,64.29,-21.63,C5,D#/Eb3,0.4
late,42.88,64.77,-21.89,E/Fb4,A3,0.1
