onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A#/Bb4,A#/Bb4,1.0
early,0.45,0.29,0.16,G#/Ab4,A#/Bb4,0.6
correct,0.58,0.52,0.06,G#/Ab4,G4,0.8
correct,0.87,0.71,0.16,F4,G4,0.6
correct,1.44,1.16,0.28,F4,D4,0.4
correct,1.73,1.38,0.35,A#/Bb3,D4,0.2
early,2.15,1.38,0.77,B/Cb3,D4,0.4
early,2.31,1.38,0.93,D4,D4,1.0
early,2.59,1.38,1.21,D4,D4,1.0
early,3.17,1.73,1.44,C4,A#/Bb3,0.6
early,3.46,1.86,1.6,C4,D4,0.6
early,3.87,2.08,1.79,C4,D4,0.6
late,4.03,2.56,1.47,B/Cb3,D#/Eb4,0.2
correct,4.29,2.82,1.47,C#/Db4,C4,0.8
early,4.87,3.2,1.67,B/Cb3,C4,0.8
early,5.15,3.33,1.82,B/Cb3,B/Cb3,1.0
early,6.02,3.33,2.69,A#/Bb4,B/Cb3,0.8
early,6.88,3.33,3.55,A#/Bb4,B/Cb3,0.8
early,7.3,3.49,3.81,G#/Ab4,C4,0.2
late,7.46,4.07,3.39,G4,D4,0.1
correct,7.71,4.26,3.45,G4,B/Cb3,0.2
early,8.29,4.26,4.03,D4,B/Cb3,0.4
late,8.58,5.22,3.36,A#/Bb3,A#/Bb4,1.0
late,9.03,6.08,2.95,C4,D#/Eb5,0.4
correct,9.15,6.08,3.07,C4,D#/Eb5,0.4
late,9.44,6.53,2.91,D4,A#/Bb4,0.2
early,9.86,6.69,3.17,D#/Eb4,G#/Ab4,0.1
late,10.02,7.01,3.01,C4,G4,0.1
late,10.31,7.65,2.66,B/Cb3,D4,0.4
correct,10.72,7.94,2.78,B/Cb3,D4,0.4
late,10.88,8.48,2.4,A3,C4,0.4
early,11.17,8.48,2.69,C4,C4,1.0
early,12.0,8.48,3.52,C4,C4,1.0
extra,,8.64,,,C4,
extra,,8.96,,,D4,
extra,,9.51,,,D4,
extra,,9.67,,,D4,
extra,,10.05,,,B/Cb3,
extra,,10.6,,,A3,
extra,,10.79,,,B/Cb3,
extra,,11.17,,,C4,
extra,,12.36,,,C4,
