onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb4,E/Fb4,1.0
correct,0.23,0.23,0.0,E/Fb4,E/Fb4,1.0
correct,0.45,0.45,0.0,D4,D4,1.0
correct,0.64,0.64,0.0,D4,D4,1.0
late,3.43,3.59,-0.16,A3,A3,1.0
late,3.65,4.1,-0.45,B/Cb3,D4,0.4
late,4.1,6.88,-2.78,D4,D4,1.0
early,6.88,7.07,-0.19,D4,D4,1.0
late,7.07,7.52,-0.45,D4,F#/Gb4,0.2
late,7.52,9.22,-1.7,F#/Gb4,D4,0.2
early,9.22,9.44,-0.22,D4,D4,1.0
late,9.44,10.08,-0.64,D4,F#/Gb4,0.2
early,10.08,10.31,-0.23,F#/Gb4,A4,0.4
late,10.31,10.95,-0.64,A4,E/Fb4,0.1
late,10.95,13.51,-2.56,E/Fb4,E/Fb4,1.0
early,13.51,13.73,-0.22,E/Fb4,F#/Gb4,0.6
correct,13.73,13.95,-0.22,F#/Gb4,F#/Gb4,1.0
correct,13.95,14.15,-0.2,F#/Gb4,E/Fb4,0.6
correct,14.15,14.37,-0.22,E/Fb4,B/Cb3,0.1
late,14.37,17.79,-3.42,B/Cb3,B/Cb3,1.0
early,17.79,19.07,-1.28,B/Cb3,G3,0.2
early,19.07,19.3,-0.23,G3,C#/Db4,0.0
late,19.3,19.94,-0.64,C#/Db4,F#/Gb4,0.1
correct,19.94,20.58,-0.64,C#/Db4,D4,0.8
early,20.58,20.8,-0.22,D4,D4,1.0
late,20.8,21.22,-0.42,D4,F#/Gb4,0.2
late,21.22,22.95,-1.73,F#/Gb4,E/Fb4,0.6
early,22.95,24.0,-1.05,E/Fb4,E/Fb4,1.0
early,24.0,24.23,-0.23,E/Fb4,E/Fb4,1.0
late,24.23,24.64,-0.41,E/Fb4,E/Fb4,1.0
late,24.64,30.66,-6.02,E/Fb4,F#/Gb4,0.6
early,30.66,31.07,-0.41,F#/Gb4,F#/Gb4,1.0
early,31.07,31.3,-0.23,F#/Gb4,D4,0.2
correct,31.3,31.52,-0.22,D4,D4,1.0
late,31.52,34.08,-2.56,D4,B/Cb3,0.4
early,34.08,34.95,-0.87,B/Cb3,A4,0.6
late,34.95,37.51,-2.56,A4,A3,1.0
early,37.51,37.73,-0.22,A3,B/Cb3,0.6
correct,37.73,37.95,-0.22,B/Cb3,B/Cb3,1.0
correct,37.95,38.15,-0.2,B/Cb3,D4,0.4
correct,38.15,38.37,-0.22,F#/Gb4,E/Fb4,0.6
late,38.15,39.65,-1.5,F#/Gb4,E/Fb4,0.6
late,38.15,39.87,-1.72,F#/Gb4,A3,0.4
correct,38.37,40.1,-1.73,E/Fb4,D4,0.6
early,39.65,40.93,-1.28,E/Fb4,D4,0.6
late,39.87,41.38,-1.51,A3,C#/Db4,0.2
late,40.1,41.79,-1.69,D4,C#/Db4,0.8
late,40.93,43.07,-2.14,D4,B/Cb3,0.4
early,41.38,43.3,-1.92,C#/Db4,D4,0.8
early,41.79,43.52,-1.73,C#/Db4,D4,0.8
early,43.07,44.35,-1.28,B/Cb3,B/Cb4,1.0
correct,43.3,44.67,-1.37,D4,F#/Gb4,0.2
early,43.52,44.67,-1.15,D4,F#/Gb4,0.2
early,44.35,44.93,-0.58,B/Cb4,A4,0.6
early,44.67,45.06,-0.39,F#/Gb4,A4,0.4
correct,44.93,45.06,-0.13,A4,A4,1.0
correct,45.06,45.25,-0.19,A4,G4,0.6
late,45.06,46.95,-1.89,A4,A4,1.0
late,45.06,47.17,-2.11,A4,B/Cb4,0.6
late,45.06,47.36,-2.3,A4,B/Cb4,0.6
correct,45.25,47.59,-2.34,G4,E/Fb5,0.4
early,46.95,47.71,-0.76,A4,E/Fb5,0.1
early,47.17,47.71,-0.54,B/Cb4,E/Fb5,0.1
early,47.36,47.71,-0.35,B/Cb4,E/Fb5,0.1
correct,47.59,47.71,-0.12,E/Fb5,E/Fb5,1.0
correct,47.71,47.81,-0.1,E/Fb5,B/Cb4,0.1
correct,47.81,47.94,-0.13,B/Cb4,A4,0.6
correct,47.91,48.03,-0.12,A4,A4,1.0
correct,48.03,48.13,-0.1,A4,A4,1.0
correct,48.13,48.26,-0.13,A4,F4,0.2
correct,48.23,48.35,-0.12,F4,F4,1.0
correct,48.35,48.45,-0.1,F4,F#/Gb4,0.8
correct,48.45,48.61,-0.16,F#/Gb4,F#/Gb4,1.0
late,48.64,51.43,-2.79,F#/Gb4,A3,0.4
early,51.43,51.65,-0.22,A3,A3,1.0
correct,51.65,51.87,-0.22,B/Cb3,B/Cb3,1.0
correct,51.87,52.1,-0.23,B/Cb3,F#/Gb4,0.1
late,52.1,53.79,-1.69,F#/Gb4,F#/Gb4,1.0
correct,53.79,55.52,-1.73,F#/Gb4,E/Fb4,0.6
early,55.52,57.03,-1.51,E/Fb4,D4,0.6
early,57.03,57.44,-0.41,D4,D4,1.0
correct,57.44,57.86,-0.42,D4,D4,1.0
early,57.86,58.08,-0.22,D4,A3,0.1
correct,58.08,58.31,-0.23,A3,D4,0.1
late,58.31,61.95,-3.64,D4,X0,0.0
early,61.95,62.37,-0.42,X0,X0,0.0
late,62.37,68.39,-6.02,X0,E/Fb3,0.0
correct,68.35,68.39,-0.04,X0,E/Fb3,0.0
correct,68.58,68.58,0.0,E/Fb3,F#/Gb3,0.6
correct,68.8,68.8,0.0,F#/Gb3,F#/Gb3,1.0
correct,69.03,69.03,0.0,F3,F3,1.0
correct,69.22,69.22,0.0,F3,F3,1.0
correct,71.81,71.81,0.0,E/Fb3,E/Fb3,1.0
correct,72.0,72.0,0.0,E/Fb3,E/Fb3,1.0
correct,72.23,72.23,0.0,E/Fb3,E/Fb3,1.0
correct,72.45,72.45,0.0,F3,F3,1.0
correct,72.64,72.67,-0.03,X0,F3,0.0
correct,76.51,76.51,0.0,A3,A3,1.0
late,76.51,76.74,-0.23,A3,D4,0.1
late,76.74,77.15,-0.41,D4,D4,1.0
correct,77.15,77.6,-0.45,D4,A3,0.1
correct,77.57,78.02,-0.45,A3,E/Fb4,0.1
late,78.02,79.94,-1.92,E/Fb4,A3,0.1
early,79.94,80.16,-0.22,A3,A3,1.0
late,80.16,80.58,-0.42,A3,A3,1.0
correct,80.58,81.03,-0.45,A3,F#/Gb4,0.4
correct,81.03,81.44,-0.41,F#/Gb4,F#/Gb4,1.0
late,81.44,83.36,-1.92,F#/Gb4,G#/Ab3,0.6
early,83.36,83.59,-0.23,G#/Ab3,D4,0.0
late,83.59,84.0,-0.41,D4,D4,1.0
correct,84.0,84.45,-0.45,D4,F#/Gb4,0.2
correct,84.45,84.87,-0.42,F#/Gb4,E/Fb4,0.6
late,84.87,86.79,-1.92,E/Fb4,A3,0.1
early,86.79,87.01,-0.22,A3,D4,0.1
late,87.01,87.46,-0.45,D4,A3,0.1
correct,87.43,87.87,-0.44,D4,A3,0.1
correct,87.87,88.29,-0.42,A3,F#/Gb4,0.4
late,88.29,89.79,-1.5,D4,D4,1.0
missing,89.79,,,D4,,
