onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A3,A3,1.0
correct,0.29,0.29,0.0,A3,A3,1.0
correct,0.61,0.61,0.0,A4,A4,1.0
correct,1.18,1.18,0.0,A4,A4,1.0
correct,1.79,1.79,0.0,F#/Gb4,F#/Gb4,1.0
correct,2.11,2.11,0.0,E/Fb4,E/Fb4,1.0
correct,2.4,2.4,0.0,C#/Db4,C#/Db4,1.0
correct,4.51,4.51,0.0,C#/Db4,C#/Db4,1.0
correct,4.8,4.8,0.0,A3,A3,1.0
correct,5.09,5.09,0.0,A3,A3,1.0
correct,5.41,5.41,0.0,F#/Gb4,F#/Gb4,1.0
correct,5.98,5.98,0.0,F#/Gb4,F#/Gb4,1.0
correct,6.59,6.59,0.0,C#/Db4,C#/Db4,1.0
correct,6.91,6.91,0.0,D4,D4,1.0
correct,7.2,7.2,0.0,F#/Gb4,F#/Gb4,1.0
correct,9.31,9.31,0.0,D4,D4,1.0
correct,9.6,9.6,0.0,A3,A3,1.0
correct,9.89,9.89,0.0,A3,A3,1.0
correct,10.21,10.21,0.0,A4,A4,1.0
correct,10.78,10.78,0.0,A4,A4,1.0
correct,11.39,11.39,0.0,F#/Gb4,F#/Gb4,1.0
correct,11.71,11.71,0.0,E/Fb4,E/Fb4,1.0
correct,12.0,12.0,0.0,C#/Db4,C#/Db4,1.0
correct,14.11,14.11,0.0,C#/Db4,C#/Db4,1.0
correct,14.4,14.4,0.0,A3,A3,1.0
correct,14.69,14.69,0.0,A3,A3,1.0
correct,15.01,15.01,0.0,F#/Gb4,F#/Gb4,1.0
correct,15.58,15.58,0.0,F#/Gb4,F#/Gb4,1.0
correct,16.19,16.19,0.0,C#/Db4,C#/Db4,1.0
correct,16.51,16.51,0.0,D4,D4,1.0
correct,18.91,18.81,0.1,F#/Gb4,X0,0.0
early,20.09,18.91,1.18,F#/Gb4,F#/Gb4,1.0
correct,21.31,20.09,1.22,G4,F#/Gb4,0.8
late,21.6,21.31,0.29,A4,G4,0.6
correct,21.89,21.6,0.29,A4,A4,1.0
correct,22.21,21.89,0.32,F#/Gb4,A4,0.4
correct,22.49,22.21,0.28,F#/Gb4,F#/Gb4,1.0
early,23.71,22.49,1.22,C#/Db4,F#/Gb4,0.1
late,24.0,23.71,0.29,F#/Gb3,C#/Db4,0.1
correct,24.29,24.0,0.29,F#/Gb3,F#/Gb3,1.0
early,24.89,24.29,0.6,E/Fb3,F#/Gb3,0.6
early,26.11,24.89,1.22,F#/Gb4,E/Fb3,0.6
late,26.4,26.11,0.29,G4,F#/Gb4,0.8
correct,26.69,26.4,0.29,G4,G4,1.0
correct,27.01,26.69,0.32,E/Fb4,G4,0.4
correct,27.29,27.01,0.28,E/Fb4,E/Fb4,1.0
early,28.51,27.29,1.22,F#/Gb4,E/Fb4,0.6
late,29.09,28.51,0.58,B/Cb3,F#/Gb4,0.1
correct,29.69,29.09,0.6,B/Cb3,B/Cb3,1.0
early,30.91,29.69,1.22,G4,B/Cb3,0.2
late,31.2,30.91,0.29,F#/Gb4,G4,0.8
correct,31.49,31.2,0.29,F#/Gb4,F#/Gb4,1.0
correct,31.81,31.49,0.32,A4,F#/Gb4,0.4
correct,32.09,31.81,0.28,A4,A4,1.0
early,33.31,32.09,1.22,A4,A4,1.0
late,33.89,33.31,0.58,G4,A4,0.6
late,34.21,33.89,0.32,F#/Gb4,G4,0.8
correct,34.49,34.21,0.28,F#/Gb4,F#/Gb4,1.0
early,35.71,34.49,1.22,F#/Gb4,F#/Gb4,1.0
late,36.0,35.71,0.29,G4,F#/Gb4,0.8
correct,36.29,36.0,0.29,G4,G4,1.0
correct,36.61,36.29,0.32,E/Fb4,G4,0.4
correct,36.89,36.61,0.28,E/Fb4,E/Fb4,1.0
early,38.11,36.89,1.22,B/Cb4,E/Fb4,0.1
late,38.69,38.11,0.58,B/Cb4,B/Cb4,1.0
correct,39.29,38.69,0.6,B/Cb4,B/Cb4,1.0
late,39.58,39.29,0.29,B/Cb4,B/Cb4,1.0
correct,39.9,39.61,0.29,G#/Ab4,B/Cb4,0.4
extra,,39.9,,,G#/Ab4,
