mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,331,277,122,116,39,54,0,39,120.00,125.00,5.00
progressive_tempo,ritardando,280,346,121,30,129,0,66,42,120.00,94.00,26.00
progressive_tempo,tempo_fluctuation,356,413,79,86,191,0,57,47,120.00,144.00,24.00
duration,note_held_too_long,279,279,279,0,0,0,0,250,120.00,156.00,36.00
duration,note_cut_too_soon,280,280,278,1,1,0,0,249,120.00,156.00,36.00
note,note_missing,279,278,226,27,25,1,0,182,120.00,156.00,36.00
note,note_not_expected,279,280,252,15,12,0,1,226,120.00,156.00,36.00
articulation,articulated_legato,279,278,256,10,12,1,0,229,120.00,156.00,36.00
articulation,articulated_staccato,290,288,212,35,41,2,0,112,120.00,156.00,36.00
articulation,articulated_accentuated,279,279,279,0,0,0,0,250,120.00,156.00,36.00
