onset_type,onset_time,pitch
no_change,3.486,40
no_change,4.005,40
no_change,4.184,40
no_change,4.575,52
no_change,4.577,40
no_change,4.95,40
no_change,5.198,40
no_change,5.693,40
no_change,6.109,50
no_change,6.223,55
no_change,6.316,59
no_change,6.4,64
no_change,6.852,57
no_change,6.855,60
no_change,7.18,67
no_change,7.182,59
no_change,7.516,64
no_change,7.518,69
no_change,7.52,60
no_change,7.825,55
no_change,7.909,62
no_change,8.084,66
no_change,8.1,71
no_change,8.805,59
no_change,10.286,52
no_change,10.289,40
no_change,10.98,40
no_change,11.32,52
no_change,11.323,40
no_change,11.484,52
no_change,11.67,40
no_change,12.075,40
no_change,12.166,40
no_change,12.502,40
no_change,13.116,52
no_change,13.377,40
no_change,13.514,40
no_change,13.586,53
no_change,13.673,57
no_change,13.766,59
no_change,14.205,52
no_change,14.207,60
no_change,14.6,62
no_change,14.602,53
no_change,14.964,55
no_change,14.966,59
no_change,15.366,52
no_change,15.37,60
no_change,15.373,56
no_change,15.927,53
no_change,17.393,40
no_change,17.768,40
no_change,17.77,52
no_change,18.093,40
no_change,18.095,52
no_change,18.448,52
no_change,18.609,40
no_change,18.802,40
no_change,19.205,40
no_change,19.207,52
no_change,19.234,40
no_change,19.816,40
no_change,20.698,41
no_change,21.014,43
no_change,21.245,45
no_change,21.414,47
no_change,21.586,48
no_change,21.739,50
no_change,21.88,52
no_change,22.025,53
no_change,22.155,55
no_change,22.289,57
no_change,22.416,59
no_change,22.557,60
no_change,22.693,62
no_change,22.832,64
no_change,22.98,65
no_change,23.189,67
no_change,23.859,50
no_change,23.943,57
no_change,24.027,60
no_change,24.107,65
no_change,24.745,52
no_change,24.814,59
no_change,24.873,62
no_change,24.927,67
no_change,25.218,53
no_change,25.277,60
no_change,25.318,64
no_change,25.355,69
no_change,25.634,55
no_change,25.686,62
no_change,25.741,65
no_change,25.773,71
no_change,26.039,57
no_change,26.086,64
no_change,26.134,67
no_change,26.155,72
no_change,26.434,59
no_change,26.5,65
no_change,26.536,69
no_change,26.552,74
no_change,26.85,60
no_change,26.902,67
no_change,26.95,71
no_change,26.986,76
no_change,27.307,62
no_change,27.389,69
no_change,27.448,72
no_change,27.491,77
no_change,27.932,63
no_change,28.014,70
no_change,28.08,73
no_change,28.216,79
no_change,30.834,59
no_change,31.186,60
no_change,31.509,62
no_change,31.8,63
no_change,32.132,65
no_change,32.47,64
no_change,32.62,63
no_change,32.8,64
no_change,33.089,40
no_change,33.114,45
no_change,33.25,40
no_change,33.275,45
no_change,33.409,40
no_change,33.439,45
no_change,33.441,55
no_change,33.732,40
no_change,33.766,45
no_change,33.893,40
no_change,33.93,45
no_change,33.932,55
no_change,34.052,40
no_change,34.086,45
no_change,34.375,40
no_change,34.391,45
no_change,34.393,55
no_change,34.72,64
no_change,35.045,65
no_change,35.359,67
no_change,35.652,68
no_change,35.964,69
no_change,36.273,71
no_change,36.4,72
no_change,36.55,71
no_change,36.7,67
no_change,36.841,64
no_change,36.982,65
no_change,37.123,67
no_change,37.264,69
no_change,37.43,71
no_change,37.743,55
no_change,37.745,60
no_change,37.748,45
no_change,38.148,43
no_change,38.15,59
no_change,38.7,72
no_change,38.827,71
no_change,38.995,67
no_change,39.143,64
no_change,39.225,65
no_change,39.411,67
no_change,39.53,69
no_change,39.686,67
no_change,40.009,64
no_change,40.014,60
no_change,40.016,55
no_change,40.018,45
no_change,40.35,43
no_change,40.352,59
no_change,40.627,69
no_change,40.677,67
no_change,40.952,64
no_change,40.955,45
no_change,41.161,69
no_change,41.28,67
no_change,41.564,43
no_change,41.568,59
no_change,41.77,69
no_change,41.936,67
no_change,42.061,69
no_change,42.241,45
no_change,42.266,55
no_change,42.341,60
no_change,42.395,64
no_change,42.416,71
no_change,42.652,69
no_change,42.909,64
no_change,43.37,52
no_change,43.373,40
no_change,43.77,41
no_change,43.773,48
no_change,44.12,43
no_change,44.123,50
no_change,44.484,41
no_change,44.489,53
no_change,44.491,48
no_change,44.841,43
no_change,44.843,50
no_change,44.845,59
no_change,45.173,62
no_change,45.28,64
no_change,45.632,40
no_change,45.634,47
no_change,46.048,41
no_change,46.05,48
no_change,46.391,43
no_change,46.393,50
no_change,46.784,41
no_change,46.786,57
no_change,47.182,43
no_change,47.634,62
no_change,47.843,64
no_change,49.259,40
no_change,49.425,41
no_change,49.632,43
no_change,49.748,45
no_change,49.932,47
no_change,50.105,48
no_change,50.264,50
no_change,50.423,52
no_change,50.607,53
no_change,50.811,55
no_change,51.109,52
no_change,52.834,76
no_change,53.711,59
no_change,54.052,60
no_change,54.38,62
no_change,54.702,64
no_change,54.705,55
no_change,54.707,61
no_change,54.709,45
no_change,55.03,64
no_change,55.148,65
no_change,55.316,64
no_change,55.614,64
no_change,55.745,65
no_change,55.902,64
no_change,56.048,65
no_change,56.2,59
no_change,56.223,67
no_change,56.225,62
no_change,56.23,45
no_change,56.548,64
no_change,56.555,55
no_change,56.557,45
no_change,56.857,64
no_change,56.995,65
no_change,57.15,64
no_change,57.261,65
no_change,57.423,67
no_change,57.58,69
no_change,57.716,70
no_change,57.841,69
no_change,57.984,67
no_change,58.116,65
no_change,58.323,64
no_change,58.325,48
no_change,58.33,59
no_change,58.641,64
no_change,58.757,65
no_change,58.932,64
no_change,59.23,64
no_change,59.33,65
no_change,59.518,64
no_change,59.664,65
no_change,59.834,67
no_change,59.839,53
no_change,59.841,43
no_change,60.164,64
no_change,60.166,48
no_change,60.168,55
no_change,60.17,59
no_change,60.477,64
no_change,60.6,65
no_change,60.75,64
no_change,60.857,65
no_change,61.007,67
no_change,61.166,69
no_change,61.389,52
no_change,61.391,61
no_change,61.557,70
no_change,61.757,69
no_change,61.868,67
no_change,62.018,50
no_change,62.02,69
no_change,62.023,60
no_change,62.164,70
no_change,62.32,69
no_change,62.452,70
no_change,62.625,69
no_change,62.948,49
no_change,62.95,65
no_change,62.952,69
no_change,62.955,59
no_change,63.3,64
no_change,63.302,58
no_change,63.305,48
no_change,63.634,67
no_change,63.639,47
no_change,63.977,64
no_change,63.982,40
no_change,64.491,40
no_change,64.65,40
no_change,64.984,40
no_change,65.316,40
no_change,65.709,40
no_change,65.893,40
no_change,66.441,40
no_change,66.768,40
no_change,67.091,40
no_change,67.259,40
no_change,67.427,40
no_change,67.873,40
no_change,68.039,40
no_change,68.234,40
no_change,68.666,40
no_change,68.977,57
no_change,68.98,64
no_change,68.982,61
no_change,69.275,57
no_change,69.427,66
no_change,69.43,57
no_change,69.584,57
no_change,69.586,61
no_change,69.589,64
no_change,69.864,64
no_change,69.868,57
no_change,69.87,61
no_change,70.018,57
no_change,70.02,66
no_change,70.023,61
no_change,70.182,57
no_change,70.186,61
no_change,70.189,64
no_change,70.475,57
no_change,70.477,61
no_change,70.695,58
no_change,70.773,62
no_change,70.843,67
no_change,70.991,69
no_change,71.152,67
no_change,71.305,66
no_change,71.457,67
no_change,71.627,40
no_change,71.775,45
no_change,71.932,50
no_change,72.08,55
no_change,72.241,59
no_change,72.409,62
no_change,72.566,67
no_change,72.998,57
no_change,73.0,61
no_change,73.002,64
no_change,73.032,45
no_change,73.305,64
no_change,73.307,57
no_change,73.468,66
no_change,73.47,57
no_change,73.473,61
no_change,73.625,57
no_change,73.63,61
no_change,73.911,64
no_change,73.916,57
no_change,74.073,66
no_change,74.075,57
no_change,74.232,57
no_change,74.234,61
no_change,74.527,57
no_change,74.53,61
no_change,74.811,58
no_change,74.891,62
no_change,74.991,67
no_change,75.152,69
no_change,75.302,67
no_change,75.448,66
no_change,75.618,67
no_change,75.914,58
no_change,76.248,58
no_change,76.25,62
no_change,76.255,67
no_change,76.257,76
no_change,76.561,58
no_change,76.564,62
no_change,76.566,67
no_change,76.848,57
no_change,76.911,62
no_change,76.984,65
pitch,77.039,58
no_change,77.341,74
no_change,77.536,72
no_change,77.68,70
no_change,77.841,69
no_change,78.007,45
no_change,78.134,48
no_change,78.282,50
no_change,78.434,54
no_change,78.605,60
no_change,78.786,62
no_change,78.948,69
no_change,79.182,55
no_change,79.266,58
no_change,79.355,63
no_change,79.414,70
no_change,79.741,72
no_change,79.941,70
no_change,80.086,69
no_change,80.266,67
no_change,80.439,43
no_change,80.577,46
no_change,80.78,48
no_change,80.98,52
no_change,81.152,58
no_change,81.327,60
no_change,81.55,64
no_change,81.977,50
no_change,82.07,57
no_change,82.15,62
no_change,82.216,66
no_change,82.484,67
no_change,82.668,66
no_change,82.836,67
no_change,83.043,69
no_change,83.552,51
no_change,83.555,60
no_change,83.92,53
no_change,83.923,58
no_change,84.293,51
no_change,84.295,69
no_change,84.598,50
no_change,84.693,62
no_change,84.791,66
no_change,84.973,67
no_change,85.132,66
no_change,85.286,67
no_change,85.511,69
no_change,86.209,51
no_change,86.211,69
no_change,86.214,60
no_change,86.216,65
no_change,86.609,67
no_change,86.611,53
no_change,87.059,51
no_change,87.061,60
no_change,87.752,40
no_change,87.857,62
no_change,87.952,65
no_change,88.027,71
no_change,88.375,72
no_change,88.58,71
no_change,88.755,72
no_change,88.936,71
no_change,89.082,72
no_change,89.236,74
no_change,89.37,72
no_change,89.516,71
no_change,89.65,69
no_change,89.807,68
no_change,89.923,69
no_change,90.123,40
no_change,90.177,62
no_change,90.245,65
no_change,90.32,71
no_change,90.539,72
no_change,90.73,74
no_change,90.88,72
no_change,91.03,71
no_change,91.145,72
no_change,91.277,71
no_change,91.407,69
no_change,91.545,67
no_change,91.67,69
no_change,91.8,71
no_change,91.936,72
no_change,92.107,71
no_change,92.218,72
no_change,92.352,71
no_change,92.514,69
no_change,92.65,67
no_change,92.764,69
no_change,92.907,67
no_change,93.059,65
no_change,93.182,64
no_change,93.318,65
no_change,93.445,67
no_change,93.577,69
no_change,93.723,67
no_change,93.848,69
no_change,93.982,67
no_change,94.13,65
no_change,94.255,64
no_change,94.373,65
no_change,94.523,64
no_change,94.675,62
no_change,94.861,64
no_change,95.002,62
no_change,95.211,64
no_change,95.491,65
no_change,95.966,57
no_change,95.968,61
no_change,96.309,64
no_change,96.311,57
no_change,96.457,57
no_change,96.459,66
no_change,96.461,61
no_change,96.611,57
no_change,96.618,61
no_change,96.902,64
no_change,96.905,57
no_change,97.045,57
no_change,97.048,66
no_change,97.05,61
no_change,97.205,57
no_change,97.207,61
no_change,97.209,64
no_change,97.495,57
no_change,97.5,61
no_change,97.716,58
no_change,97.784,62
no_change,97.868,67
no_change,98.039,69
no_change,98.173,67
no_change,98.332,66
no_change,98.482,67
no_change,98.691,40
no_change,98.877,45
no_change,99.018,50
no_change,99.17,55
no_change,99.332,59
no_change,99.493,62
no_change,99.668,67
no_change,100.152,64
no_change,100.155,57
no_change,100.191,45
no_change,100.452,61
no_change,100.457,57
no_change,100.623,57
no_change,100.625,61
no_change,100.789,57
no_change,100.793,61
no_change,101.086,57
no_change,101.089,61
no_change,101.245,57
no_change,101.248,61
no_change,101.395,57
no_change,101.4,61
no_change,101.7,64
no_change,101.702,57
no_change,101.993,50
no_change,102.086,57
no_change,102.143,60
no_change,102.236,65
no_change,102.548,67
no_change,102.718,65
no_change,102.852,67
no_change,103.005,69
no_change,103.139,70
no_change,103.293,69
no_change,103.439,70
no_change,103.598,72
no_change,103.884,57
no_change,103.886,60
no_change,103.889,50
no_change,104.291,55
no_change,104.345,49
no_change,104.377,58
no_change,104.443,63
no_change,104.684,65
