onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A4,F#/Gb4,0.4
correct,0.8,0.83,-0.03,G4,F#/Gb4,0.8
late,1.6,2.4,-0.8,F#/Gb4,C#/Db4,0.1
correct,2.37,3.2,-0.83,C#/Db4,B/Cb3,0.6
correct,3.17,4.0,-0.83,B/Cb3,C#/Db4,0.6
correct,3.97,4.76,-0.79,C#/Db4,C#/Db4,1.0
correct,4.73,5.56,-0.83,C#/Db4,D4,0.8
late,5.53,8.7,-3.17,D4,A3,0.1
early,8.7,9.5,-0.8,A3,B/Cb3,0.6
correct,9.47,10.3,-0.83,B/Cb3,C4,0.8
correct,10.27,11.07,-0.8,B/Cb3,C4,0.8
correct,11.07,11.87,-0.8,E/Fb4,D4,0.6
correct,11.84,12.67,-0.83,D4,B/Cb3,0.4
correct,12.64,13.44,-0.8,B/Cb3,B/Cb3,1.0
correct,13.44,14.24,-0.8,D4,C4,0.6
correct,14.21,15.04,-0.83,C4,B/Cb3,0.8
correct,15.01,15.8,-0.79,B/Cb3,B/Cb3,1.0
late,15.81,19.74,-3.93,D4,D4,1.0
early,19.74,20.54,-0.8,D4,E/Fb4,0.6
correct,20.54,21.34,-0.8,D4,F4,0.4
correct,21.31,22.14,-0.83,E/Fb4,G4,0.4
correct,22.11,22.91,-0.8,G4,A4,0.6
correct,22.91,23.71,-0.8,A4,C4,0.4
correct,23.68,24.51,-0.83,C4,D4,0.6
correct,24.48,25.28,-0.8,D4,E/Fb4,0.6
correct,25.28,26.08,-0.8,E/Fb4,D4,0.6
correct,26.05,26.88,-0.83,D4,B/Cb3,0.4
correct,26.85,27.64,-0.79,B/Cb3,B/Cb3,1.0
late,27.65,31.58,-3.93,D4,D4,1.0
early,31.58,32.38,-0.8,D4,G4,0.1
late,32.38,34.75,-2.37,D4,F4,0.4
correct,34.75,37.12,-2.37,F4,B/Cb3,0.0
early,37.12,37.92,-0.8,B/Cb3,C4,0.8
correct,37.89,38.68,-0.79,B/Cb3,C4,0.8
correct,38.69,39.48,-0.79,F4,F4,1.0
correct,39.49,40.28,-0.79,E/Fb4,E/Fb4,1.0
correct,40.25,41.05,-0.8,E/Fb4,D4,0.6
correct,41.05,41.85,-0.8,D4,C4,0.6
correct,41.85,42.65,-0.8,C4,E/Fb4,0.2
correct,42.65,43.42,-0.77,E/Fb4,C4,0.2
correct,43.42,44.22,-0.8,D4,F3,0.4
correct,44.22,44.22,0.0,C4,F3,0.1
early,44.99,44.22,0.77,F3,F3,1.0
early,45.79,44.22,1.57,B/Cb3,F3,0.0
early,46.59,44.22,2.37,C4,F3,0.1
early,48.96,44.89,4.07,D4,F3,0.4
extra,,45.79,,,A#/Bb3,
extra,,46.59,,,C4,
extra,,48.96,,,D4,
