mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,689,694,596,41,52,0,5,249,120.00,134.00,14.00
tempo,a_lot_faster_tempo,708,715,558,71,79,0,7,178,120.00,170.00,50.00
tempo,slower_tempo,688,682,573,60,49,6,0,176,120.00,134.00,14.00
tempo,a_lot_slower_tempo,710,692,549,88,55,18,0,114,120.00,156.00,36.00
progressive_tempo,accelerando,776,672,499,141,32,104,0,77,120.00,125.00,5.00
progressive_tempo,ritardando,678,812,466,34,178,0,134,61,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,757,680,401,108,171,77,0,100,120.00,188.00,68.00
duration,note_held_too_long,671,672,637,16,18,0,1,457,120.00,110.00,10.00
duration,note_cut_too_soon,671,672,637,16,18,0,1,457,120.00,110.00,10.00
note,note_missing,671,671,658,7,6,0,0,530,120.00,110.00,10.00
note,note_not_expected,671,672,637,16,18,0,1,456,120.00,110.00,10.00
articulation,articulated_legato,671,671,639,15,17,0,0,473,120.00,110.00,10.00
articulation,articulated_staccato,705,708,621,34,50,0,3,265,120.00,110.00,10.00
articulation,articulated_accentuated,671,672,637,16,18,0,1,457,120.00,110.00,10.00
