onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A#/Bb4,A#/Bb4,1.0
correct,0.26,0.29,-0.03,G#/Ab4,A#/Bb4,0.6
correct,0.55,0.48,0.07,F#/Gb4,G#/Ab4,0.6
correct,0.8,0.7,0.1,F#/Gb4,F#/Gb4,1.0
correct,1.09,0.93,0.16,F4,F4,1.0
early,1.64,0.93,0.71,D#/Eb4,F4,0.6
early,1.89,0.93,0.96,D#/Eb4,F4,0.6
late,2.18,1.47,0.71,F#/Gb4,D#/Eb4,0.4
correct,2.44,1.69,0.75,F#/Gb4,D#/Eb4,0.4
correct,2.72,1.85,0.87,A#/Bb4,F4,0.1
early,3.27,2.11,1.16,G#/Ab4,F#/Gb4,0.6
early,3.52,2.11,1.41,G#/Ab4,F#/Gb4,0.6
correct,3.81,2.43,1.38,F#/Gb4,A4,0.4
late,4.07,2.91,1.16,F4,G#/Ab4,0.4
correct,4.36,3.1,1.26,D#/Eb4,G#/Ab4,0.1
early,4.9,3.1,1.8,D#/Eb4,G#/Ab4,0.1
correct,5.19,3.49,1.7,F4,F4,1.0
correct,5.44,3.74,1.7,F4,F4,1.0
correct,5.73,4.03,1.7,F#/Gb4,D#/Eb4,0.4
late,5.99,4.61,1.38,G#/Ab4,D#/Eb4,0.1
correct,6.28,4.89,1.39,G#/Ab4,D#/Eb4,0.1
correct,6.53,5.21,1.32,G#/Ab4,F4,0.4
correct,6.82,5.5,1.32,F#/Gb4,F#/Gb4,1.0
early,7.08,5.5,1.58,F#/Gb4,F#/Gb4,1.0
correct,7.36,5.82,1.54,F4,A#/Bb4,0.1
correct,7.62,6.14,1.48,D#/Eb4,G#/Ab4,0.1
extra,,6.46,,,G#/Ab4,
extra,,6.81,,,G#/Ab4,
extra,,7.17,,,F4,
extra,,7.49,,,F4,
extra,,7.9,,,D#/Eb4,
