mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,1673,1682,1458,106,109,0,9,696,120.00,134.00,14.00
tempo,faster_tempo,1767,1802,1458,147,162,0,35,652,120.00,134.00,14.00
tempo,a_lot_faster_tempo,1801,1700,1356,206,138,101,0,523,120.00,104.00,16.00
tempo,slower_tempo,1732,1760,1448,133,151,0,28,629,120.00,110.00,10.00
tempo,a_lot_slower_tempo,1792,1736,1391,188,157,56,0,554,120.00,110.00,10.00
progressive_tempo,accelerando,2010,1741,1336,264,141,269,0,493,120.00,117.00,3.00
progressive_tempo,ritardando,1734,1990,1340,126,268,0,256,606,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,1838,1645,1002,315,328,193,0,334,120.00,125.00,5.00
timing,note_too_soon,1675,1683,1477,95,103,0,8,569,120.00,134.00,14.00
timing,note_too_late,1674,1682,1476,95,103,0,8,569,120.00,134.00,14.00
duration,note_held_too_long,1673,1682,1458,106,109,0,9,697,120.00,134.00,14.00
duration,note_cut_too_soon,1673,1682,1458,106,109,0,9,697,120.00,134.00,14.00
note,note_missing,1673,1681,1458,104,111,0,8,688,120.00,134.00,14.00
note,note_not_expected,1673,1683,1453,110,110,0,10,698,120.00,134.00,14.00
articulation,articulated_legato,1673,1680,1463,106,104,0,7,742,120.00,134.00,14.00
articulation,articulated_staccato,1751,1756,1487,122,142,0,5,699,120.00,134.00,14.00
articulation,articulated_accentuated,1673,1682,1458,106,109,0,9,697,120.00,134.00,14.00
