mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,913,913,876,22,15,0,0,378,120.00,125.00,5.00
tempo,a_lot_faster_tempo,962,962,837,83,42,0,0,331,120.00,156.00,36.00
tempo,slower_tempo,923,923,876,23,24,0,0,352,120.00,125.00,5.00
tempo,a_lot_slower_tempo,928,928,883,20,25,0,0,313,120.00,156.00,36.00
progressive_tempo,accelerando,1052,899,612,208,79,153,0,43,120.00,125.00,5.00
progressive_tempo,ritardando,905,1109,569,56,280,0,204,61,120.00,99.00,21.00
progressive_tempo,tempo_fluctuation,1167,1324,637,193,337,0,157,91,120.00,170.00,50.00
duration,note_held_too_long,891,891,891,0,0,0,0,592,120.00,156.00,36.00
duration,note_cut_too_soon,891,891,891,0,0,0,0,592,120.00,156.00,36.00
note,note_missing,891,891,891,0,0,0,0,592,120.00,156.00,36.00
note,note_not_expected,891,891,891,0,0,0,0,592,120.00,156.00,36.00
articulation,articulated_legato,892,891,735,77,79,1,0,197,120.00,156.00,36.00
articulation,articulated_staccato,931,931,860,36,35,0,0,453,120.00,156.00,36.00
articulation,articulated_accentuated,891,891,891,0,0,0,0,592,120.00,156.00,36.00
