mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,1048,1054,939,54,55,0,6,383,120.00,125.00,5.00
tempo,faster_tempo,1088,1085,971,62,52,3,0,401,120.00,156.00,36.00
tempo,a_lot_faster_tempo,1119,1119,1000,63,56,0,0,508,120.00,125.00,5.00
tempo,slower_tempo,1088,1092,950,66,72,0,4,406,120.00,134.00,14.00
tempo,a_lot_slower_tempo,1124,1116,929,101,86,8,0,322,120.00,134.00,14.00
progressive_tempo,accelerando,1204,1047,818,157,72,157,0,155,120.00,125.00,5.00
progressive_tempo,ritardando,1058,1240,839,52,167,0,182,98,120.00,99.00,21.00
progressive_tempo,tempo_fluctuation,1279,663,252,336,75,616,0,41,120.00,82.00,38.00
timing,note_too_soon,1053,1060,902,75,76,0,7,275,120.00,125.00,5.00
timing,note_too_late,1049,1055,936,56,57,0,6,379,120.00,125.00,5.00
duration,note_held_too_long,1050,1056,937,56,57,0,6,381,120.00,125.00,5.00
duration,note_cut_too_soon,1051,1057,936,56,59,0,6,380,120.00,125.00,5.00
note,note_missing,1048,1053,938,53,57,0,5,422,120.00,125.00,5.00
note,note_not_expected,1048,1054,938,54,56,0,6,380,120.00,125.00,5.00
articulation,articulated_legato,1048,1051,944,53,51,0,3,393,120.00,125.00,5.00
articulation,articulated_staccato,1102,1094,897,104,93,8,0,217,120.00,125.00,5.00
articulation,articulated_accentuated,1048,1054,938,54,56,0,6,382,120.00,125.00,5.00
