mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,400,400,373,6,21,0,0,205,120.00,208.00,88.00
tempo,a_lot_faster_tempo,400,400,373,6,21,0,0,165,120.00,134.00,14.00
tempo,slower_tempo,388,388,374,2,12,0,0,211,120.00,144.00,24.00
tempo,a_lot_slower_tempo,401,396,300,46,50,5,0,82,120.00,89.00,31.00
progressive_tempo,accelerando,445,381,249,100,32,64,0,42,120.00,117.00,3.00
progressive_tempo,ritardando,396,482,212,31,153,0,86,46,120.00,117.00,3.00
progressive_tempo,tempo_fluctuation,400,417,271,49,80,0,17,59,120.00,170.00,50.00
duration,note_held_too_long,379,379,379,0,0,0,0,330,120.00,170.00,50.00
duration,note_cut_too_soon,380,380,379,0,1,0,0,328,120.00,170.00,50.00
note,note_missing,380,379,364,5,10,1,0,144,120.00,170.00,50.00
note,note_not_expected,379,380,372,3,4,0,1,277,120.00,170.00,50.00
articulation,articulated_legato,380,377,337,18,22,3,0,98,120.00,170.00,50.00
articulation,articulated_staccato,379,379,379,0,0,0,0,330,120.00,170.00,50.00
articulation,articulated_accentuated,379,379,379,0,0,0,0,331,120.00,170.00,50.00
