onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,E/Fb5,1.0
correct,0.23,0.2,0.03,D#/Eb5,E/Fb5,0.8
late,0.23,0.48,-0.25,D#/Eb5,D#/Eb5,1.0
correct,0.45,0.71,-0.26,D#/Eb5,E/Fb5,0.8
correct,0.71,0.71,0.0,E/Fb5,E/Fb5,1.0
correct,0.96,1.0,-0.04,D#/Eb5,E/Fb5,0.8
correct,1.22,1.19,0.03,B/Cb4,E/Fb5,0.1
late,1.22,1.44,-0.22,B/Cb4,B/Cb4,1.0
correct,1.48,1.73,-0.25,D5,D5,1.0
correct,1.73,1.73,0.0,D5,D5,1.0
correct,1.96,1.96,0.0,C5,C5,1.0
correct,2.72,2.72,0.0,C4,G#/Ab3,0.2
late,2.72,2.98,-0.26,C4,C4,1.0
correct,2.98,3.2,-0.22,E/Fb4,E/Fb4,1.0
correct,3.2,3.2,0.0,E/Fb4,E/Fb4,1.0
correct,3.46,3.43,0.03,B/Cb4,A4,0.6
correct,4.23,4.23,0.0,E/Fb4,E/Fb4,1.0
late,4.23,4.45,-0.22,E/Fb4,E/Fb4,1.0
correct,4.45,4.68,-0.23,E/Fb4,G#/Ab4,0.2
correct,4.71,4.93,-0.22,B/Cb4,B/Cb4,1.0
late,4.96,5.73,-0.77,B/Cb4,D4,0.4
early,5.73,5.96,-0.23,E/Fb4,E/Fb4,1.0
correct,5.96,5.96,0.0,E/Fb4,E/Fb4,1.0
correct,6.21,6.21,0.0,E/Fb5,E/Fb5,1.0
late,6.21,6.44,-0.23,E/Fb5,D#/Eb5,0.8
correct,6.47,6.72,-0.25,E/Fb5,E/Fb5,1.0
correct,6.72,6.92,-0.2,E/Fb5,D#/Eb5,0.8
correct,6.98,6.92,0.06,E/Fb5,D#/Eb5,0.8
correct,7.2,7.17,0.03,E/Fb5,E/Fb5,1.0
correct,7.46,7.43,0.03,D5,B/Cb4,0.4
correct,7.72,7.72,0.0,C5,D5,0.6
late,7.72,7.97,-0.25,C5,C5,1.0
late,7.97,8.71,-0.74,C5,C4,1.0
correct,8.71,8.71,0.0,C4,C4,1.0
correct,8.96,8.93,0.03,C4,C4,1.0
correct,9.22,9.22,0.0,A4,A4,1.0
correct,9.48,9.44,0.04,B/Cb4,A4,0.6
correct,10.21,10.21,0.0,E/Fb4,C4,0.2
correct,10.47,10.47,0.0,C5,E/Fb4,0.2
correct,10.72,10.69,0.03,C5,C5,1.0
late,10.72,10.95,-0.23,C5,B/Cb4,0.8
late,10.98,11.72,-0.74,A4,B/Cb4,0.6
early,11.72,11.94,-0.22,B/Cb4,B/Cb4,1.0
correct,11.97,12.2,-0.23,B/Cb4,C5,0.8
correct,12.23,12.2,0.03,D5,C5,0.6
correct,12.45,12.42,0.03,D5,D5,1.0
correct,13.22,13.22,0.0,G4,G4,1.0
correct,13.48,13.44,0.04,F5,G4,0.6
correct,13.73,13.67,0.06,F5,F5,1.0
late,13.73,13.92,-0.19,F5,E/Fb5,0.8
late,13.96,14.72,-0.76,E/Fb5,F4,0.8
early,14.72,14.92,-0.2,F4,F4,1.0
correct,14.98,15.17,-0.19,E/Fb5,E/Fb5,1.0
correct,15.2,15.43,-0.23,E/Fb5,D5,0.6
correct,15.46,15.43,0.03,C5,D5,0.6
correct,16.23,16.2,0.03,E/Fb4,E/Fb4,1.0
correct,16.45,16.45,0.0,E/Fb4,E/Fb4,1.0
late,16.45,16.68,-0.23,E/Fb4,D5,0.6
correct,16.71,16.87,-0.16,D5,C5,0.6
correct,16.96,16.87,0.09,C5,C5,1.0
correct,19.46,19.43,0.03,E/Fb5,E/Fb5,1.0
correct,19.72,19.65,0.07,D#/Eb5,E/Fb5,0.8
correct,19.97,19.88,0.09,D#/Eb5,D#/Eb5,1.0
correct,20.23,20.13,0.1,D#/Eb5,E/Fb5,0.8
correct,20.45,20.42,0.03,D#/Eb5,D#/Eb5,1.0
correct,20.71,20.68,0.03,E/Fb5,E/Fb5,1.0
late,20.71,20.93,-0.22,E/Fb5,B/Cb4,0.1
correct,20.96,21.16,-0.2,B/Cb4,D5,0.4
correct,21.22,21.41,-0.19,C5,C5,1.0
late,21.48,22.18,-0.7,A4,C4,0.4
correct,22.21,22.18,0.03,C4,C4,1.0
correct,22.47,22.4,0.07,E/Fb4,C4,0.2
correct,22.72,22.69,0.03,E/Fb4,E/Fb4,1.0
correct,22.98,22.88,0.1,B/Cb4,A4,0.6
correct,23.72,23.68,0.04,E/Fb4,C#/Db4,0.4
correct,23.97,23.94,0.03,E/Fb4,G#/Ab4,0.2
correct,24.23,24.13,0.1,B/Cb4,G#/Ab4,0.4
correct,24.45,24.39,0.06,B/Cb4,B/Cb4,1.0
late,24.45,25.19,-0.74,B/Cb4,E/Fb4,0.1
early,25.22,25.41,-0.19,E/Fb4,E/Fb4,1.0
correct,25.48,25.64,-0.16,E/Fb5,E/Fb5,1.0
correct,25.73,25.64,0.09,E/Fb5,E/Fb5,1.0
correct,25.96,25.89,0.07,D#/Eb5,D#/Eb5,1.0
correct,26.21,26.15,0.06,E/Fb5,E/Fb5,1.0
correct,26.47,26.4,0.07,E/Fb5,D#/Eb5,0.8
correct,26.72,26.63,0.09,E/Fb5,E/Fb5,1.0
correct,26.98,26.88,0.1,D5,B/Cb4,0.4
correct,27.2,27.17,0.03,D5,D5,1.0
correct,27.46,27.33,0.13,A4,C5,0.4
correct,28.23,28.16,0.07,C4,G#/Ab3,0.2
correct,28.45,28.42,0.03,C4,C4,1.0
correct,28.71,28.64,0.07,E/Fb4,E/Fb4,1.0
late,28.71,28.87,-0.16,E/Fb4,A4,0.1
late,28.96,29.67,-0.71,A4,E/Fb4,0.1
early,29.73,29.89,-0.16,E/Fb4,E/Fb4,1.0
correct,29.96,30.15,-0.19,E/Fb4,C5,0.2
correct,30.21,30.15,0.06,C5,C5,1.0
correct,30.47,30.37,0.1,A4,B/Cb4,0.6
