mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,405,403,319,43,41,2,0,97,120.00,156.00,36.00
tempo,a_lot_faster_tempo,415,415,368,28,19,0,0,206,120.00,99.00,21.00
tempo,slower_tempo,397,396,343,31,22,1,0,147,120.00,110.00,10.00
tempo,a_lot_slower_tempo,399,398,326,40,32,1,0,125,120.00,170.00,50.00
progressive_tempo,accelerando,457,390,247,103,40,67,0,53,120.00,110.00,10.00
progressive_tempo,ritardando,394,480,239,34,121,0,86,42,120.00,170.00,50.00
progressive_tempo,tempo_fluctuation,483,579,268,79,136,0,96,46,120.00,110.00,10.00
duration,note_held_too_long,388,387,365,14,8,1,0,245,120.00,134.00,14.00
duration,note_cut_too_soon,393,392,360,19,13,1,0,237,120.00,134.00,14.00
note,note_missing,388,386,360,16,10,2,0,235,120.00,134.00,14.00
note,note_not_expected,388,387,365,14,8,1,0,245,120.00,134.00,14.00
articulation,articulated_legato,388,385,358,17,10,3,0,231,120.00,134.00,14.00
articulation,articulated_staccato,413,412,327,45,40,1,0,126,120.00,134.00,14.00
articulation,articulated_accentuated,388,387,365,14,8,1,0,245,120.00,134.00,14.00
