onset_type,onset_time,pitch
no_change,0.275,40
no_change,0.45,40
no_change,0.482,52
no_change,0.682,62
no_change,0.861,64
articulation,1.048,53
no_change,1.232,54
no_change,1.441,62
no_change,1.605,64
no_change,1.791,55
no_change,1.993,56
no_change,2.186,62
no_change,2.352,64
no_change,2.545,55
no_change,2.757,54
no_change,2.934,62
no_change,3.105,64
no_change,3.295,53
no_change,3.498,45
no_change,3.502,52
no_change,3.705,61
no_change,3.882,64
no_change,4.052,53
no_change,4.259,54
no_change,4.459,61
no_change,4.632,64
no_change,4.816,55
no_change,5.016,56
no_change,5.225,61
no_change,5.366,64
no_change,5.57,52
no_change,5.78,57
no_change,5.957,56
no_change,6.143,64
no_change,6.145,61
no_change,6.32,54
no_change,6.53,40
no_change,6.568,40
no_change,6.57,52
no_change,6.836,62
no_change,7.025,64
no_change,7.193,53
no_change,7.405,54
no_change,7.593,62
no_change,7.77,64
no_change,7.934,55
no_change,8.161,56
no_change,8.348,62
no_change,8.523,64
no_change,8.707,55
no_change,8.911,54
no_change,9.125,62
no_change,9.289,64
no_change,9.48,52
no_change,9.705,45
no_change,10.107,57
no_change,10.109,61
no_change,10.28,49
no_change,10.495,52
no_change,10.702,45
no_change,10.895,49
no_change,11.064,52
no_change,11.257,57
no_change,11.434,69
no_change,11.627,66
no_change,11.809,64
no_change,12.007,61
no_change,12.009,45
no_change,12.189,57
no_change,12.37,54
no_change,12.561,53
no_change,12.777,40
no_change,12.816,40
no_change,12.864,52
no_change,13.127,62
no_change,13.302,64
no_change,13.491,53
no_change,13.695,54
no_change,13.898,62
no_change,14.048,64
no_change,14.232,55
no_change,14.436,56
no_change,14.618,62
no_change,14.789,64
no_change,14.973,55
no_change,15.189,54
no_change,15.389,62
no_change,15.561,64
no_change,15.741,53
no_change,15.957,45
no_change,16.157,61
no_change,16.33,64
no_change,16.5,53
no_change,16.711,54
no_change,16.918,61
no_change,17.089,64
no_change,17.266,55
no_change,17.475,56
no_change,17.67,61
no_change,17.85,64
no_change,18.041,52
no_change,18.245,57
