mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,787,785,775,10,0,2,0,485,120.00,144.00,24.00
tempo,a_lot_faster_tempo,837,837,770,15,52,0,0,402,120.00,125.00,5.00
tempo,slower_tempo,808,806,727,56,23,2,0,365,120.00,188.00,68.00
tempo,a_lot_slower_tempo,812,802,627,101,74,10,0,151,120.00,117.00,3.00
progressive_tempo,accelerando,912,775,519,206,50,137,0,139,120.00,99.00,21.00
progressive_tempo,ritardando,789,966,489,50,250,0,177,119,120.00,188.00,68.00
progressive_tempo,tempo_fluctuation,970,1058,427,180,363,0,88,144,120.00,125.00,5.00
duration,note_held_too_long,776,775,775,0,0,1,0,688,120.00,117.00,3.00
duration,note_cut_too_soon,777,776,775,0,1,1,0,688,120.00,117.00,3.00
note,note_missing,776,774,747,15,12,2,0,605,120.00,117.00,3.00
note,note_not_expected,776,776,738,15,23,0,0,465,120.00,117.00,3.00
articulation,articulated_legato,776,772,718,27,27,4,0,426,120.00,117.00,3.00
articulation,articulated_staccato,791,790,766,10,14,1,0,626,120.00,117.00,3.00
articulation,articulated_accentuated,776,775,775,0,0,1,0,689,120.00,117.00,3.00
