mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,1184,1197,818,174,192,0,13,314,120.00,104.00,16.00
tempo,a_lot_faster_tempo,1221,1229,778,219,224,0,8,278,120.00,125.00,5.00
tempo,slower_tempo,1190,1201,828,162,200,0,11,249,120.00,104.00,16.00
tempo,a_lot_slower_tempo,1209,1208,812,207,189,1,0,271,120.00,104.00,16.00
progressive_tempo,accelerando,1368,1172,547,406,219,196,0,116,120.00,125.00,5.00
progressive_tempo,ritardando,1161,1444,521,184,456,0,283,107,120.00,134.00,14.00
progressive_tempo,tempo_fluctuation,1387,1696,483,295,609,0,309,116,120.00,117.00,3.00
duration,note_held_too_long,1154,1160,853,146,155,0,6,376,120.00,125.00,5.00
duration,note_cut_too_soon,1153,1159,853,145,155,0,6,380,120.00,125.00,5.00
note,note_missing,1153,1158,862,131,160,0,5,410,120.00,125.00,5.00
note,note_not_expected,1153,1160,836,151,166,0,7,353,120.00,125.00,5.00
articulation,articulated_legato,1153,1157,915,111,127,0,4,462,120.00,125.00,5.00
articulation,articulated_staccato,1199,1222,763,207,229,0,23,207,120.00,125.00,5.00
articulation,articulated_accentuated,1153,1159,853,145,155,0,6,380,120.00,125.00,5.00
