onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,E/Fb5,1.0
correct,0.29,0.29,0.0,E/Fb5,E/Fb5,1.0
correct,0.57,0.57,0.0,C5,C5,1.0
correct,0.7,0.7,0.0,C5,C5,1.0
correct,0.99,0.99,0.0,G5,G5,1.0
correct,1.57,1.57,0.0,G4,G4,1.0
correct,2.14,2.14,0.0,G4,G4,1.0
correct,2.56,2.56,0.0,G4,G4,1.0
correct,3.01,3.01,0.0,E/Fb4,E/Fb4,1.0
correct,3.42,3.42,0.0,A4,A4,1.0
correct,3.71,3.71,0.0,B/Cb4,B/Cb4,1.0
correct,4.0,4.0,0.0,A#/Bb4,A#/Bb4,1.0
correct,4.16,4.16,0.0,A4,A4,1.0
correct,4.41,4.41,0.0,F#/Gb4,F4,0.8
correct,4.57,4.57,0.0,G4,G4,1.0
correct,4.77,4.77,0.0,E/Fb5,E/Fb5,1.0
correct,4.96,4.96,0.0,G5,G5,1.0
correct,5.28,5.28,0.0,F5,F5,1.0
correct,5.44,5.44,0.0,G5,G5,1.0
correct,5.73,5.73,0.0,E/Fb5,E/Fb5,1.0
correct,6.01,6.01,0.0,C5,C5,1.0
correct,6.14,6.14,0.0,C5,C5,1.0
correct,6.3,6.3,0.0,B/Cb4,B/Cb4,1.0
late,6.72,7.13,-0.41,C5,G4,0.1
correct,7.13,7.58,-0.45,G4,E/Fb4,0.4
correct,7.58,8.0,-0.42,E/Fb4,A4,0.1
correct,8.0,8.29,-0.29,A4,B/Cb4,0.6
correct,8.29,8.57,-0.28,B/Cb4,A#/Bb4,0.8
correct,8.57,8.73,-0.16,A#/Bb4,A4,0.8
correct,8.73,8.99,-0.26,A4,G4,0.6
correct,8.99,9.15,-0.16,G4,G4,1.0
correct,9.15,9.34,-0.19,E/Fb5,E/Fb5,1.0
correct,9.34,9.53,-0.19,E/Fb5,G5,0.4
correct,9.53,9.85,-0.32,G5,F5,0.6
early,9.85,10.01,-0.16,F5,G5,0.6
correct,10.01,10.3,-0.29,G5,E/Fb5,0.4
correct,10.27,10.56,-0.29,E/Fb5,C5,0.2
correct,10.56,10.72,-0.16,C5,D5,0.6
correct,10.72,10.88,-0.16,D5,B/Cb4,0.4
late,10.85,11.58,-0.73,B/Cb4,G5,0.2
correct,11.58,11.71,-0.13,G5,F#/Gb5,0.8
correct,11.71,11.87,-0.16,F#/Gb5,F5,0.8
correct,11.87,12.0,-0.13,F5,D#/Eb5,0.6
late,12.0,12.29,-0.29,D#/Eb5,E/Fb5,0.8
correct,12.29,12.57,-0.28,E/Fb5,G#/Ab4,0.2
correct,12.57,12.73,-0.16,G#/Ab4,A4,0.8
correct,12.73,12.86,-0.13,A4,C5,0.4
late,12.86,13.15,-0.29,C5,A4,0.4
correct,13.15,13.28,-0.13,A4,C5,0.4
correct,13.28,13.44,-0.16,C5,D5,0.6
late,13.44,13.85,-0.41,D5,G5,0.1
early,13.85,14.01,-0.16,G5,F#/Gb5,0.8
correct,14.01,14.14,-0.13,F#/Gb5,F#/Gb5,1.0
correct,14.14,14.3,-0.16,F#/Gb5,D#/Eb5,0.4
correct,14.3,14.59,-0.29,D#/Eb5,E/Fb5,0.8
correct,14.56,14.85,-0.29,E/Fb5,C6,0.2
correct,14.85,15.13,-0.28,C6,C6,1.0
correct,15.13,15.29,-0.16,C6,C6,1.0
late,15.29,16.16,-0.87,C6,G5,0.1
correct,16.16,16.29,-0.13,G5,F#/Gb5,0.8
correct,16.29,16.45,-0.16,F#/Gb5,F5,0.8
correct,16.45,16.57,-0.12,F5,F5,1.0
late,16.57,16.86,-0.29,D#/Eb5,E/Fb5,0.8
correct,16.86,17.15,-0.29,E/Fb5,G#/Ab4,0.2
correct,17.15,17.31,-0.16,G#/Ab4,A4,0.8
correct,17.28,17.44,-0.16,A4,C5,0.4
correct,17.44,17.73,-0.29,C5,A4,0.4
correct,17.73,17.85,-0.12,A4,A4,1.0
correct,17.85,18.01,-0.16,A4,D5,0.1
late,18.01,18.43,-0.42,D5,D#/Eb5,0.8
correct,18.43,18.85,-0.42,D#/Eb5,D5,0.8
correct,18.85,19.29,-0.44,D5,C5,0.6
late,19.29,20.73,-1.44,C5,G5,0.1
early,20.7,20.86,-0.16,G5,G5,1.0
correct,20.86,21.02,-0.16,F#/Gb5,F5,0.8
correct,20.99,21.15,-0.16,F5,D#/Eb5,0.6
correct,21.15,21.44,-0.29,D#/Eb5,E/Fb5,0.8
correct,21.44,21.73,-0.29,E/Fb5,G#/Ab4,0.2
correct,21.73,21.85,-0.12,G#/Ab4,G#/Ab4,1.0
correct,21.85,22.01,-0.16,G#/Ab4,C5,0.2
correct,22.01,22.3,-0.29,C5,A4,0.4
correct,22.27,22.43,-0.16,A4,C5,0.4
correct,22.43,22.59,-0.16,C5,D5,0.6
late,22.59,23.01,-0.42,D5,G5,0.1
early,23.01,23.17,-0.16,G5,F#/Gb5,0.8
correct,23.13,23.29,-0.16,G5,F#/Gb5,0.8
correct,23.29,23.45,-0.16,F5,D#/Eb5,0.6
correct,23.42,23.71,-0.29,F5,E/Fb5,0.8
correct,23.71,24.0,-0.29,E/Fb5,C6,0.2
correct,24.0,24.29,-0.29,C6,C6,1.0
correct,24.29,24.45,-0.16,C6,C6,1.0
late,24.45,25.28,-0.83,C6,G5,0.1
early,25.28,25.44,-0.16,G5,F#/Gb5,0.8
correct,25.44,25.57,-0.13,F#/Gb5,F5,0.8
correct,25.57,25.73,-0.16,F5,D#/Eb5,0.6
correct,25.73,26.01,-0.28,D#/Eb5,E/Fb5,0.8
correct,26.01,26.3,-0.29,E/Fb5,G#/Ab4,0.2
correct,26.27,26.43,-0.16,G#/Ab4,A4,0.8
correct,26.43,26.59,-0.16,A4,C5,0.4
correct,26.59,26.88,-0.29,C5,A4,0.4
correct,26.85,27.01,-0.16,A4,C5,0.4
correct,27.01,27.17,-0.16,C5,D5,0.6
late,27.13,27.58,-0.45,C5,D#/Eb5,0.4
correct,27.58,28.0,-0.42,D#/Eb5,D5,0.8
correct,28.0,28.45,-0.45,D5,C5,0.6
missing,28.41,,,B/Cb4,,
