mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,1744,1747,1622,52,70,0,3,474,120.00,156.00,36.00
tempo,a_lot_faster_tempo,1757,1758,1628,55,74,0,1,545,120.00,144.00,24.00
tempo,slower_tempo,1742,1733,1596,68,69,9,0,352,120.00,156.00,36.00
tempo,a_lot_slower_tempo,1774,1754,1584,87,83,20,0,358,120.00,94.00,26.00
progressive_tempo,accelerando,1938,1685,1437,218,30,253,0,169,120.00,144.00,24.00
progressive_tempo,ritardando,1696,2006,1366,19,311,0,310,185,120.00,110.00,10.00
progressive_tempo,tempo_fluctuation,1854,1982,1514,100,240,0,128,235,120.00,144.00,24.00
duration,note_held_too_long,1686,1686,1686,0,0,0,0,1396,120.00,125.00,5.00
duration,note_cut_too_soon,1687,1687,1686,0,1,0,0,1396,120.00,125.00,5.00
note,note_missing,1686,1685,1677,5,3,1,0,1014,120.00,125.00,5.00
note,note_not_expected,1686,1686,1686,0,0,0,0,1396,120.00,125.00,5.00
articulation,articulated_legato,1686,1686,1686,0,0,0,0,1392,120.00,125.00,5.00
articulation,articulated_staccato,1700,1700,1689,8,3,0,0,1361,120.00,125.00,5.00
articulation,articulated_accentuated,1686,1686,1686,0,0,0,0,1397,120.00,125.00,5.00
