onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,E/Fb5,1.0
correct,0.23,0.29,-0.06,D#/Eb5,E/Fb5,0.8
correct,0.45,0.61,-0.16,D#/Eb5,D#/Eb5,1.0
correct,0.71,0.93,-0.22,E/Fb5,E/Fb5,1.0
late,0.71,1.25,-0.54,E/Fb5,D#/Eb5,0.8
correct,0.96,1.57,-0.61,D#/Eb5,E/Fb5,0.8
correct,1.22,1.86,-0.64,B/Cb4,B/Cb4,1.0
correct,1.48,2.18,-0.7,D5,D5,1.0
late,1.48,2.5,-1.02,D5,A4,0.1
late,1.73,3.4,-1.67,D5,C4,0.6
correct,1.96,3.68,-1.72,C5,C4,1.0
early,2.72,4.0,-1.28,C4,E/Fb4,0.2
late,2.72,4.29,-1.57,C4,A4,0.4
late,2.98,5.19,-2.21,E/Fb4,E/Fb4,1.0
correct,3.2,5.51,-2.31,E/Fb4,G#/Ab4,0.2
late,3.2,5.8,-2.6,E/Fb4,B/Cb4,0.1
correct,3.46,5.96,-2.5,B/Cb4,B/Cb4,1.0
late,4.23,6.95,-2.72,E/Fb4,E/Fb4,1.0
correct,4.45,7.24,-2.79,E/Fb4,E/Fb4,1.0
correct,4.71,7.52,-2.81,B/Cb4,E/Fb5,0.1
late,4.71,7.81,-3.1,B/Cb4,D#/Eb5,0.2
correct,4.96,8.1,-3.14,B/Cb4,D#/Eb5,0.2
early,5.73,8.39,-2.66,E/Fb4,E/Fb5,1.0
correct,5.96,8.64,-2.68,E/Fb4,E/Fb5,1.0
late,5.96,8.93,-2.97,E/Fb4,B/Cb4,0.1
correct,6.21,9.22,-3.01,E/Fb5,C5,0.2
correct,6.47,9.48,-3.01,E/Fb5,C5,0.2
late,6.72,10.31,-3.59,E/Fb5,C4,0.2
correct,6.98,10.6,-3.62,E/Fb5,E/Fb4,1.0
correct,7.2,10.85,-3.65,E/Fb5,E/Fb4,1.0
late,7.2,11.04,-3.84,E/Fb5,A4,0.1
late,7.46,11.94,-4.48,D5,E/Fb4,0.6
correct,7.72,12.2,-4.48,C5,E/Fb4,0.2
correct,7.97,12.39,-4.42,C5,C5,1.0
early,8.71,12.74,-4.03,C4,A4,0.4
late,8.96,13.51,-4.55,C4,B/Cb4,0.8
correct,9.22,13.76,-4.54,A4,B/Cb4,0.6
correct,9.48,13.96,-4.48,B/Cb4,C5,0.8
late,9.48,14.18,-4.7,B/Cb4,D5,0.4
correct,10.21,15.04,-4.83,E/Fb4,E/Fb4,1.0
correct,10.47,15.3,-4.83,C5,G4,0.1
correct,10.72,15.56,-4.84,C5,F5,0.1
correct,10.98,15.68,-4.7,A4,E/Fb5,0.1
late,10.98,16.55,-5.57,A4,F4,0.2
early,11.72,16.71,-4.99,B/Cb4,F4,0.0
correct,11.97,17.06,-5.09,B/Cb4,D5,0.4
correct,12.23,17.32,-5.09,D5,C5,0.6
late,12.23,18.02,-5.79,D5,E/Fb4,0.6
correct,12.45,18.18,-5.73,D5,E/Fb4,0.6
early,13.22,18.44,-5.22,G4,D5,0.1
correct,13.48,18.76,-5.28,F5,C5,0.1
late,13.73,21.09,-7.36,F5,D#/Eb5,0.6
late,13.73,21.25,-7.52,F5,E/Fb5,0.8
correct,13.96,21.57,-7.61,E/Fb5,D#/Eb5,0.8
early,14.72,21.73,-7.01,F4,E/Fb5,0.8
correct,14.98,21.92,-6.94,E/Fb5,D#/Eb5,0.8
correct,15.2,22.18,-6.98,E/Fb5,E/Fb5,1.0
late,15.2,22.4,-7.2,E/Fb5,B/Cb4,0.1
correct,15.46,22.63,-7.17,C5,D5,0.6
early,16.23,22.85,-6.62,E/Fb4,C5,0.2
late,16.45,23.59,-7.14,E/Fb4,C4,0.2
correct,16.45,23.72,-7.27,E/Fb4,C4,0.2
late,16.45,23.94,-7.49,E/Fb4,E/Fb4,1.0
correct,16.71,24.16,-7.45,D5,A4,0.1
early,16.96,24.16,-7.2,C5,A4,0.4
early,19.46,24.9,-5.44,E/Fb5,E/Fb4,1.0
correct,19.72,25.03,-5.31,D#/Eb5,E/Fb4,0.8
early,19.97,25.03,-5.06,D#/Eb5,E/Fb4,0.8
correct,20.23,25.25,-5.02,D#/Eb5,G#/Ab4,0.1
late,20.23,25.48,-5.25,D#/Eb5,B/Cb4,0.2
late,20.45,26.18,-5.73,D#/Eb5,E/Fb4,0.8
correct,20.71,26.31,-5.6,E/Fb5,E/Fb4,1.0
correct,20.96,26.5,-5.54,B/Cb4,E/Fb5,0.1
late,20.96,26.72,-5.76,B/Cb4,D#/Eb5,0.2
correct,21.22,26.95,-5.73,C5,E/Fb5,0.2
correct,21.48,27.14,-5.66,A4,D#/Eb5,0.0
early,22.21,27.36,-5.15,C4,E/Fb5,0.2
correct,22.47,27.59,-5.12,E/Fb4,B/Cb4,0.1
correct,22.72,27.78,-5.06,E/Fb4,D5,0.6
late,22.72,28.04,-5.32,E/Fb4,C5,0.2
late,22.98,28.58,-5.6,B/Cb4,A4,0.6
early,23.72,28.8,-5.08,E/Fb4,C4,0.2
correct,23.97,29.0,-5.03,E/Fb4,E/Fb4,1.0
correct,24.23,29.19,-4.96,B/Cb4,A4,0.6
late,24.45,29.86,-5.41,B/Cb4,E/Fb4,0.1
early,25.22,29.99,-4.77,E/Fb4,E/Fb4,1.0
correct,25.48,30.24,-4.76,E/Fb5,C5,0.2
correct,25.73,30.4,-4.67,E/Fb5,B/Cb4,0.1
missing,25.96,,,D#/Eb5,,
missing,26.21,,,E/Fb5,,
missing,26.47,,,E/Fb5,,
missing,26.72,,,E/Fb5,,
missing,26.98,,,D5,,
missing,27.2,,,D5,,
missing,27.46,,,A4,,
missing,28.23,,,C4,,
missing,28.45,,,C4,,
missing,28.71,,,E/Fb4,,
missing,28.96,,,A4,,
missing,29.73,,,E/Fb4,,
missing,29.96,,,E/Fb4,,
missing,30.21,,,C5,,
missing,30.47,,,A4,,
