mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,1074,1075,1024,24,26,0,1,861,120.00,110.00,10.00
tempo,faster_tempo,1115,1123,714,192,209,0,8,336,120.00,134.00,14.00
tempo,a_lot_faster_tempo,1155,1162,722,210,223,0,7,327,120.00,156.00,36.00
tempo,slower_tempo,1112,1111,701,206,204,1,0,362,120.00,170.00,50.00
tempo,a_lot_slower_tempo,1117,1109,710,196,203,8,0,274,120.00,110.00,10.00
progressive_tempo,accelerando,1284,1076,471,403,202,208,0,115,120.00,117.00,3.00
progressive_tempo,ritardando,1084,1363,465,141,478,0,279,105,120.00,104.00,16.00
progressive_tempo,tempo_fluctuation,1319,1761,394,265,660,0,442,110,120.00,117.00,3.00
timing,note_too_soon,1074,1075,1024,24,26,0,1,860,120.00,110.00,10.00
timing,note_too_late,1075,1077,774,151,150,0,2,401,120.00,110.00,10.00
duration,note_held_too_long,1074,1075,1024,24,26,0,1,862,120.00,110.00,10.00
duration,note_cut_too_soon,1075,1076,1024,25,26,0,1,860,120.00,110.00,10.00
note,note_missing,1074,1075,1024,24,26,0,1,861,120.00,110.00,10.00
note,note_not_expected,1074,1076,1002,33,39,0,2,833,120.00,110.00,10.00
articulation,articulated_legato,1074,1074,1032,21,21,0,0,882,120.00,110.00,10.00
articulation,articulated_staccato,1138,1141,788,170,180,0,3,309,120.00,110.00,10.00
articulation,articulated_accentuated,1074,1075,1024,24,26,0,1,861,120.00,110.00,10.00
