onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A3,A3,1.0
correct,0.13,0.23,-0.1,A3,D4,0.1
correct,0.13,0.36,-0.23,A3,D4,0.1
correct,0.32,0.68,-0.36,D4,E/Fb4,0.6
late,0.55,1.16,-0.61,F#/Gb4,F#/Gb4,1.0
correct,0.9,1.64,-0.74,F#/Gb4,F#/Gb4,1.0
late,1.28,2.47,-1.19,F#/Gb4,E/Fb4,0.6
early,2.05,2.76,-0.71,E/Fb4,D4,0.6
correct,2.24,3.04,-0.8,D4,C#/Db4,0.8
late,2.24,4.36,-2.12,D4,D4,1.0
late,2.37,4.68,-2.31,C#/Db4,D4,0.8
early,3.52,4.9,-1.38,D4,D4,1.0
late,3.68,7.4,-3.72,E/Fb4,A3,0.1
correct,3.91,7.62,-3.71,F#/Gb4,D4,0.2
early,5.99,7.78,-1.79,A3,D4,0.1
late,5.99,8.07,-2.08,A3,F#/Gb4,0.4
late,5.99,8.29,-2.3,A3,F#/Gb4,0.4
late,6.18,8.93,-2.75,D4,F#/Gb4,0.2
late,6.31,9.83,-3.52,D4,E/Fb4,0.6
correct,6.5,10.05,-3.55,E/Fb4,D4,0.6
early,6.92,10.28,-3.36,F#/Gb4,B/Cb3,0.1
late,7.3,11.94,-4.64,E/Fb4,B/Cb3,0.1
late,7.3,14.28,-6.98,E/Fb4,A3,0.1
early,8.04,14.5,-6.46,D4,D4,1.0
correct,8.2,14.69,-6.49,D4,D4,1.0
correct,8.42,14.92,-6.5,B/Cb3,F#/Gb4,0.1
late,8.42,15.33,-6.91,B/Cb3,F#/Gb4,0.1
early,9.92,15.75,-5.83,B/Cb3,E/Fb4,0.1
early,11.97,16.48,-4.51,G#/Ab3,E/Fb4,0.2
correct,12.13,16.74,-4.61,A3,D4,0.1
correct,12.32,16.9,-4.58,D4,C#/Db4,0.8
late,12.55,18.12,-5.57,F#/Gb4,D4,0.2
early,12.9,18.31,-5.41,F#/Gb4,B/Cb4,0.1
early,13.28,18.5,-5.22,F#/Gb4,B/Cb4,0.1
late,13.28,18.69,-5.41,F#/Gb4,A4,0.4
late,13.28,18.92,-5.64,F#/Gb4,E/Fb4,0.6
correct,14.05,19.68,-5.63,E/Fb4,F#/Gb4,0.6
late,14.24,20.13,-5.89,D4,G4,0.1
correct,14.37,20.29,-5.92,C#/Db4,F#/Gb4,0.1
early,15.52,20.48,-4.96,D4,E/Fb4,0.6
late,15.68,20.8,-5.12,B/Cb4,D4,0.4
late,15.91,21.19,-5.28,A4,D4,0.1
late,15.91,21.67,-5.76,A4,F#/Gb4,0.4
late,16.1,22.76,-6.66,E/Fb4,A3,0.1
correct,16.29,22.95,-6.66,E/Fb4,B/Cb3,0.1
early,17.03,23.14,-6.11,G4,D4,0.1
late,17.03,26.15,-9.12,G4,G4,1.0
late,17.41,27.49,-10.08,G4,G4,1.0
late,17.6,28.96,-11.36,F#/Gb4,A#/Bb4,0.2
late,17.8,31.04,-13.24,D4,D#/Eb4,0.8
correct,18.18,31.36,-13.18,D4,F4,0.4
late,18.18,31.72,-13.54,D4,G4,0.1
late,18.53,32.42,-13.89,D4,G#/Ab4,0.0
late,18.92,33.09,-14.17,A3,G4,0.6
early,20.04,33.73,-13.69,B/Cb3,F4,0.0
late,20.2,34.4,-14.2,B/Cb3,D#/Eb4,0.2
late,20.39,35.72,-15.33,D4,G4,0.1
early,23.43,37.0,-13.57,G4,F4,0.6
early,24.9,38.28,-13.38,A#/Bb4,A#/Bb4,1.0
early,26.4,39.52,-13.12,A#/Bb4,D5,0.2
late,26.4,39.75,-13.35,A#/Bb4,D#/Eb5,0.1
late,26.4,41.06,-14.66,A#/Bb4,A#/Bb4,1.0
early,28.68,41.35,-12.67,F4,G#/Ab4,0.4
correct,29.03,41.64,-12.61,F4,A#/Bb4,0.1
correct,29.41,41.96,-12.55,G4,C5,0.1
correct,30.18,42.85,-12.67,G4,G4,1.0
early,30.92,43.04,-12.12,F4,F4,1.0
late,30.92,43.2,-12.28,F4,D#/Eb4,0.6
correct,31.65,44.04,-12.39,F4,F4,1.0
early,32.42,44.32,-11.9,D#/Eb4,D#/Eb4,1.0
missing,33.92,,,G4,,
missing,35.43,,,A#/Bb4,,
missing,36.9,,,D5,,
missing,38.4,,,D5,,
missing,38.79,,,A#/Bb4,,
missing,40.29,,,G#/Ab4,,
missing,40.68,,,A#/Bb4,,
missing,41.03,,,A#/Bb4,,
missing,41.41,,,C5,,
missing,42.53,,,G4,,
missing,42.72,,,F4,,
missing,42.92,,,F4,,
missing,44.04,,,D#/Eb4,,
missing,44.42,,,D#/Eb4,,
