mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,625,625,625,0,0,0,0,540,139.00,144.00,5.00
tempo,faster_tempo,638,638,615,10,13,0,0,435,139.00,170.00,31.00
tempo,a_lot_faster_tempo,693,693,590,23,80,0,0,378,139.00,208.00,69.00
tempo,slower_tempo,643,643,615,16,12,0,0,354,139.00,110.00,29.00
tempo,a_lot_slower_tempo,657,655,596,36,23,2,0,339,139.00,144.00,5.00
progressive_tempo,accelerando,746,628,335,201,92,118,0,77,139.00,144.00,5.00
progressive_tempo,ritardando,639,790,324,71,244,0,151,101,139.00,156.00,17.00
progressive_tempo,tempo_fluctuation,731,908,357,126,248,0,177,98,139.00,144.00,5.00
timing,note_too_soon,628,628,621,3,4,0,0,536,139.00,144.00,5.00
timing,note_too_late,626,625,478,78,69,1,0,262,139.00,144.00,5.00
duration,note_held_too_long,625,625,625,0,0,0,0,540,139.00,144.00,5.00
duration,note_cut_too_soon,625,625,625,0,0,0,0,539,139.00,144.00,5.00
note,note_missing,625,625,625,0,0,0,0,540,139.00,144.00,5.00
note,note_not_expected,625,625,625,0,0,0,0,539,139.00,144.00,5.00
articulation,articulated_legato,625,623,432,93,98,2,0,199,139.00,144.00,5.00
articulation,articulated_staccato,630,630,620,7,3,0,0,417,139.00,144.00,5.00
articulation,articulated_accentuated,625,625,625,0,0,0,0,540,139.00,144.00,5.00
