onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C4,C4,1.0
early,0.26,0.0,0.26,D#/Eb4,C4,0.4
correct,0.84,0.55,0.29,F4,D#/Eb4,0.6
correct,1.12,0.8,0.32,F4,F4,1.0
correct,1.54,1.28,0.26,G#/Ab4,G4,0.8
correct,1.54,1.51,0.03,G#/Ab4,G#/Ab4,1.0
correct,1.7,1.8,-0.1,G4,G4,1.0
late,1.99,2.37,-0.38,F4,F4,1.0
correct,2.53,2.63,-0.1,F4,D4,0.4
early,2.85,2.63,0.22,D4,D4,1.0
correct,3.27,3.11,0.16,C4,C4,1.0
correct,3.43,3.24,0.19,D4,C4,0.6
correct,3.68,3.49,0.19,D4,D4,1.0
late,3.68,4.1,-0.42,D4,C4,0.6
correct,4.26,4.36,-0.1,C4,C4,1.0
correct,4.55,4.77,-0.22,C4,C4,1.0
correct,4.96,4.96,0.0,C4,B/Cb3,0.8
correct,5.12,5.12,0.0,B/Cb3,C4,0.8
late,5.41,5.83,-0.42,C4,B/Cb3,0.8
correct,5.99,6.12,-0.13,B/Cb3,G3,0.2
late,6.28,6.63,-0.35,G3,G3,1.0
early,6.82,6.98,-0.16,C4,D#/Eb4,0.4
late,7.11,7.56,-0.45,D#/Eb4,F4,0.6
correct,7.68,7.56,0.12,D#/Eb4,F4,0.6
correct,7.97,7.78,0.19,F4,F4,1.0
late,7.97,8.16,-0.19,F4,G4,0.6
correct,8.39,8.39,0.0,G4,G#/Ab4,0.8
correct,8.55,8.64,-0.09,G4,G4,1.0
late,8.84,9.19,-0.35,F4,F4,1.0
correct,9.41,9.51,-0.1,F4,D4,0.4
late,9.7,9.99,-0.29,A#/Bb3,C4,0.6
correct,10.12,10.15,-0.03,C4,D4,0.6
correct,10.28,10.34,-0.06,D4,D4,1.0
early,10.56,10.34,0.22,D4,D4,1.0
correct,10.98,10.85,0.13,D4,D#/Eb4,0.8
correct,10.98,11.01,-0.03,D4,D4,1.0
correct,11.14,11.2,-0.06,C4,C4,1.0
late,11.4,11.72,-0.32,C4,A3,0.4
correct,11.84,11.84,0.0,B/Cb3,A3,0.6
late,11.97,12.13,-0.16,A3,B/Cb3,0.6
late,12.26,12.64,-0.38,C4,C4,1.0
early,12.84,12.64,0.2,C4,C4,1.0
correct,13.12,12.93,0.19,C4,C4,1.0
