onset_type,onset_time,pitch
no_change,8.011,40
no_change,8.014,55
no_change,8.848,42
early,9.059,64
no_change,9.575,43
no_change,9.577,55
no_change,10.316,45
no_change,11.007,47
no_change,11.009,59
no_change,11.011,55
no_change,11.741,46
no_change,12.445,47
no_change,13.227,40
no_change,14.12,57
no_change,14.123,48
no_change,14.595,54
no_change,14.925,54
no_change,15.223,54
no_change,15.534,54
no_change,15.836,54
no_change,16.091,47
no_change,16.202,54
no_change,16.305,57
no_change,16.411,63
no_change,18.186,60
no_change,18.707,69
no_change,18.993,69
no_change,19.289,69
no_change,19.898,69
no_change,20.193,69
no_change,20.359,63
no_change,20.502,69
no_change,20.55,59
no_change,22.841,40
no_change,22.845,64
no_change,23.161,55
no_change,23.448,55
no_change,23.693,42
no_change,23.984,55
no_change,24.28,55
no_change,24.511,64
no_change,24.518,43
no_change,24.789,55
no_change,25.08,55
no_change,25.311,64
no_change,25.318,45
no_change,25.557,55
no_change,25.786,55
no_change,25.907,64
no_change,26.107,64
no_change,26.109,47
no_change,26.416,55
no_change,26.684,55
no_change,26.934,46
no_change,27.227,55
no_change,27.47,55
no_change,27.72,47
no_change,27.995,55
no_change,28.282,55
no_change,28.505,40
no_change,28.507,64
no_change,28.748,55
no_change,28.973,55
no_change,29.073,64
no_change,29.286,67
no_change,29.298,45
no_change,29.648,57
no_change,29.652,60
no_change,29.884,57
no_change,29.945,60
no_change,30.214,57
no_change,30.216,60
no_change,30.464,57
no_change,30.736,57
no_change,30.739,60
no_change,30.993,57
no_change,31.045,60
no_change,31.05,66
no_change,31.323,45
no_change,31.593,45
no_change,31.85,45
no_change,32.098,45
no_change,32.343,46
no_change,32.561,47
no_change,32.689,66
no_change,33.082,55
no_change,33.357,55
no_change,33.62,55
no_change,33.9,55
no_change,33.902,59
no_change,34.166,59
no_change,34.168,55
no_change,34.4,55
no_change,34.441,59
no_change,34.461,64
no_change,34.714,48
no_change,34.97,47
no_change,35.236,48
no_change,35.466,47
no_change,35.736,48
no_change,35.957,47
no_change,36.014,59
no_change,36.33,57
no_change,36.332,60
no_change,36.555,57
no_change,36.584,59
no_change,36.841,57
no_change,37.098,57
no_change,37.1,59
no_change,37.316,57
no_change,37.359,60
no_change,37.614,57
no_change,37.9,59
no_change,37.907,47
no_change,38.148,59
no_change,38.182,47
no_change,38.184,57
no_change,38.45,66
no_change,38.457,47
