onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,B/Cb4,B/Cb4,1.0
correct,0.19,0.29,-0.1,B/Cb4,B/Cb4,1.0
late,0.19,0.45,-0.26,B/Cb4,B/Cb4,1.0
correct,0.35,0.67,-0.32,B/Cb3,B/Cb4,1.0
correct,0.54,0.93,-0.39,B/Cb4,B/Cb4,1.0
correct,0.77,1.21,-0.44,B/Cb4,B/Cb4,1.0
correct,0.89,1.44,-0.55,B/Cb3,B/Cb4,1.0
correct,1.12,1.66,-0.54,B/Cb4,B/Cb4,1.0
late,1.12,1.82,-0.7,B/Cb4,B/Cb3,1.0
correct,1.25,2.08,-0.83,B/Cb4,B/Cb4,1.0
correct,1.44,2.37,-0.93,B/Cb3,B/Cb4,1.0
correct,1.63,2.53,-0.9,B/Cb4,B/Cb3,1.0
correct,1.79,2.75,-0.96,B/Cb4,A4,0.6
late,1.79,3.04,-1.25,B/Cb4,A4,0.6
correct,2.01,3.26,-1.25,B/Cb3,A4,0.6
correct,2.14,3.42,-1.28,A4,G4,0.6
late,2.14,3.65,-1.51,A4,G4,0.6
correct,2.33,3.87,-1.54,A4,B/Cb3,0.6
correct,2.49,4.13,-1.64,B/Cb3,G4,0.2
correct,2.72,4.35,-1.63,G4,G4,1.0
correct,2.85,4.54,-1.69,G4,B/Cb3,0.2
correct,3.07,4.77,-1.7,G4,F#/Gb4,0.8
late,3.07,5.02,-1.95,G4,F#/Gb4,0.8
correct,3.26,5.25,-1.99,G4,B/Cb3,0.2
correct,3.39,5.5,-2.11,G4,E/Fb4,0.4
correct,3.58,5.69,-2.11,B/Cb3,E/Fb4,0.1
late,3.58,5.92,-2.34,B/Cb3,E/Fb4,0.1
correct,3.74,6.14,-2.4,F#/Gb4,E/Fb4,0.6
correct,3.93,6.37,-2.44,F#/Gb4,E/Fb4,0.6
correct,4.13,6.56,-2.43,B/Cb3,E/Fb4,0.1
late,4.13,6.78,-2.65,B/Cb3,G4,0.2
correct,4.32,7.07,-2.75,E/Fb4,G4,0.4
correct,4.48,7.29,-2.81,E/Fb4,G4,0.4
correct,4.64,7.49,-2.85,B/Cb3,B/Cb4,1.0
late,4.64,7.74,-3.1,B/Cb3,B/Cb4,1.0
correct,4.83,7.9,-3.07,E/Fb4,B/Cb3,0.1
correct,4.99,8.13,-3.14,E/Fb4,E/Fb5,1.0
late,4.99,8.41,-3.42,E/Fb4,E/Fb5,1.0
correct,5.18,8.64,-3.46,B/Cb3,E/Fb5,0.1
correct,5.37,8.83,-3.46,G4,E/Fb5,0.4
correct,5.53,8.99,-3.46,G4,E/Fb5,0.4
correct,5.73,9.21,-3.48,B/Cb3,B/Cb3,1.0
correct,5.89,9.5,-3.61,B/Cb4,E/Fb5,0.1
correct,6.08,9.66,-3.58,B/Cb4,E/Fb5,0.1
correct,6.24,9.95,-3.71,B/Cb3,E/Fb5,0.1
late,6.24,10.11,-3.87,B/Cb3,E/Fb5,0.1
correct,6.43,10.37,-3.94,E/Fb5,E/Fb5,1.0
correct,6.62,10.59,-3.97,E/Fb5,D5,0.6
late,6.62,10.75,-4.13,E/Fb5,D5,0.6
correct,6.78,10.97,-4.19,B/Cb3,D5,0.4
correct,7.01,11.17,-4.16,E/Fb5,D5,0.6
correct,7.13,11.39,-4.26,G3,C5,0.1
late,7.13,11.61,-4.48,G3,C5,0.1
correct,7.36,11.81,-4.45,E/Fb5,C5,0.2
correct,7.55,12.03,-4.48,E/Fb5,C5,0.2
correct,7.68,12.25,-4.57,E/Fb5,C5,0.2
correct,7.87,12.45,-4.58,B/Cb3,E/Fb4,0.1
correct,8.03,12.7,-4.67,E/Fb5,B/Cb4,0.1
correct,8.22,12.89,-4.67,E/Fb5,B/Cb4,0.1
late,8.22,13.12,-4.9,E/Fb5,B/Cb4,0.1
correct,8.38,13.34,-4.96,B/Cb3,A4,0.6
correct,8.57,13.53,-4.96,D5,A4,0.1
late,8.57,13.76,-5.19,D5,A4,0.1
correct,8.8,13.98,-5.18,D5,A4,0.1
correct,8.96,14.21,-5.25,C5,A4,0.4
correct,9.12,14.4,-5.28,C5,A4,0.4
late,9.12,14.62,-5.5,C5,B/Cb4,0.8
correct,9.28,14.81,-5.53,C5,B/Cb4,0.8
correct,9.5,15.04,-5.54,B/Cb3,B/Cb4,1.0
correct,9.66,15.23,-5.57,C5,C5,1.0
correct,9.85,15.45,-5.6,C5,C5,1.0
correct,10.05,15.65,-5.6,B/Cb4,C5,0.8
late,10.05,15.87,-5.82,B/Cb4,B/Cb4,1.0
correct,10.21,16.06,-5.85,B/Cb4,B/Cb4,1.0
correct,10.4,16.29,-5.89,B/Cb4,B/Cb4,1.0
correct,10.53,16.48,-5.95,E/Fb4,B/Cb4,0.1
late,10.53,16.7,-6.17,E/Fb4,B/Cb4,0.1
correct,10.72,16.93,-6.21,A4,B/Cb4,0.6
correct,10.94,17.12,-6.18,A4,B/Cb4,0.6
correct,11.1,17.31,-6.21,E/Fb4,B/Cb4,0.1
late,11.1,17.53,-6.43,E/Fb4,B/Cb4,0.1
correct,11.26,17.73,-6.47,A4,D5,0.1
correct,11.42,17.95,-6.53,A4,D5,0.1
correct,11.65,18.14,-6.49,B/Cb4,F#/Gb4,0.1
correct,11.81,18.4,-6.59,B/Cb4,C5,0.8
correct,11.97,18.56,-6.59,B/Cb4,C5,0.8
correct,12.19,18.78,-6.59,C5,F#/Gb4,0.0
late,12.19,18.97,-6.78,C5,B/Cb4,0.8
correct,12.32,19.17,-6.85,C5,B/Cb4,0.8
correct,12.54,19.39,-6.85,C5,B/Cb4,0.8
correct,12.67,19.58,-6.91,E/Fb4,B/Cb4,0.1
late,12.67,19.81,-7.14,E/Fb4,B/Cb4,0.1
correct,12.89,20.06,-7.17,B/Cb4,B/Cb4,1.0
correct,13.09,20.22,-7.13,B/Cb4,C5,0.8
correct,13.25,20.41,-7.16,B/Cb4,C5,0.8
correct,13.44,20.61,-7.17,B/Cb4,C5,0.8
correct,13.57,20.83,-7.26,B/Cb4,B/Cb4,1.0
late,13.57,21.02,-7.45,B/Cb4,B/Cb4,1.0
correct,13.79,21.21,-7.42,B/Cb4,B/Cb3,1.0
correct,13.95,21.44,-7.49,B/Cb4,E/Fb5,0.1
correct,14.11,21.63,-7.52,B/Cb4,E/Fb5,0.1
late,14.11,21.82,-7.71,B/Cb4,B/Cb3,1.0
correct,14.33,22.05,-7.72,F#/Gb4,B/Cb4,0.1
correct,14.46,22.24,-7.78,D5,B/Cb4,0.4
correct,14.69,22.43,-7.74,D5,B/Cb4,0.4
correct,14.81,22.65,-7.84,F#/Gb4,E/Fb4,0.6
correct,15.04,22.85,-7.81,C5,E/Fb4,0.2
correct,15.23,23.04,-7.81,C5,E/Fb4,0.2
late,15.23,23.23,-8.0,C5,F#/Gb4,0.0
correct,15.36,23.45,-8.09,F#/Gb4,F#/Gb4,1.0
correct,15.58,23.65,-8.07,B/Cb4,F#/Gb4,0.1
correct,15.71,23.84,-8.13,B/Cb4,F#/Gb4,0.1
late,15.71,24.03,-8.32,B/Cb4,F#/Gb4,0.1
correct,15.93,24.25,-8.32,F#/Gb4,F#/Gb4,1.0
correct,16.09,24.45,-8.36,B/Cb4,F#/Gb4,0.1
correct,16.25,24.64,-8.39,B/Cb4,F#/Gb4,0.1
correct,16.48,24.83,-8.35,C5,F#/Gb4,0.0
correct,16.61,25.02,-8.41,C5,F#/Gb4,0.0
late,16.61,25.25,-8.64,C5,F#/Gb4,0.0
correct,16.8,25.44,-8.64,C5,F#/Gb4,0.0
correct,16.96,25.63,-8.67,B/Cb3,G4,0.2
correct,17.15,25.82,-8.67,B/Cb4,G4,0.2
late,17.15,26.01,-8.86,B/Cb4,G4,0.2
correct,17.31,26.21,-8.9,B/Cb4,F#/Gb4,0.1
correct,17.53,26.4,-8.87,B/Cb3,F#/Gb4,0.1
correct,17.69,26.59,-8.9,E/Fb5,F#/Gb4,0.6
correct,17.85,26.81,-8.96,E/Fb5,E/Fb4,1.0
correct,18.08,27.01,-8.93,B/Cb4,E/Fb3,0.1
correct,18.21,27.23,-9.02,B/Cb4,E/Fb4,0.1
late,18.21,27.42,-9.21,B/Cb4,B/Cb4,1.0
correct,18.4,27.61,-9.21,B/Cb4,G3,0.2
correct,18.62,27.84,-9.22,B/Cb3,B/Cb4,1.0
late,18.62,28.03,-9.41,B/Cb3,B/Cb4,1.0
correct,18.75,28.22,-9.47,E/Fb4,G3,0.4
correct,18.94,28.45,-9.51,E/Fb4,B/Cb4,0.1
correct,19.1,28.7,-9.6,B/Cb3,E/Fb3,0.1
correct,19.29,28.77,-9.48,F#/Gb4,E/Fb3,0.6
correct,19.45,28.93,-9.48,A3,B/Cb3,0.6
late,19.68,30.33,-10.65,F#/Gb4,G#/Ab4,0.6
late,19.68,30.49,-10.81,F#/Gb4,G#/Ab4,0.6
correct,19.84,30.69,-10.85,F#/Gb4,G#/Ab4,0.6
correct,20.0,30.85,-10.85,F#/Gb4,G#/Ab4,0.6
correct,20.22,31.04,-10.82,C4,G#/Ab4,0.2
correct,20.38,31.23,-10.85,F#/Gb4,G#/Ab4,0.6
correct,20.54,31.42,-10.88,F#/Gb4,G#/Ab4,0.6
correct,20.73,31.61,-10.88,C4,G#/Ab4,0.2
late,20.73,31.81,-11.08,C4,G#/Ab4,0.2
correct,20.89,32.0,-11.11,F#/Gb4,G#/Ab4,0.6
correct,21.09,32.19,-11.1,F#/Gb4,G#/Ab4,0.6
late,21.09,32.38,-11.29,F#/Gb4,G#/Ab4,0.6
correct,21.25,32.57,-11.32,B/Cb3,G#/Ab4,0.4
correct,21.47,32.77,-11.3,G4,F#/Gb4,0.8
correct,21.6,32.93,-11.33,G4,F#/Gb4,0.8
correct,21.82,33.12,-11.3,B/Cb3,F#/Gb4,0.1
correct,22.01,33.31,-11.3,F#/Gb4,E/Fb4,0.6
correct,22.14,33.5,-11.36,F#/Gb4,E/Fb4,0.6
late,22.14,33.69,-11.55,F#/Gb4,E/Fb4,0.6
correct,22.37,33.89,-11.52,E/Fb3,E/Fb4,1.0
correct,22.53,34.05,-11.52,E/Fb3,E/Fb4,1.0
correct,22.75,34.24,-11.49,E/Fb3,E/Fb4,1.0
late,22.75,34.43,-11.68,E/Fb3,D#/Eb4,0.8
correct,22.88,34.62,-11.74,B/Cb3,D#/Eb4,0.2
correct,23.07,34.81,-11.74,B/Cb4,D#/Eb4,0.2
correct,23.26,35.01,-11.75,B/Cb4,D#/Eb4,0.2
correct,23.49,35.2,-11.71,B/Cb4,D#/Eb4,0.2
correct,23.65,35.36,-11.71,B/Cb4,D#/Eb4,0.2
correct,23.81,35.55,-11.74,B/Cb4,D#/Eb4,0.2
late,23.81,35.74,-11.93,B/Cb4,D#/Eb4,0.2
correct,24.06,35.93,-11.87,B/Cb3,D#/Eb4,0.2
correct,24.16,36.09,-11.93,X0,D4,0.0
correct,24.38,36.29,-11.91,E/Fb3,D4,0.6
correct,24.45,36.48,-12.03,B/Cb3,D4,0.4
late,24.45,36.67,-12.22,B/Cb3,D#/Eb4,0.2
early,25.76,36.83,-11.07,G#/Ab4,D#/Eb4,0.1
correct,25.92,37.02,-11.1,G#/Ab4,D#/Eb4,0.1
correct,26.08,37.21,-11.13,G#/Ab4,C#/Db5,0.1
correct,26.3,37.37,-11.07,B/Cb3,C#/Db5,0.6
correct,26.46,37.57,-11.11,G#/Ab4,C#/Db5,0.1
correct,26.65,37.76,-11.11,G#/Ab4,C#/Db5,0.1
late,26.65,37.92,-11.27,G#/Ab4,C#/Db5,0.1
correct,26.78,38.11,-11.33,B/Cb3,C#/Db5,0.6
correct,27.01,38.3,-11.29,G#/Ab4,C#/Db5,0.1
correct,27.17,38.46,-11.29,G#/Ab4,C#/Db5,0.1
late,27.17,38.65,-11.48,G#/Ab4,C#/Db5,0.1
correct,27.36,38.85,-11.49,G#/Ab4,C#/Db5,0.1
correct,27.52,39.01,-11.49,G#/Ab4,C#/Db5,0.1
correct,27.71,39.2,-11.49,G#/Ab4,C#/Db5,0.1
correct,27.87,39.39,-11.52,B/Cb3,D#/Eb5,0.2
correct,28.03,39.55,-11.52,F#/Gb4,D#/Eb5,0.4
late,28.03,39.74,-11.71,F#/Gb4,D#/Eb5,0.4
correct,28.25,39.93,-11.68,F#/Gb4,C#/Db5,0.1
correct,28.41,40.09,-11.68,B/Cb3,C#/Db5,0.6
correct,28.57,40.29,-11.72,E/Fb4,C#/Db5,0.4
correct,28.8,40.45,-11.65,E/Fb4,C#/Db5,0.4
