onset_type,onset_time,pitch
no_change,0.689,52
no_change,0.798,57
no_change,0.857,60
no_change,0.898,45
no_change,0.902,60
early,0.917,62
no_change,0.995,40
no_change,1.08,59
no_change,1.193,60
no_change,1.43,45
no_change,1.432,57
no_change,1.607,52
no_change,1.784,48
no_change,1.959,52
no_change,2.32,52
no_change,2.466,45
no_change,2.493,57
no_change,2.652,60
no_change,2.818,64
no_change,2.855,48
no_change,3.148,64
no_change,3.48,50
no_change,3.645,65
no_change,3.825,64
no_change,3.989,62
no_change,4.166,52
no_change,4.523,40
no_change,4.88,56
no_change,4.9,52
no_change,5.252,64
no_change,5.416,67
no_change,5.598,50
no_change,5.777,65
no_change,6.016,64
no_change,6.139,65
no_change,6.318,48
no_change,6.409,64
no_change,6.68,63
no_change,6.77,64
no_change,7.02,47
no_change,7.041,64
no_change,7.191,62
no_change,7.359,61
no_change,7.53,62
no_change,7.7,45
no_change,7.87,60
no_change,8.041,59
no_change,8.195,60
no_change,8.361,50
no_change,8.527,59
no_change,8.72,62
no_change,8.93,59
no_change,9.025,52
no_change,9.198,60
no_change,9.366,40
no_change,9.532,59
no_change,10.041,56
no_change,10.72,45
no_change,10.725,57
no_change,10.911,52
no_change,11.07,48
no_change,11.214,52
no_change,11.405,45
no_change,11.818,52
no_change,12.068,57
no_change,12.189,45
no_change,12.195,60
no_change,12.241,60
no_change,12.364,62
no_change,12.441,40
no_change,12.559,59
no_change,12.602,60
no_change,12.793,45
no_change,12.927,52
no_change,13.061,48
no_change,13.193,52
no_change,13.327,45
no_change,13.43,52
no_change,13.602,57
no_change,13.757,60
no_change,13.92,64
no_change,13.934,48
no_change,14.25,64
no_change,14.577,50
no_change,14.743,65
no_change,14.916,64
no_change,15.084,62
no_change,15.261,52
no_change,15.618,40
no_change,15.973,56
no_change,16.023,52
no_change,16.33,64
no_change,16.509,67
no_change,16.689,50
no_change,16.868,65
no_change,17.07,64
no_change,17.225,65
no_change,17.405,48
no_change,17.584,64
no_change,17.764,63
no_change,17.925,64
no_change,18.105,47
no_change,18.13,64
no_change,18.273,62
no_change,18.443,61
no_change,18.614,62
no_change,18.784,45
no_change,18.955,60
no_change,19.123,59
no_change,19.277,60
no_change,19.443,50
no_change,19.607,59
no_change,19.795,62
no_change,20.007,59
no_change,20.1,52
no_change,20.275,60
no_change,20.441,40
no_change,20.609,59
no_change,21.089,56
no_change,21.75,57
no_change,21.752,45
no_change,21.92,52
no_change,22.084,48
no_change,22.248,52
no_change,22.441,45
no_change,23.168,40
no_change,23.17,56
no_change,23.736,60
no_change,23.916,64
no_change,24.318,62
no_change,24.461,59
no_change,24.639,57
no_change,24.641,45
no_change,24.995,60
no_change,25.157,64
no_change,25.316,69
no_change,25.473,72
no_change,25.63,71
no_change,25.775,69
no_change,25.941,69
no_change,25.943,40
no_change,26.107,68
no_change,26.289,71
no_change,26.432,69
no_change,26.605,68
no_change,26.755,65
no_change,26.918,64
no_change,27.059,62
no_change,27.23,45
no_change,27.793,61
no_change,27.957,60
no_change,28.352,64
no_change,28.689,50
no_change,28.695,65
no_change,28.848,64
no_change,29.018,65
no_change,29.157,69
no_change,29.332,52
no_change,29.334,68
no_change,29.489,66
no_change,29.657,68
no_change,29.8,71
no_change,29.986,69
no_change,29.991,53
no_change,30.152,68
no_change,30.325,69
no_change,30.455,71
no_change,30.62,69
no_change,30.991,72
no_change,31.352,65
no_change,31.355,50
no_change,31.734,71
no_change,32.03,59
no_change,32.066,52
no_change,32.068,68
no_change,32.234,69
no_change,32.395,40
no_change,32.548,68
no_change,32.7,69
no_change,32.709,45
no_change,32.716,60
no_change,33.077,64
no_change,33.08,72
no_change,33.482,69
no_change,33.486,60
no_change,34.22,40
no_change,34.223,56
no_change,34.743,60
no_change,34.916,64
no_change,35.3,62
no_change,35.441,59
no_change,35.62,45
no_change,36.002,60
no_change,36.159,64
no_change,36.295,69
no_change,36.461,72
no_change,36.605,71
no_change,36.768,69
no_change,36.927,40
no_change,36.932,69
no_change,37.111,68
no_change,37.268,71
no_change,37.407,69
no_change,37.582,68
no_change,37.723,65
no_change,37.889,64
no_change,38.048,62
no_change,38.214,45
no_change,38.252,62
no_change,38.809,61
no_change,38.984,60
no_change,39.355,64
no_change,39.695,50
no_change,39.7,65
no_change,39.877,64
no_change,40.045,65
no_change,40.193,69
no_change,40.38,52
no_change,40.386,68
no_change,40.555,66
no_change,40.705,68
no_change,40.845,71
no_change,41.036,53
no_change,41.207,68
no_change,41.359,69
no_change,41.509,71
no_change,41.68,69
no_change,42.07,72
no_change,42.482,50
no_change,42.83,71
no_change,43.161,59
no_change,43.164,52
no_change,43.17,68
no_change,43.332,69
no_change,43.477,71
no_change,43.516,40
no_change,43.67,68
no_change,43.839,69
no_change,43.841,45
no_change,43.843,60
no_change,44.195,64
no_change,44.198,72
no_change,44.564,69
no_change,44.566,60
no_change,45.273,45
no_change,45.309,60
no_change,45.373,64
no_change,45.436,69
no_change,45.511,76
no_change,46.293,74
no_change,46.47,72
no_change,46.639,71
no_change,46.748,72
no_change,46.87,45
no_change,47.452,64
no_change,47.459,60
no_change,47.502,45
no_change,48.134,64
no_change,48.53,60
no_change,48.532,45
no_change,48.923,60
no_change,49.091,59
no_change,49.239,69
no_change,49.243,60
no_change,49.395,68
no_change,49.4,59
no_change,49.536,69
no_change,49.541,60
no_change,49.695,61
no_change,49.884,40
no_change,49.959,62
no_change,49.961,71
no_change,50.536,69
no_change,50.543,60
no_change,50.718,59
no_change,50.72,68
no_change,51.445,62
no_change,51.505,68
no_change,51.545,71
no_change,51.645,77
no_change,52.164,76
no_change,52.35,74
no_change,52.5,72
no_change,52.661,71
no_change,52.795,69
no_change,52.955,59
no_change,52.975,64
no_change,52.977,68
no_change,53.38,71
no_change,53.768,60
no_change,53.773,63
no_change,54.18,69
no_change,54.527,68
no_change,54.53,59
no_change,54.891,56
no_change,54.9,62
no_change,55.277,57
no_change,55.282,60
no_change,55.65,52
no_change,56.03,45
no_change,56.073,62
no_change,56.72,61
no_change,56.945,60
no_change,57.643,45
no_change,57.809,64
no_change,57.998,60
no_change,58.0,69
no_change,58.157,64
no_change,58.35,60
no_change,58.355,72
no_change,58.505,64
no_change,58.682,60
no_change,58.693,76
no_change,58.852,64
no_change,59.027,40
no_change,59.041,76
no_change,59.352,64
no_change,59.507,62
no_change,59.68,64
no_change,59.834,62
no_change,59.975,74
no_change,59.98,64
no_change,60.139,62
no_change,60.143,71
no_change,60.302,64
no_change,60.305,68
no_change,60.484,45
no_change,60.648,64
no_change,60.807,60
no_change,60.811,69
no_change,60.995,64
no_change,61.15,72
no_change,61.155,60
no_change,61.32,64
no_change,61.482,60
no_change,61.489,76
no_change,61.645,64
no_change,61.789,40
no_change,61.87,76
no_change,62.207,64
no_change,62.37,62
no_change,62.518,64
no_change,62.686,62
no_change,62.823,64
no_change,62.827,74
no_change,62.993,62
no_change,63.002,71
no_change,63.152,64
no_change,63.157,68
no_change,63.334,45
no_change,63.345,69
no_change,63.541,64
no_change,63.684,60
no_change,63.827,64
no_change,63.984,57
no_change,64.164,64
no_change,64.336,60
no_change,64.339,69
no_change,64.5,64
no_change,64.659,55
no_change,64.682,71
no_change,64.852,65
no_change,64.982,62
no_change,65.016,71
no_change,65.17,65
no_change,65.316,62
no_change,65.332,71
no_change,65.505,65
no_change,65.68,62
no_change,65.686,71
no_change,65.832,65
no_change,66.052,60
no_change,66.057,64
no_change,66.42,67
no_change,66.57,67
no_change,66.759,59
no_change,66.764,65
no_change,67.127,67
no_change,67.28,67
no_change,67.489,60
no_change,67.493,64
no_change,68.084,76
no_change,68.234,74
no_change,68.409,72
no_change,68.548,71
no_change,68.691,72
no_change,68.934,53
no_change,69.023,65
no_change,69.025,69
no_change,69.423,77
no_change,69.782,76
no_change,69.97,74
no_change,70.13,72
no_change,70.27,71
no_change,70.43,69
no_change,70.609,48
no_change,70.611,64
no_change,71.03,76
no_change,71.22,74
no_change,71.375,72
no_change,71.518,71
no_change,71.686,69
no_change,71.823,67
no_change,71.991,53
no_change,72.002,69
no_change,72.33,65
no_change,72.352,69
no_change,72.357,53
no_change,72.507,74
no_change,72.668,67
no_change,72.686,55
no_change,72.689,64
no_change,72.827,72
no_change,73.009,55
no_change,73.014,62
no_change,73.152,71
no_change,73.37,72
no_change,73.373,60
no_change,74.645,61
no_change,74.689,67
no_change,74.77,70
no_change,74.825,76
no_change,75.577,79
no_change,76.357,57
no_change,76.411,64
no_change,76.48,67
no_change,76.53,73
no_change,77.709,69
no_change,78.068,62
no_change,78.111,65
no_change,78.341,74
no_change,78.72,69
no_change,79.048,61
no_change,79.075,67
no_change,79.082,76
no_change,79.48,69
no_change,79.75,62
no_change,79.839,65
no_change,79.877,77
no_change,80.239,69
no_change,80.416,76
no_change,80.589,65
no_change,81.386,63
no_change,81.439,69
no_change,81.5,72
no_change,81.575,78
no_change,82.391,81
no_change,83.125,59
no_change,83.193,66
no_change,83.255,69
no_change,83.316,75
no_change,84.336,71
no_change,84.684,76
no_change,84.693,64
no_change,85.086,76
no_change,85.439,66
no_change,85.441,69
no_change,85.6,75
no_change,85.77,73
no_change,85.916,75
no_change,86.116,76
no_change,86.118,64
no_change,87.036,76
no_change,87.293,77
no_change,87.389,77
no_change,87.523,68
no_change,87.78,52
no_change,87.782,68
no_change,88.148,52
no_change,88.15,62
no_change,88.518,62
no_change,88.52,52
no_change,88.823,60
no_change,88.843,71
no_change,88.848,57
no_change,88.923,69
no_change,89.091,68
no_change,89.227,69
no_change,89.38,71
no_change,89.539,72
no_change,89.689,74
no_change,89.843,76
no_change,90.061,77
no_change,90.155,77
no_change,90.305,68
no_change,90.552,52
no_change,90.909,62
no_change,90.914,52
no_change,91.298,52
no_change,91.3,68
no_change,91.602,60
no_change,91.62,71
no_change,91.623,57
no_change,91.702,69
no_change,91.88,68
no_change,92.018,69
no_change,92.168,71
no_change,92.355,72
no_change,92.523,72
no_change,92.702,71
no_change,92.884,69
no_change,93.061,69
no_change,93.393,64
no_change,93.427,57
no_change,93.436,60
no_change,93.759,64
no_change,93.782,57
no_change,93.786,60
no_change,94.009,69
no_change,94.18,67
no_change,94.332,65
no_change,94.511,65
no_change,94.884,57
no_change,94.891,60
no_change,95.245,57
no_change,95.248,64
no_change,95.25,60
no_change,95.445,65
no_change,95.595,64
no_change,95.759,63
no_change,95.911,63
no_change,96.311,63
no_change,96.314,57
no_change,96.316,41
no_change,96.7,63
no_change,96.702,57
no_change,96.705,41
no_change,97.127,41
no_change,97.13,57
no_change,97.414,40
no_change,97.482,56
no_change,97.509,64
no_change,97.673,52
no_change,97.786,56
no_change,97.877,59
no_change,97.995,64
no_change,98.118,68
no_change,98.193,71
no_change,98.323,68
no_change,98.436,64
no_change,98.548,74
no_change,98.641,71
no_change,98.775,64
no_change,98.889,77
no_change,99.007,76
no_change,99.111,74
no_change,99.209,72
no_change,99.302,71
no_change,99.411,69
no_change,99.52,68
no_change,99.614,65
no_change,99.718,64
no_change,99.809,62
no_change,99.941,60
no_change,100.048,59
no_change,100.173,45
no_change,100.334,57
no_change,100.441,60
no_change,100.543,64
no_change,100.639,69
no_change,100.752,71
no_change,100.855,72
no_change,100.957,71
no_change,101.066,69
no_change,101.166,68
no_change,101.255,69
no_change,101.377,64
no_change,101.484,45
no_change,101.486,60
no_change,101.595,57
no_change,101.709,64
no_change,101.848,48
no_change,101.88,64
no_change,101.995,57
no_change,102.1,64
no_change,102.209,47
no_change,102.23,62
no_change,102.375,56
no_change,102.47,64
no_change,102.607,45
no_change,102.625,60
no_change,102.739,57
no_change,102.855,64
no_change,103.018,40
no_change,103.02,56
no_change,103.166,52
no_change,103.286,56
no_change,103.4,59
no_change,103.509,64
no_change,103.62,68
no_change,103.723,71
no_change,103.82,68
no_change,103.943,64
no_change,104.057,74
no_change,104.123,71
no_change,104.252,64
no_change,104.402,77
no_change,104.52,76
no_change,104.63,74
no_change,104.711,72
no_change,104.816,71
no_change,104.93,69
no_change,105.023,68
no_change,105.136,65
no_change,105.227,64
no_change,105.314,62
no_change,105.445,60
no_change,105.559,59
no_change,105.659,45
no_change,105.764,57
no_change,105.864,60
no_change,105.964,64
no_change,106.08,69
no_change,106.173,71
no_change,106.289,72
no_change,106.384,71
no_change,106.484,69
no_change,106.573,68
no_change,106.668,69
no_change,106.791,64
no_change,106.923,45
no_change,106.927,60
no_change,107.027,57
no_change,107.143,64
no_change,107.28,48
no_change,107.293,64
no_change,107.423,57
no_change,107.52,64
no_change,107.643,47
no_change,107.664,62
no_change,107.784,56
no_change,107.898,64
no_change,108.039,45
no_change,108.05,60
no_change,108.152,57
no_change,108.284,64
no_change,108.42,40
no_change,108.514,56
no_change,108.523,59
no_change,108.766,52
no_change,108.891,56
no_change,108.998,59
no_change,109.102,64
no_change,109.216,68
no_change,109.295,71
no_change,109.402,68
no_change,109.516,64
no_change,109.618,74
no_change,109.702,71
no_change,109.82,64
no_change,109.964,77
no_change,110.15,76
no_change,110.289,74
no_change,110.395,72
no_change,110.482,71
no_change,110.591,69
no_change,110.695,68
no_change,110.805,65
no_change,110.907,64
no_change,110.995,62
no_change,111.13,60
no_change,111.234,59
no_change,111.35,57
no_change,111.491,60
no_change,111.582,64
no_change,111.673,69
no_change,111.78,72
no_change,111.87,72
no_change,112.014,56
no_change,112.023,71
no_change,112.161,62
no_change,112.291,64
no_change,112.407,52
no_change,112.514,62
no_change,112.65,64
no_change,112.766,57
no_change,112.877,60
no_change,112.973,64
no_change,113.073,69
no_change,113.198,72
no_change,113.302,72
no_change,113.443,56
no_change,113.448,71
no_change,113.573,62
no_change,113.695,64
no_change,113.791,52
no_change,113.895,62
no_change,114.02,64
no_change,114.189,53
no_change,114.295,57
no_change,114.414,60
no_change,114.505,65
no_change,114.609,69
no_change,114.73,69
no_change,114.866,52
no_change,114.889,67
no_change,115.03,58
no_change,115.166,60
no_change,115.28,48
no_change,115.393,58
no_change,115.523,60
no_change,115.673,53
no_change,115.784,57
no_change,115.861,60
no_change,115.964,65
no_change,116.075,69
no_change,116.195,69
no_change,116.339,52
no_change,116.352,67
no_change,116.493,58
no_change,116.611,60
no_change,116.732,48
no_change,116.855,58
no_change,116.98,60
no_change,117.091,52
no_change,117.22,57
no_change,117.327,60
no_change,117.441,65
no_change,117.555,67
no_change,117.67,69
no_change,117.768,69
no_change,117.852,67
no_change,117.989,65
no_change,118.095,64
no_change,118.205,62
no_change,118.309,60
no_change,118.416,59
no_change,118.527,60
no_change,118.623,62
no_change,118.732,60
no_change,118.83,59
no_change,118.95,57
no_change,119.052,55
no_change,119.125,57
no_change,119.266,55
no_change,119.395,53
no_change,119.491,52
no_change,119.591,50
no_change,119.707,48
no_change,119.834,55
no_change,119.952,60
no_change,120.043,64
no_change,120.159,67
no_change,120.295,67
no_change,120.43,47
no_change,120.555,55
no_change,120.659,59
no_change,120.764,50
no_change,120.886,67
no_change,121.005,67
no_change,121.155,48
no_change,121.277,55
no_change,121.398,60
no_change,121.486,64
no_change,121.6,67
no_change,121.741,67
no_change,121.861,47
no_change,121.986,55
no_change,122.086,59
no_change,122.2,65
no_change,122.325,67
no_change,122.443,67
no_change,122.593,48
no_change,122.709,55
no_change,122.807,60
no_change,122.905,64
no_change,123.023,67
no_change,123.145,67
no_change,123.277,49
no_change,123.4,57
no_change,123.495,61
no_change,123.602,52
no_change,123.605,67
no_change,123.725,69
no_change,123.859,69
no_change,123.989,50
no_change,124.105,57
no_change,124.216,62
no_change,124.33,65
no_change,124.414,69
no_change,124.561,69
no_change,124.714,49
no_change,124.823,57
no_change,124.909,61
no_change,125.032,52
no_change,125.159,69
no_change,125.286,69
no_change,125.405,50
no_change,125.532,57
no_change,125.627,62
no_change,125.736,65
no_change,125.827,69
no_change,125.964,69
no_change,126.102,51
no_change,126.2,59
no_change,126.305,63
no_change,126.43,54
no_change,126.432,69
no_change,126.541,71
no_change,126.668,71
no_change,126.843,52
no_change,126.959,59
no_change,127.059,64
no_change,127.18,68
no_change,127.284,71
no_change,127.414,71
no_change,127.568,51
no_change,127.673,59
no_change,127.782,63
no_change,127.898,69
no_change,127.9,54
no_change,128.011,71
no_change,128.123,71
no_change,128.295,52
no_change,128.3,68
no_change,128.652,64
no_change,128.741,66
no_change,128.88,68
no_change,128.998,68
no_change,129.082,69
no_change,129.209,71
no_change,129.33,71
no_change,129.42,72
no_change,129.55,74
no_change,129.659,74
no_change,130.039,74
no_change,130.041,52
no_change,130.043,68
no_change,130.393,57
no_change,130.398,72
no_change,130.4,69
no_change,130.795,63
no_change,131.155,64
no_change,131.159,71
no_change,131.507,64
no_change,131.605,66
no_change,131.723,68
no_change,131.834,68
no_change,131.918,69
no_change,132.052,71
no_change,132.173,71
no_change,132.245,72
no_change,132.386,74
no_change,132.516,52
no_change,132.518,68
no_change,132.95,68
no_change,133.032,69
no_change,133.182,71
no_change,133.3,71
no_change,133.393,72
no_change,133.511,74
no_change,133.632,74
no_change,133.72,76
no_change,133.886,77
no_change,134.195,56
no_change,134.202,62
no_change,134.205,71
no_change,136.889,62
no_change,136.907,71
no_change,136.914,77
no_change,137.214,76
no_change,137.564,74
no_change,137.718,76
no_change,138.12,60
no_change,138.123,69
no_change,138.125,76
no_change,138.52,64
no_change,138.543,59
no_change,138.68,74
no_change,138.875,76
no_change,139.068,74
no_change,139.257,72
no_change,139.677,64
no_change,139.68,57
no_change,140.077,50
no_change,140.08,62
no_change,140.082,65
no_change,140.452,47
no_change,140.455,62
no_change,140.841,52
no_change,140.848,59
no_change,140.852,68
no_change,141.248,68
no_change,141.252,40
no_change,141.632,60
no_change,141.634,45
no_change,141.78,45
no_change,142.02,45
no_change,142.202,45
no_change,142.366,45
no_change,142.568,45
no_change,142.739,45
no_change,142.741,69
no_change,142.939,45
no_change,143.109,45
no_change,143.114,59
no_change,143.12,68
no_change,143.305,45
no_change,143.498,45
no_change,143.536,45
no_change,143.643,60
no_change,143.814,71
no_change,143.816,62
no_change,143.818,45
no_change,144.0,45
no_change,144.189,45
no_change,144.198,62
no_change,144.2,71
no_change,144.366,45
no_change,144.548,45
no_change,144.561,60
no_change,144.752,45
no_change,144.941,45
no_change,144.943,64
no_change,145.114,45
no_change,145.273,45
no_change,145.423,45
no_change,145.652,45
no_change,145.825,45
no_change,145.984,45
no_change,145.998,59
no_change,146.005,68
no_change,146.189,45
no_change,146.37,59
no_change,146.373,45
no_change,146.559,45
no_change,146.741,45
no_change,146.745,69
no_change,146.923,45
no_change,147.102,62
no_change,147.105,45
no_change,147.259,45
no_change,147.468,62
no_change,147.47,45
no_change,147.63,45
no_change,147.832,45
no_change,147.834,60
no_change,147.836,69
no_change,148.027,45
no_change,148.198,45
no_change,148.366,45
no_change,148.55,45
no_change,148.557,60
no_change,148.559,69
no_change,148.711,45
no_change,148.911,45
no_change,148.914,59
no_change,148.918,68
no_change,149.118,45
no_change,149.305,45
no_change,149.47,45
no_change,149.477,60
no_change,149.634,45
no_change,149.636,71
no_change,149.639,62
no_change,149.802,45
no_change,150.018,45
no_change,150.02,71
no_change,150.023,62
no_change,150.202,45
no_change,150.405,45
no_change,150.407,60
no_change,150.564,45
no_change,150.764,45
no_change,150.766,64
no_change,150.948,45
no_change,151.095,45
no_change,151.28,45
no_change,151.445,45
no_change,151.45,62
no_change,151.625,45
no_change,151.63,60
no_change,151.82,45
no_change,151.823,59
no_change,151.98,45
no_change,152.18,68
no_change,152.184,59
no_change,152.189,45
no_change,152.35,45
no_change,152.566,45
no_change,152.568,69
no_change,152.725,45
no_change,152.911,45
no_change,153.086,45
no_change,153.27,45
no_change,153.273,60
no_change,153.43,60
no_change,153.432,69
no_change,153.602,60
no_change,153.773,60
no_change,153.777,69
no_change,153.943,60
no_change,154.1,45
no_change,154.268,47
no_change,154.27,69
no_change,154.457,48
no_change,154.461,60
no_change,154.632,50
no_change,154.636,60
no_change,154.789,60
no_change,154.791,69
no_change,154.961,60
no_change,155.13,52
no_change,155.132,60
no_change,155.314,53
no_change,155.316,60
no_change,155.475,60
no_change,155.652,69
no_change,155.655,52
no_change,155.816,69
no_change,155.818,60
no_change,156.007,51
no_change,156.189,60
no_change,156.375,52
no_change,156.377,60
no_change,156.541,60
no_change,156.548,69
no_change,156.725,60
no_change,156.73,69
