mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,981,980,907,40,33,1,0,574,120.00,110.00,10.00
tempo,faster_tempo,1000,1004,828,91,81,0,4,357,120.00,125.00,5.00
tempo,a_lot_faster_tempo,983,962,840,74,48,21,0,287,120.00,104.00,16.00
tempo,slower_tempo,1017,1022,843,85,89,0,5,414,120.00,110.00,10.00
tempo,a_lot_slower_tempo,1077,1068,795,137,136,9,0,392,120.00,144.00,24.00
progressive_tempo,accelerando,1123,906,639,194,73,217,0,150,120.00,117.00,3.00
progressive_tempo,ritardando,1009,1256,700,90,219,0,247,167,120.00,188.00,68.00
progressive_tempo,tempo_fluctuation,1098,863,400,277,186,235,0,100,120.00,104.00,16.00
timing,note_too_soon,1007,1000,781,117,102,7,0,418,120.00,104.00,16.00
timing,note_too_late,1010,1009,879,69,61,1,0,567,120.00,110.00,10.00
duration,note_held_too_long,984,983,906,42,35,1,0,572,120.00,110.00,10.00
duration,note_cut_too_soon,998,991,789,108,94,7,0,403,120.00,110.00,10.00
note,note_missing,981,980,907,40,33,1,0,575,120.00,110.00,10.00
note,note_not_expected,1000,1000,860,60,80,0,0,472,120.00,110.00,10.00
articulation,articulated_legato,981,979,903,45,31,2,0,558,120.00,110.00,10.00
articulation,articulated_staccato,976,971,794,94,83,5,0,397,120.00,104.00,16.00
articulation,articulated_accentuated,981,980,907,40,33,1,0,575,120.00,110.00,10.00
