mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,59,59,59,0,0,0,0,44,190.00,188.00,2.00
tempo,faster_tempo,61,61,59,0,2,0,0,25,190.00,234.00,44.00
tempo,a_lot_faster_tempo,63,63,59,0,4,0,0,21,190.00,144.00,46.00
tempo,slower_tempo,60,60,59,1,0,0,0,35,190.00,156.00,34.00
tempo,a_lot_slower_tempo,59,59,59,0,0,0,0,25,190.00,188.00,2.00
progressive_tempo,accelerando,69,59,33,20,6,10,0,16,190.00,268.00,78.00
progressive_tempo,ritardando,59,73,30,3,26,0,14,16,190.00,268.00,78.00
progressive_tempo,tempo_fluctuation,62,108,28,2,32,0,46,12,190.00,208.00,18.00
timing,note_too_soon,63,63,54,3,6,0,0,41,190.00,188.00,2.00
timing,note_too_late,62,62,54,5,3,0,0,40,190.00,188.00,2.00
duration,note_held_too_long,59,59,59,0,0,0,0,44,190.00,188.00,2.00
duration,note_cut_too_soon,61,61,58,1,2,0,0,44,190.00,188.00,2.00
note,note_missing,59,59,59,0,0,0,0,45,190.00,188.00,2.00
note,note_not_expected,59,59,59,0,0,0,0,45,190.00,188.00,2.00
articulation,articulated_legato,59,58,48,6,4,1,0,25,190.00,188.00,2.00
articulation,articulated_staccato,59,59,59,0,0,0,0,45,190.00,188.00,2.00
articulation,articulated_accentuated,59,59,59,0,0,0,0,45,190.00,188.00,2.00
