onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,0.0,0.0,0.0,658.3,658.3,658.3,1.0,True
correct,0.256,0.256,0.0,369.6,369.6,369.6,1.0,True
correct,0.767,0.767,0.0,415.5,415.5,415.5,1.0,True
correct,1.254,1.254,0.0,553.9,553.9,553.9,1.0,True
correct,1.51,1.51,0.0,494.0,494.0,494.0,1.0,True
correct,1.765,1.765,0.0,293.2,293.2,293.2,1.0,True
correct,2.253,2.253,0.0,329.6,329.6,329.6,1.0,True
correct,2.764,2.764,0.0,494.1,494.1,494.1,1.0,True
correct,3.019,3.019,0.0,440.0,440.0,440.0,1.0,True
correct,3.251,3.251,0.0,276.3,276.3,276.3,1.0,True
correct,3.762,3.762,0.0,329.2,329.2,329.2,1.0,True
correct,4.273,4.273,0.0,219.6,219.6,219.6,1.0,True
correct,5.759,5.759,0.0,658.9,658.9,658.9,1.0,True
correct,6.014,6.014,0.0,587.2,587.2,587.2,1.0,True
correct,6.27,6.27,0.0,369.6,369.6,369.6,1.0,True
correct,6.757,6.757,0.0,415.5,415.4,415.5,1.0,True
correct,7.268,7.268,0.0,554.2,554.2,554.2,1.0,True
correct,7.5,7.5,0.0,557.8,557.8,557.8,1.0,True
correct,7.756,7.756,0.0,293.2,293.2,293.2,1.0,True
correct,8.267,8.267,0.0,329.9,329.8,329.9,1.0,True
correct,8.754,8.754,0.0,493.5,493.5,493.5,1.0,True
late,9.01,9.521,-0.511,440.1,440.2,440.1,0.998,True
early,9.265,9.753,-0.488,277.0,277.3,277.0,0.991,True
late,9.753,10.264,-0.511,329.7,329.8,329.7,0.995,True
correct,10.264,10.774,-0.51,219.6,219.5,219.6,0.996,True
