mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,1280,1104,898,174,32,176,0,132,120.00,104.00,16.00
progressive_tempo,ritardando,1125,1355,848,30,247,0,230,160,120.00,104.00,16.00
progressive_tempo,tempo_fluctuation,1422,1381,896,212,273,41,0,173,120.00,144.00,24.00
duration,note_held_too_long,1100,1100,1100,0,0,0,0,932,120.00,125.00,5.00
duration,note_cut_too_soon,1103,1103,1099,2,2,0,0,929,120.00,125.00,5.00
note,note_missing,1100,1099,1084,9,6,1,0,846,120.00,125.00,5.00
note,note_not_expected,1100,1100,1100,0,0,0,0,930,120.00,125.00,5.00
articulation,articulated_legato,1100,1099,1096,2,1,1,0,921,120.00,125.00,5.00
articulation,articulated_staccato,1172,1172,1079,39,54,0,0,751,120.00,125.00,5.00
articulation,articulated_accentuated,1100,1100,1100,0,0,0,0,933,120.00,125.00,5.00
