onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,A#/Bb4,A#/Bb4,1.0
correct,0.26,0.26,0.0,G#/Ab4,G#/Ab4,1.0
correct,0.55,0.55,0.0,F#/Gb4,F#/Gb4,1.0
correct,0.8,0.8,0.0,F#/Gb4,F#/Gb4,1.0
late,1.09,1.48,-0.39,F4,D#/Eb4,0.6
correct,1.64,1.64,0.0,D#/Eb4,D#/Eb4,1.0
correct,1.89,1.89,0.0,D#/Eb4,D#/Eb4,1.0
correct,2.18,2.18,0.0,F#/Gb4,F#/Gb4,1.0
correct,2.44,2.44,0.0,F#/Gb4,F#/Gb4,1.0
correct,2.72,2.72,0.0,A#/Bb4,A#/Bb4,1.0
correct,3.27,3.27,0.0,G#/Ab4,G#/Ab4,1.0
correct,3.52,3.56,-0.04,G#/Ab4,F#/Gb4,0.6
correct,3.81,3.81,0.0,F#/Gb4,F#/Gb4,1.0
correct,4.07,4.1,-0.03,F4,C#/Db4,0.2
correct,4.36,4.36,0.0,D#/Eb4,D#/Eb4,1.0
correct,4.9,4.9,0.0,D#/Eb4,D#/Eb4,1.0
correct,5.19,5.19,0.0,F4,F4,1.0
correct,5.44,5.44,0.0,F4,F4,1.0
correct,5.73,5.73,0.0,F#/Gb4,F#/Gb4,1.0
correct,5.99,5.99,0.0,G#/Ab4,A#/Bb4,0.6
correct,6.28,6.28,0.0,G#/Ab4,G#/Ab4,1.0
correct,6.53,6.53,0.0,G#/Ab4,G#/Ab4,1.0
correct,6.82,6.82,0.0,F#/Gb4,F#/Gb4,1.0
correct,7.08,7.08,0.0,F#/Gb4,F#/Gb4,1.0
correct,7.36,7.36,0.0,F4,F4,1.0
late,7.36,7.62,-0.26,F4,C#/Db4,0.2
missing,7.62,,,D#/Eb4,,
