mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,581,581,565,6,10,0,0,138,120.00,117.00,3.00
tempo,a_lot_faster_tempo,595,596,556,13,26,0,1,113,120.00,144.00,24.00
tempo,slower_tempo,582,582,564,7,11,0,0,156,120.00,117.00,3.00
tempo,a_lot_slower_tempo,605,603,553,24,26,2,0,224,120.00,144.00,24.00
progressive_tempo,accelerando,666,574,470,100,4,92,0,55,120.00,110.00,10.00
progressive_tempo,ritardando,580,703,440,10,130,0,123,41,120.00,170.00,50.00
progressive_tempo,tempo_fluctuation,737,800,464,102,171,0,63,84,120.00,156.00,36.00
duration,note_held_too_long,573,573,573,0,0,0,0,488,120.00,144.00,24.00
duration,note_cut_too_soon,573,573,573,0,0,0,0,489,120.00,144.00,24.00
note,note_missing,573,572,562,6,4,1,0,319,120.00,144.00,24.00
note,note_not_expected,573,573,573,0,0,0,0,489,120.00,144.00,24.00
articulation,articulated_legato,573,571,563,6,2,2,0,361,120.00,144.00,24.00
articulation,articulated_staccato,616,616,570,26,20,0,0,405,120.00,144.00,24.00
articulation,articulated_accentuated,573,573,573,0,0,0,0,489,120.00,144.00,24.00
