onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C4,C4,1.0
correct,0.26,0.26,0.0,D#/Eb4,D#/Eb4,1.0
correct,0.84,0.84,0.0,F4,F4,1.0
correct,1.12,1.12,0.0,F4,F4,1.0
correct,1.54,1.54,0.0,G#/Ab4,G#/Ab4,1.0
correct,1.7,1.7,0.0,G4,G4,1.0
correct,1.99,1.99,0.0,F4,F4,1.0
correct,2.53,2.53,0.0,F4,F4,1.0
correct,2.85,2.85,0.0,D4,D4,1.0
correct,3.27,3.27,0.0,C4,C4,1.0
correct,3.43,3.43,0.0,D4,D4,1.0
correct,3.68,3.68,0.0,D4,D4,1.0
early,4.26,3.94,0.32,C4,D#/Eb4,0.4
correct,4.55,4.26,0.29,C4,C4,1.0
correct,4.96,4.55,0.41,C4,C4,1.0
late,5.12,4.96,0.16,B/Cb3,C4,0.8
correct,5.41,5.12,0.29,C4,B/Cb3,0.8
early,5.99,5.41,0.58,B/Cb3,C4,0.8
late,6.28,5.99,0.29,G3,B/Cb3,0.2
early,6.82,6.28,0.54,C4,G3,0.1
late,7.11,6.82,0.29,D#/Eb4,C4,0.4
early,7.68,7.11,0.57,D#/Eb4,C4,0.4
late,7.97,7.68,0.29,F4,D#/Eb4,0.6
correct,8.39,7.97,0.42,G4,F4,0.6
late,8.55,8.39,0.16,G4,G4,1.0
correct,8.84,8.55,0.29,F4,G4,0.6
early,9.41,8.84,0.57,F4,F4,1.0
late,9.7,9.41,0.29,A#/Bb3,F4,0.1
correct,10.12,9.7,0.42,C4,A#/Bb3,0.6
late,10.28,10.12,0.16,D4,C4,0.6
correct,10.56,10.28,0.28,D4,D4,1.0
correct,10.98,10.56,0.42,D4,D4,1.0
late,11.14,10.98,0.16,C4,D4,0.6
correct,11.4,11.14,0.26,C4,C4,1.0
early,11.84,11.4,0.44,B/Cb3,C4,0.8
correct,11.97,11.84,0.13,A3,B/Cb3,0.6
early,12.26,11.97,0.29,C4,A3,0.4
early,12.84,12.26,0.58,C4,C4,1.0
late,13.12,12.84,0.28,C4,C4,1.0
extra,,13.12,,,C4,
