onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,E/Fb5,D5,0.6
correct,0.13,0.25,-0.12,E/Fb5,E/Fb5,1.0
correct,0.45,0.64,-0.19,E/Fb5,A4,0.1
correct,0.77,1.02,-0.25,C5,E/Fb5,0.2
late,0.77,1.41,-0.64,C5,C5,1.0
late,1.09,1.98,-0.89,A4,A4,1.0
early,1.57,2.17,-0.6,G4,G4,1.0
correct,1.73,2.4,-0.67,G4,A4,0.6
correct,1.89,2.56,-0.67,A4,A4,1.0
late,2.05,2.94,-0.89,E/Fb4,E/Fb4,1.0
correct,2.37,3.33,-0.96,D4,A3,0.1
late,2.37,3.49,-1.12,D4,A3,0.1
late,2.37,3.68,-1.31,D4,C4,0.6
correct,2.66,4.06,-1.4,A3,E/Fb4,0.1
late,2.82,4.41,-1.59,C4,F4,0.1
correct,2.98,4.57,-1.59,E/Fb4,D5,0.6
late,2.98,4.77,-1.79,E/Fb4,D5,0.6
correct,3.3,5.12,-1.82,F4,C5,0.1
correct,3.62,5.47,-1.85,D5,A4,0.1
late,3.78,5.79,-2.01,E/Fb5,A4,0.1
late,3.94,6.21,-2.27,D5,F4,0.4
correct,4.26,6.46,-2.2,C5,E/Fb4,0.2
late,4.26,6.62,-2.36,C5,G4,0.1
correct,4.58,6.81,-2.23,A4,E/Fb4,0.1
correct,4.86,7.13,-2.27,C5,C5,1.0
early,5.34,7.29,-1.95,A4,C5,0.4
correct,5.5,7.45,-1.95,E/Fb4,G5,0.4
late,5.66,7.77,-2.11,E/Fb4,G5,0.4
late,5.82,8.09,-2.27,E/Fb4,F5,0.8
late,5.82,8.25,-2.43,E/Fb4,G4,0.4
late,5.82,8.41,-2.59,E/Fb4,A4,0.1
early,6.14,8.54,-2.4,C5,C5,1.0
correct,6.3,8.7,-2.4,C5,C5,1.0
correct,6.46,8.86,-2.4,G5,F4,0.6
early,6.78,9.02,-2.24,G5,D5,0.1
correct,7.1,9.25,-2.15,F5,C5,0.1
late,7.23,9.63,-2.4,G4,D#/Eb4,0.2
late,7.23,9.82,-2.59,G4,G4,1.0
correct,7.39,10.08,-2.69,A4,G4,0.6
correct,7.55,10.24,-2.69,C5,G4,0.1
correct,7.71,10.37,-2.66,C5,G4,0.1
correct,7.87,10.53,-2.66,D5,C5,0.6
correct,8.03,10.72,-2.69,D5,D4,1.0
correct,8.35,11.1,-2.75,C5,F5,0.1
early,8.67,11.26,-2.59,D4,G4,0.1
late,8.99,11.9,-2.91,G4,F5,0.6
late,8.99,12.09,-3.1,G4,D5,0.1
correct,9.15,12.22,-3.07,G4,G4,1.0
correct,9.31,12.38,-3.07,A4,A4,1.0
correct,9.47,12.67,-3.2,D4,E/Fb5,0.6
correct,9.6,12.93,-3.33,C4,D5,0.6
correct,9.92,13.18,-3.26,A4,C5,0.4
late,9.92,13.47,-3.55,A4,A4,1.0
correct,10.24,13.73,-3.49,G4,C5,0.1
late,10.56,14.27,-3.71,A4,E/Fb4,0.1
early,11.17,14.46,-3.29,F5,F4,1.0
correct,11.36,14.78,-3.42,G4,D5,0.1
correct,11.52,14.97,-3.45,A4,A5,1.0
correct,11.84,15.2,-3.36,G4,D6,0.1
missing,12.13,,,G4,,
missing,12.45,,,F4,,
missing,12.77,,,C4,,
missing,13.09,,,E/Fb4,,
missing,13.41,,,E/Fb4,,
missing,14.02,,,E/Fb4,,
missing,14.37,,,F4,,
missing,14.66,,,A5,,
missing,14.98,,,D6,,
missing,15.3,,,A6,,
