mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,448,381,214,116,51,67,0,56,120.00,134.00,14.00
progressive_tempo,ritardando,382,471,199,42,141,0,89,63,120.00,156.00,36.00
progressive_tempo,tempo_fluctuation,479,496,163,112,204,0,17,59,120.00,134.00,14.00
duration,note_held_too_long,380,380,379,1,0,0,0,368,120.00,117.00,3.00
duration,note_cut_too_soon,380,380,379,1,0,0,0,367,120.00,117.00,3.00
note,note_missing,380,379,349,15,15,1,0,307,120.00,117.00,3.00
note,note_not_expected,380,381,373,4,3,0,1,346,120.00,117.00,3.00
articulation,articulated_legato,380,379,375,3,1,1,0,362,120.00,117.00,3.00
articulation,articulated_staccato,393,396,366,9,18,0,3,249,120.00,117.00,3.00
articulation,articulated_accentuated,380,380,379,1,0,0,0,368,120.00,117.00,3.00
