mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
tempo,faster_tempo,819,819,560,134,125,0,0,220,120.00,125.00,5.00
tempo,a_lot_faster_tempo,881,881,697,88,96,0,0,425,120.00,156.00,36.00
tempo,slower_tempo,832,833,536,155,141,0,1,206,120.00,110.00,10.00
tempo,a_lot_slower_tempo,850,847,505,175,167,3,0,117,120.00,125.00,5.00
progressive_tempo,accelerando,956,806,389,283,134,150,0,85,120.00,125.00,5.00
progressive_tempo,ritardando,820,1015,363,116,341,0,195,70,120.00,110.00,10.00
progressive_tempo,tempo_fluctuation,1071,996,310,320,366,75,0,101,120.00,99.00,21.00
duration,note_held_too_long,799,799,799,0,0,0,0,681,120.00,110.00,10.00
duration,note_cut_too_soon,799,799,799,0,0,0,0,680,120.00,110.00,10.00
note,note_missing,799,798,673,72,53,1,0,462,120.00,110.00,10.00
note,note_not_expected,799,800,703,39,57,0,1,508,120.00,110.00,10.00
articulation,articulated_legato,799,798,767,18,13,1,0,616,120.00,110.00,10.00
articulation,articulated_staccato,849,849,741,48,60,0,0,450,120.00,110.00,10.00
articulation,articulated_accentuated,799,799,799,0,0,0,0,681,120.00,110.00,10.00
