onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,C5,C5,1.0
late,0.51,0.67,-0.16,C5,G5,0.1
late,0.99,1.31,-0.32,G5,G5,1.0
correct,1.5,1.92,-0.42,G5,G5,1.0
correct,2.02,2.56,-0.54,A5,A5,1.0
late,2.02,3.13,-1.11,A5,A5,1.0
late,2.02,3.77,-1.75,A5,G5,0.6
correct,2.5,4.35,-1.85,G5,G5,1.0
correct,3.01,4.96,-1.95,G5,F5,0.6
correct,3.52,5.56,-2.04,F5,F5,1.0
correct,4.0,6.14,-2.14,F5,E/Fb5,0.8
correct,4.51,6.75,-2.24,F5,D5,0.4
correct,4.99,7.29,-2.3,E/Fb5,D5,0.6
correct,5.5,7.74,-2.24,E/Fb5,E/Fb5,1.0
early,6.02,7.9,-1.88,D5,C5,0.6
late,6.02,8.99,-2.97,D5,C5,0.6
late,6.02,9.56,-3.54,D5,C5,0.6
late,6.37,10.11,-3.74,E/Fb5,C5,0.2
late,6.53,10.68,-4.15,C5,G5,0.1
early,7.52,11.2,-3.68,C5,G5,0.1
correct,8.0,11.74,-3.74,C5,A5,0.4
late,8.0,12.28,-4.28,C5,A5,0.4
correct,8.51,12.8,-4.29,C5,G5,0.1
correct,8.99,13.34,-4.35,G5,F5,0.6
correct,9.5,13.85,-4.35,G5,F5,0.6
early,10.02,13.85,-3.83,A5,F5,0.2
correct,10.5,14.3,-3.8,G5,F5,0.6
late,10.5,14.88,-4.38,G5,E/Fb5,0.4
correct,11.01,15.39,-4.38,G5,E/Fb5,0.4
late,11.01,15.87,-4.86,G5,D5,0.1
early,11.52,16.16,-4.64,F5,D5,0.4
early,12.0,16.38,-4.38,F5,C5,0.1
late,12.51,17.34,-4.83,F5,G5,0.6
correct,12.99,17.79,-4.8,E/Fb5,G5,0.4
correct,13.5,18.33,-4.83,E/Fb5,G5,0.4
late,13.5,18.72,-5.22,E/Fb5,F5,0.8
late,13.5,19.16,-5.66,E/Fb5,F5,0.8
correct,14.02,19.68,-5.66,D5,E/Fb5,0.6
correct,14.37,20.16,-5.79,E/Fb5,E/Fb5,1.0
late,14.53,20.64,-6.11,C5,D5,0.6
early,15.52,20.99,-5.47,G5,D5,0.1
correct,16.0,21.5,-5.5,G5,G5,1.0
late,16.0,21.92,-5.92,G5,G5,1.0
late,16.0,22.43,-6.43,G5,F5,0.6
correct,16.51,22.84,-6.33,G5,F5,0.6
early,16.99,22.84,-5.85,F5,F5,1.0
correct,17.5,23.29,-5.79,F5,E/Fb5,0.8
early,18.02,23.58,-5.56,E/Fb5,E/Fb5,1.0
early,18.5,23.68,-5.18,D5,E/Fb5,0.6
late,18.5,23.84,-5.34,D5,E/Fb5,0.6
early,19.01,24.19,-5.18,D5,E/Fb5,0.6
correct,19.49,24.57,-5.08,G5,D5,0.1
correct,20.0,25.05,-5.05,G5,C5,0.1
late,20.0,25.44,-5.44,G5,C5,0.1
correct,20.51,25.92,-5.41,G5,G5,1.0
early,20.99,25.92,-4.93,F5,G5,0.6
early,21.5,26.24,-4.74,F5,G5,0.6
late,21.5,26.68,-5.18,F5,A5,0.2
late,21.5,27.1,-5.6,F5,A5,0.2
correct,22.02,27.48,-5.46,F5,G5,0.6
late,22.24,27.96,-5.72,E/Fb5,G5,0.4
late,22.37,28.35,-5.98,E/Fb5,F5,0.8
late,22.53,28.76,-6.23,E/Fb5,F5,0.8
correct,23.01,29.12,-6.11,D5,E/Fb5,0.6
late,23.01,29.5,-6.49,D5,E/Fb5,0.6
correct,23.49,29.88,-6.39,D5,D5,1.0
early,24.0,29.88,-5.88,C5,D5,0.6
correct,24.51,30.27,-5.76,C5,D5,0.6
correct,24.51,30.4,-5.89,C5,C5,1.0
missing,24.99,,,G5,,
missing,25.5,,,G5,,
missing,26.02,,,A5,,
missing,26.5,,,G5,,
missing,27.01,,,G5,,
missing,27.52,,,F5,,
missing,28.0,,,F5,,
missing,28.51,,,F5,,
missing,28.99,,,E/Fb5,,
missing,29.5,,,E/Fb5,,
missing,30.02,,,E/Fb5,,
missing,30.24,,,D5,,
missing,30.37,,,D5,,
missing,30.53,,,C5,,
