onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,G3,G3,1.0
correct,0.51,0.51,0.0,B/Cb3,B/Cb3,1.0
correct,0.99,0.99,0.0,X0,X0,0.0
correct,1.5,1.5,0.0,X0,X0,0.0
correct,2.02,2.02,0.0,G3,G3,1.0
correct,2.5,2.5,0.0,B/Cb3,B/Cb3,1.0
correct,3.01,3.01,0.0,F#/Gb3,F#/Gb3,1.0
correct,3.52,3.52,0.0,G3,G3,1.0
correct,4.51,4.51,0.0,G3,G3,1.0
correct,5.5,5.5,0.0,G3,G3,1.0
correct,6.5,6.5,0.0,E/Fb3,E/Fb3,1.0
early,7.52,6.98,0.54,G3,E/Fb3,0.4
correct,8.0,7.52,0.48,G3,G3,1.0
correct,8.51,8.0,0.51,F#/Gb3,G3,0.8
correct,8.99,8.51,0.48,E/Fb3,F#/Gb3,0.6
correct,9.5,9.02,0.48,B/Cb3,E/Fb3,0.1
early,10.5,9.5,1.0,X0,B/Cb3,0.0
correct,11.52,10.53,0.99,G3,X0,0.0
correct,12.51,11.52,0.99,G3,G3,1.0
correct,13.5,12.51,0.99,G3,G3,1.0
correct,14.5,13.5,1.0,F#/Gb3,G3,0.8
correct,15.52,14.53,0.99,B/Cb3,F#/Gb3,0.1
late,16.0,15.52,0.48,G3,B/Cb3,0.2
correct,16.51,16.0,0.51,G3,B/Cb3,0.2
correct,16.99,16.51,0.48,F#/Gb3,G3,0.8
correct,17.5,17.02,0.48,B/Cb3,F#/Gb3,0.1
early,18.5,17.5,1.0,C4,B/Cb3,0.8
correct,19.52,18.53,0.99,X0,C4,0.0
late,20.0,19.52,0.48,G3,C4,0.1
correct,20.51,20.0,0.51,B/Cb3,G3,0.2
correct,20.99,20.51,0.48,X0,B/Cb3,0.0
correct,21.5,21.02,0.48,X0,F#/Gb3,0.0
extra,,21.5,,,X0,
