mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,684,575,245,228,102,109,0,80,120.00,110.00,10.00
progressive_tempo,ritardando,585,722,243,82,260,0,137,64,120.00,110.00,10.00
progressive_tempo,tempo_fluctuation,706,893,180,167,359,0,187,62,120.00,170.00,50.00
duration,note_held_too_long,578,576,458,64,54,2,0,362,120.00,156.00,36.00
duration,note_cut_too_soon,579,577,454,66,57,2,0,360,120.00,156.00,36.00
note,note_missing,578,575,442,72,61,3,0,314,120.00,156.00,36.00
note,note_not_expected,578,577,494,36,47,1,0,363,120.00,156.00,36.00
articulation,articulated_legato,578,576,459,63,54,2,0,362,120.00,156.00,36.00
articulation,articulated_staccato,609,606,393,98,115,3,0,186,120.00,156.00,36.00
articulation,articulated_accentuated,578,576,458,64,54,2,0,362,120.00,156.00,36.00
