mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,400,400,400,0,0,0,0,330,120.00,117.00,3.00
tempo,faster_tempo,405,405,399,2,4,0,0,217,120.00,144.00,24.00
tempo,a_lot_faster_tempo,441,441,387,40,14,0,0,191,120.00,117.00,3.00
tempo,slower_tempo,408,408,391,8,9,0,0,183,120.00,99.00,21.00
tempo,a_lot_slower_tempo,418,415,330,50,35,3,0,79,120.00,117.00,3.00
progressive_tempo,accelerando,474,402,264,117,21,72,0,47,120.00,144.00,24.00
progressive_tempo,ritardando,414,505,253,31,130,0,91,42,120.00,156.00,36.00
progressive_tempo,tempo_fluctuation,465,547,273,66,126,0,82,40,120.00,134.00,14.00
timing,note_too_soon,401,402,342,24,35,0,1,140,120.00,117.00,3.00
timing,note_too_late,401,402,342,24,35,0,1,141,120.00,117.00,3.00
duration,note_held_too_long,400,400,400,0,0,0,0,330,120.00,117.00,3.00
duration,note_cut_too_soon,401,401,401,0,0,0,0,331,120.00,117.00,3.00
note,note_missing,400,400,400,0,0,0,0,331,120.00,117.00,3.00
note,note_not_expected,400,400,400,0,0,0,0,330,120.00,117.00,3.00
articulation,articulated_legato,400,400,400,0,0,0,0,327,120.00,117.00,3.00
articulation,articulated_staccato,419,419,386,10,23,0,0,229,120.00,117.00,3.00
articulation,articulated_accentuated,400,400,400,0,0,0,0,330,120.00,117.00,3.00
