onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,B/Cb4,X0,0.0
correct,0.0,0.1,-0.1,B/Cb4,G3,0.2
late,0.0,0.32,-0.32,B/Cb4,X0,0.0
late,0.0,0.61,-0.61,B/Cb4,B/Cb4,1.0
late,0.0,0.8,-0.8,B/Cb4,B/Cb4,1.0
correct,0.0,0.93,-0.93,B/Cb4,B/Cb4,1.0
late,0.0,1.54,-1.54,B/Cb4,X0,0.0
late,0.0,1.73,-1.73,B/Cb4,A#/Bb3,0.8
late,0.0,1.89,-1.89,B/Cb4,A4,0.6
late,0.0,2.21,-2.21,B/Cb4,G4,0.2
correct,0.19,2.37,-2.18,B/Cb4,G4,0.2
late,0.35,2.95,-2.6,B/Cb3,X0,0.0
correct,0.54,3.14,-2.6,B/Cb4,X0,0.0
correct,0.77,3.43,-2.66,B/Cb4,X0,0.0
late,0.89,3.75,-2.86,B/Cb3,E/Fb4,0.1
correct,1.12,3.94,-2.82,B/Cb4,E/Fb4,0.1
correct,1.25,4.1,-2.85,B/Cb4,E/Fb4,0.1
late,1.44,4.67,-3.23,B/Cb3,X0,0.0
late,1.63,5.03,-3.4,B/Cb4,G4,0.2
early,1.79,5.03,-3.24,B/Cb4,G4,0.2
early,2.01,5.03,-3.02,B/Cb3,G4,0.2
correct,2.14,5.03,-2.89,A4,G4,0.6
early,2.33,5.03,-2.7,A4,G4,0.6
early,2.49,5.03,-2.54,B/Cb3,G4,0.2
early,2.72,5.03,-2.31,G4,G4,1.0
correct,2.85,5.03,-2.18,G4,G4,1.0
early,3.07,5.03,-1.96,G4,G4,1.0
early,3.26,5.03,-1.77,G4,G4,1.0
correct,3.39,5.03,-1.64,G4,G4,1.0
correct,3.58,5.31,-1.73,B/Cb3,B/Cb3,1.0
early,3.74,5.31,-1.57,F#/Gb4,B/Cb3,0.1
correct,3.93,5.54,-1.61,F#/Gb4,B/Cb4,0.1
correct,4.13,5.67,-1.54,B/Cb3,E/Fb5,0.1
late,4.13,6.27,-2.14,B/Cb3,X0,0.0
correct,4.13,6.37,-2.24,B/Cb3,G3,0.2
late,4.13,6.59,-2.46,B/Cb3,X0,0.0
correct,4.13,6.72,-2.59,B/Cb3,E/Fb5,0.1
correct,4.32,6.88,-2.56,E/Fb4,B/Cb3,0.1
correct,4.48,7.11,-2.63,E/Fb4,B/Cb3,0.1
correct,4.48,7.23,-2.75,E/Fb4,E/Fb5,1.0
late,4.48,7.81,-3.33,E/Fb4,X0,0.0
correct,4.48,7.94,-3.46,E/Fb4,G3,0.4
correct,4.64,8.0,-3.36,B/Cb3,G3,0.2
correct,4.83,8.16,-3.33,E/Fb4,X0,0.0
late,4.99,8.48,-3.49,E/Fb4,X0,0.0
correct,5.18,8.8,-3.62,B/Cb3,C5,0.8
late,5.37,9.41,-4.04,G4,X0,0.0
correct,5.53,9.54,-4.01,G4,C4,0.1
correct,5.73,9.6,-3.87,B/Cb3,C4,0.8
early,5.89,9.6,-3.71,B/Cb4,C4,0.8
correct,6.08,9.73,-3.65,B/Cb4,X0,0.0
early,6.24,9.73,-3.49,B/Cb3,X0,0.0
early,6.43,9.73,-3.3,E/Fb5,X0,0.0
correct,6.62,9.89,-3.27,E/Fb5,B/Cb4,0.1
early,6.78,9.89,-3.11,B/Cb3,B/Cb4,1.0
correct,7.01,10.05,-3.04,E/Fb5,A4,0.1
correct,7.13,10.05,-2.92,G3,A4,0.6
correct,7.36,10.24,-2.88,E/Fb5,A4,0.1
late,7.55,10.75,-3.2,E/Fb5,X0,0.0
correct,7.68,10.95,-3.27,E/Fb5,X0,0.0
early,7.87,10.95,-3.08,B/Cb3,X0,0.0
early,8.03,10.95,-2.92,E/Fb5,X0,0.0
correct,8.22,11.14,-2.92,E/Fb5,E/Fb4,1.0
correct,8.38,11.27,-2.89,B/Cb3,X0,0.0
correct,8.57,11.49,-2.92,D5,B/Cb4,0.4
correct,8.8,11.62,-2.82,D5,B/Cb4,0.4
late,8.96,11.97,-3.01,C5,B/Cb4,0.8
late,8.96,12.61,-3.65,C5,X0,0.0
late,8.96,12.8,-3.84,C5,F#/Gb4,0.0
correct,8.96,12.9,-3.94,C5,X0,0.0
late,8.96,13.06,-4.1,C5,B/Cb4,0.8
late,8.96,13.28,-4.32,C5,C5,1.0
late,8.96,13.57,-4.61,C5,D5,0.6
late,8.96,14.11,-5.15,C5,X0,0.0
correct,9.12,14.31,-5.19,C5,F#/Gb4,0.0
correct,9.28,14.43,-5.15,C5,X0,0.0
correct,9.5,14.63,-5.13,B/Cb3,C5,0.8
correct,9.66,14.72,-5.06,C5,F#/Gb4,0.0
late,9.85,15.07,-5.22,C5,C5,1.0
early,10.05,15.07,-5.02,B/Cb4,C5,0.8
late,10.21,15.65,-5.44,B/Cb4,X0,0.0
early,10.4,15.65,-5.25,B/Cb4,X0,0.0
correct,10.53,15.84,-5.31,E/Fb4,A#/Bb3,0.0
early,10.72,15.84,-5.12,A4,A#/Bb3,0.8
correct,10.94,16.0,-5.06,A4,X0,0.0
early,11.1,16.0,-4.9,E/Fb4,X0,0.0
correct,11.26,16.29,-5.03,A4,B/Cb4,0.6
late,11.42,17.06,-5.64,A4,X0,0.0
late,11.42,17.22,-5.8,A4,X0,0.0
late,11.42,17.54,-6.12,A4,B/Cb4,0.6
late,11.42,17.86,-6.44,A4,E/Fb4,0.1
late,11.42,18.18,-6.76,A4,F#/Gb4,0.4
late,11.65,18.72,-7.07,B/Cb4,X0,0.0
correct,11.81,18.85,-7.04,B/Cb4,A3,0.6
