mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,420,416,403,8,5,4,0,235,80.00,54.00,26.00
tempo,faster_tempo,442,436,415,11,10,6,0,220,80.00,85.00,5.00
tempo,a_lot_faster_tempo,480,442,401,31,10,38,0,85,80.00,60.00,20.00
tempo,slower_tempo,427,434,411,4,12,0,7,232,80.00,85.00,5.00
tempo,a_lot_slower_tempo,450,414,384,22,8,36,0,121,80.00,65.00,15.00
progressive_tempo,accelerando,492,432,404,20,8,60,0,119,80.00,85.00,5.00
progressive_tempo,ritardando,442,460,414,7,21,0,18,169,80.00,89.00,9.00
progressive_tempo,tempo_fluctuation,442,427,406,14,7,15,0,164,80.00,82.00,2.00
timing,note_too_soon,420,416,403,8,5,4,0,236,80.00,54.00,26.00
timing,note_too_late,420,416,403,8,5,4,0,236,80.00,54.00,26.00
duration,note_held_too_long,419,416,401,10,5,3,0,252,80.00,54.00,26.00
duration,note_cut_too_soon,420,417,402,10,5,3,0,253,80.00,54.00,26.00
note,note_missing,420,416,401,9,6,4,0,241,80.00,54.00,26.00
note,note_not_expected,419,416,401,10,5,3,0,250,80.00,54.00,26.00
articulation,articulated_legato,419,415,400,10,5,4,0,246,80.00,54.00,26.00
articulation,articulated_staccato,419,416,401,10,5,3,0,252,80.00,54.00,26.00
articulation,articulated_accentuated,419,416,401,10,5,3,0,252,80.00,54.00,26.00
