mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,1276,1073,512,349,212,203,0,92,120.00,134.00,14.00
progressive_tempo,ritardando,1081,1326,475,189,417,0,245,111,120.00,104.00,16.00
progressive_tempo,tempo_fluctuation,1298,1454,546,334,418,0,156,126,120.00,144.00,24.00
duration,note_held_too_long,1076,1071,827,133,111,5,0,335,120.00,125.00,5.00
duration,note_cut_too_soon,1077,1072,827,133,112,5,0,334,120.00,125.00,5.00
note,note_missing,1076,1071,827,133,111,5,0,335,120.00,125.00,5.00
note,note_not_expected,1076,1072,912,91,69,4,0,522,120.00,125.00,5.00
articulation,articulated_legato,1076,1071,827,133,111,5,0,336,120.00,125.00,5.00
articulation,articulated_staccato,1115,1114,847,116,151,1,0,338,120.00,125.00,5.00
articulation,articulated_accentuated,1076,1071,827,133,111,5,0,335,120.00,125.00,5.00
