mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
progressive_tempo,accelerando,537,452,195,150,107,85,0,79,120.00,117.00,3.00
progressive_tempo,ritardando,472,578,186,110,176,0,106,82,120.00,117.00,3.00
progressive_tempo,tempo_fluctuation,579,739,165,113,301,0,160,93,120.00,170.00,50.00
duration,note_held_too_long,454,455,444,5,5,0,1,398,120.00,170.00,50.00
duration,note_cut_too_soon,455,456,443,5,7,0,1,398,120.00,170.00,50.00
note,note_missing,454,454,442,8,4,0,0,380,120.00,170.00,50.00
note,note_not_expected,454,456,444,5,5,0,2,398,120.00,170.00,50.00
articulation,articulated_legato,454,452,404,24,24,2,0,333,120.00,170.00,50.00
articulation,articulated_staccato,457,458,375,39,43,0,1,111,120.00,170.00,50.00
articulation,articulated_accentuated,454,455,444,5,5,0,1,398,120.00,170.00,50.00
