onset_type,onset_ref_time,onset_live_time,adjustment_ms,note_ref,note_live,notes_similarity
correct,0.0,0.0,0.0,G3,G3,1.0
early,0.51,0.35,0.16,B/Cb3,G#/Ab3,0.4
correct,0.99,0.74,0.25,X0,F#/Gb3,0.0
early,1.5,0.74,0.76,X0,F#/Gb3,0.0
correct,2.02,1.12,0.9,G3,X0,0.0
correct,2.5,1.51,0.99,B/Cb3,G3,0.2
early,3.01,1.51,1.5,F#/Gb3,G3,0.8
correct,3.52,1.89,1.63,G3,B/Cb3,0.2
early,4.51,2.27,2.24,G3,A3,0.6
early,5.5,2.27,3.23,G3,A3,0.6
early,6.5,2.27,4.23,E/Fb3,A3,0.1
early,7.52,2.27,5.25,G3,A3,0.6
correct,8.0,2.69,5.31,G3,G3,1.0
late,8.0,3.52,4.48,G3,G3,1.0
late,8.0,4.35,3.65,G3,E/Fb3,0.4
late,8.51,5.15,3.36,F#/Gb3,E/Fb3,0.6
early,8.99,5.15,3.84,E/Fb3,E/Fb3,1.0
late,9.5,6.08,3.42,B/Cb3,F#/Gb3,0.1
early,10.5,6.53,3.97,X0,F#/Gb3,0.0
early,11.52,6.98,4.54,G3,E/Fb3,0.4
early,12.51,6.98,5.53,G3,E/Fb3,0.4
early,13.5,7.46,6.04,G3,B/Cb3,0.2
early,14.5,7.91,6.59,F#/Gb3,G#/Ab3,0.6
early,15.52,7.91,7.61,B/Cb3,G#/Ab3,0.4
late,16.0,8.9,7.1,G3,X0,0.0
late,16.51,9.86,6.65,G3,G3,1.0
late,16.99,10.88,6.11,F#/Gb3,G3,0.8
late,17.5,11.94,5.56,B/Cb3,F#/Gb3,0.1
early,18.5,11.94,6.56,C4,F#/Gb3,0.0
correct,19.52,13.03,6.49,X0,F#/Gb3,0.0
late,20.0,14.15,5.85,G3,B/Cb3,0.2
early,20.51,14.15,6.36,B/Cb3,B/Cb3,1.0
correct,20.99,14.72,6.27,X0,G3,0.0
correct,21.5,15.3,6.2,X0,F#/Gb3,0.0
extra,,15.87,,,B/Cb3,
extra,,16.48,,,C4,
extra,,17.7,,,C4,
extra,,18.98,,,X0,
extra,,19.62,,,G3,
extra,,20.29,,,B/Cb3,
extra,,20.96,,,F#/Gb3,
extra,,21.63,,,A3,
