onset_type,onset_time,pitch
no_change,0.0,64
no_change,0.429,62
no_change,0.857,60
no_change,1.286,59
no_change,1.714,57
no_change,2.143,55
no_change,2.571,54
no_change,3.0,59
no_change,4.286,64
no_change,4.714,67
no_change,5.143,71
no_change,5.786,70
no_change,6.0,71
no_change,6.214,72
no_change,6.429,71
no_change,7.071,70
no_change,7.286,71
no_change,7.5,72
no_change,7.714,71
no_change,7.768,72
no_change,7.821,71
no_change,7.929,70
no_change,8.143,71
no_change,8.357,72
no_change,8.571,71
no_change,8.786,64
no_change,9.0,66
no_change,9.857,66
no_change,10.286,69
no_change,10.929,68
no_change,11.143,69
no_change,11.357,71
no_change,11.571,69
no_change,12.214,68
no_change,12.429,69
no_change,12.643,71
no_change,12.857,69
no_change,12.911,71
no_change,12.964,69
no_change,13.071,68
no_change,13.286,69
no_change,13.5,71
no_change,13.714,69
no_change,13.929,66
no_change,14.143,69
no_change,14.571,67
no_change,15.0,67
no_change,15.429,71
no_change,16.071,70
no_change,16.286,71
no_change,16.5,72
no_change,16.714,71
no_change,17.357,70
no_change,17.571,71
late,17.786,72
no_change,18.214,71
no_change,18.268,72
no_change,18.321,71
no_change,18.428,70
no_change,18.643,71
no_change,18.857,72
no_change,19.071,71
no_change,19.285,64
no_change,19.5,76
no_change,19.928,69
no_change,20.357,69
no_change,20.785,72
no_change,21.428,69
no_change,21.643,71
no_change,21.857,72
no_change,22.071,71
no_change,22.714,64
no_change,22.928,66
no_change,23.143,67
no_change,23.357,66
no_change,23.785,59
no_change,24.0,63
no_change,24.214,64
no_change,24.428,66
no_change,24.643,64
no_change,25.928,64
no_change,26.357,60
no_change,26.785,60
no_change,27.214,67
no_change,27.643,66
no_change,28.071,64
no_change,28.5,66
no_change,28.714,71
no_change,28.928,69
no_change,29.143,67
no_change,29.357,66
no_change,29.571,64
no_change,29.785,63
no_change,30.0,60
no_change,30.214,59
no_change,30.428,57
no_change,30.643,55
no_change,30.857,54
no_change,31.071,52
no_change,31.928,71
no_change,32.357,76
