onset_type,onset_time,pitch
no_change,5.666,45
no_change,6.202,64
no_change,6.205,60
late,6.52,57
no_change,6.798,64
no_change,6.961,60
no_change,7.05,52
no_change,7.293,64
no_change,7.295,60
no_change,7.589,53
no_change,7.977,60
no_change,7.98,65
no_change,8.282,69
no_change,8.525,65
no_change,8.527,60
no_change,8.82,43
no_change,8.943,67
no_change,9.28,59
no_change,9.675,48
no_change,10.227,55
no_change,10.552,40
no_change,10.814,55
no_change,11.082,45
no_change,11.348,52
no_change,11.35,60
no_change,11.711,47
no_change,11.852,42
no_change,12.052,54
no_change,12.339,63
no_change,12.505,57
no_change,12.58,54
no_change,12.786,40
no_change,12.914,62
no_change,13.284,52
no_change,13.766,45
no_change,13.891,61
no_change,14.211,52
no_change,14.473,54
no_change,15.016,57
no_change,15.02,61
no_change,15.32,52
no_change,15.53,57
no_change,15.534,61
no_change,15.761,48
no_change,15.898,51
no_change,16.218,60
no_change,16.22,57
no_change,16.561,66
no_change,16.825,57
no_change,16.83,60
no_change,17.18,44
no_change,17.293,60
no_change,17.607,54
no_change,17.614,51
no_change,17.991,49
no_change,18.155,68
no_change,18.668,53
no_change,18.67,59
no_change,19.041,44
no_change,19.436,53
no_change,19.439,59
no_change,19.777,42
no_change,20.057,59
no_change,20.059,50
no_change,20.348,41
no_change,20.839,59
no_change,20.841,49
no_change,21.23,53
no_change,21.539,56
no_change,21.964,59
no_change,22.336,49
no_change,22.705,59
no_change,22.707,65
no_change,23.245,46
no_change,23.38,73
no_change,23.911,66
no_change,23.914,61
no_change,24.225,58
no_change,24.539,66
no_change,24.541,61
no_change,24.798,51
no_change,25.02,61
no_change,25.35,53
no_change,25.686,63
no_change,25.689,69
no_change,26.005,72
no_change,26.232,63
no_change,26.234,69
no_change,26.527,75
no_change,26.645,73
no_change,27.0,63
no_change,27.291,46
no_change,27.405,70
no_change,27.795,61
no_change,28.039,58
no_change,28.557,61
no_change,28.841,56
no_change,29.082,65
no_change,29.089,61
no_change,29.45,55
no_change,29.832,64
no_change,29.834,61
no_change,30.111,70
no_change,30.33,64
no_change,30.334,61
no_change,30.568,69
no_change,30.882,64
no_change,30.886,61
no_change,31.423,64
no_change,31.509,61
no_change,31.85,64
no_change,31.852,68
no_change,32.175,49
no_change,32.534,64
no_change,32.539,68
no_change,32.839,52
no_change,33.059,64
no_change,33.061,68
no_change,33.359,56
no_change,33.736,59
no_change,33.739,63
no_change,34.18,47
no_change,34.62,63
no_change,34.623,59
no_change,34.955,40
no_change,35.257,56
no_change,35.32,62
no_change,35.386,59
no_change,35.411,64
no_change,35.789,45
no_change,35.93,64
no_change,36.366,55
no_change,36.368,61
no_change,36.63,47
no_change,37.157,55
no_change,37.161,61
no_change,37.516,45
no_change,37.848,55
no_change,37.85,61
no_change,38.252,45
no_change,38.427,48
no_change,38.889,55
no_change,38.891,58
no_change,39.177,63
no_change,39.418,55
no_change,39.42,58
no_change,39.65,48
no_change,39.734,72
no_change,40.048,58
no_change,40.052,64
no_change,40.57,58
no_change,40.609,72
no_change,40.98,57
no_change,41.418,65
no_change,41.857,57
no_change,42.148,51
no_change,42.525,57
no_change,42.53,60
no_change,43.014,52
no_change,43.527,57
no_change,43.532,61
no_change,43.855,64
no_change,44.145,57
no_change,44.152,61
no_change,44.43,69
no_change,44.741,57
no_change,45.377,40
no_change,45.543,66
no_change,46.123,63
no_change,46.127,59
no_change,46.405,52
no_change,46.641,59
no_change,46.936,66
no_change,46.939,47
no_change,47.23,59
no_change,47.648,40
no_change,47.811,68
no_change,48.289,59
no_change,48.534,52
no_change,48.761,59
no_change,48.764,62
no_change,49.011,68
no_change,49.086,40
no_change,49.264,59
no_change,49.627,69
no_change,49.8,45
no_change,49.964,57
no_change,49.966,61
no_change,50.25,54
no_change,50.666,57
no_change,50.67,61
no_change,51.07,52
no_change,51.468,57
no_change,52.593,45
no_change,52.609,41
no_change,53.005,57
no_change,53.009,60
no_change,53.291,53
no_change,53.564,57
no_change,53.568,60
no_change,53.9,52
no_change,54.22,57
no_change,54.223,60
no_change,54.718,45
no_change,54.886,72
no_change,55.475,64
no_change,55.48,60
no_change,55.805,57
no_change,56.068,60
no_change,56.332,52
no_change,56.591,64
no_change,56.593,60
no_change,57.016,53
no_change,57.425,60
no_change,57.427,65
no_change,57.725,69
no_change,57.927,65
no_change,57.934,60
no_change,58.259,43
no_change,58.395,67
no_change,58.72,62
no_change,58.723,59
no_change,59.07,48
no_change,59.605,55
no_change,59.934,40
no_change,60.191,55
no_change,60.193,60
no_change,60.473,45
no_change,60.811,52
no_change,60.814,60
no_change,61.1,42
no_change,61.123,47
no_change,61.502,57
no_change,61.505,54
no_change,61.809,63
no_change,62.045,57
no_change,62.07,54
no_change,62.291,40
no_change,62.427,62
no_change,62.777,52
no_change,62.78,56
no_change,63.216,45
no_change,63.32,61
no_change,63.611,52
no_change,63.873,54
no_change,64.35,57
no_change,64.355,61
no_change,64.625,52
no_change,64.843,57
no_change,64.845,61
no_change,65.068,48
no_change,65.182,51
no_change,65.595,60
no_change,65.598,57
no_change,65.92,66
no_change,66.173,60
no_change,66.182,57
no_change,66.489,44
no_change,66.627,60
no_change,66.964,51
no_change,66.966,54
no_change,67.368,49
no_change,67.514,68
no_change,68.182,53
no_change,68.534,44
no_change,68.941,53
no_change,68.943,59
no_change,69.264,42
no_change,69.552,59
no_change,69.555,50
no_change,69.873,41
no_change,70.373,49
no_change,70.743,53
no_change,70.955,56
no_change,71.384,59
no_change,71.386,65
no_change,71.782,49
no_change,72.18,59
no_change,72.834,46
no_change,72.98,73
no_change,73.509,66
no_change,73.511,61
no_change,73.811,58
no_change,74.145,66
no_change,74.148,61
no_change,74.409,51
no_change,74.65,66
no_change,74.655,61
no_change,74.991,53
no_change,75.284,63
no_change,75.286,69
no_change,75.6,72
no_change,75.816,63
no_change,75.818,69
no_change,76.1,75
no_change,76.241,73
no_change,76.525,63
no_change,76.527,69
no_change,76.802,46
no_change,76.925,70
no_change,77.268,65
no_change,77.27,61
no_change,77.525,58
no_change,78.043,61
no_change,78.311,56
no_change,78.577,61
no_change,78.968,55
no_change,79.334,64
no_change,79.336,61
no_change,79.636,70
no_change,79.884,64
no_change,79.886,61
no_change,80.132,69
no_change,80.432,64
no_change,80.434,61
no_change,80.7,61
no_change,81.018,64
no_change,81.432,64
no_change,81.768,49
