onset_type,onset_time,pitch
no_change,8.295,40
no_change,8.77,47
no_change,9.107,52
no_change,9.386,55
no_change,9.641,59
no_change,9.902,64
no_change,10.22,40
no_change,10.48,47
no_change,10.725,52
no_change,10.961,55
no_change,11.175,59
no_change,11.398,64
no_change,11.623,40
pitch,11.861,34
no_change,12.08,52
no_change,12.32,55
no_change,12.559,59
no_change,12.789,64
no_change,13.036,40
no_change,13.28,48
no_change,13.532,52
no_change,13.8,55
no_change,14.089,59
no_change,14.377,64
no_change,14.711,40
no_change,15.061,47
no_change,15.316,52
no_change,15.541,55
no_change,15.752,59
no_change,15.98,64
no_change,16.205,40
no_change,16.527,47
no_change,16.836,50
no_change,17.225,55
no_change,17.582,59
no_change,18.064,64
no_change,18.998,67
no_change,19.0,45
no_change,19.523,55
no_change,19.807,60
no_change,20.023,55
no_change,20.239,66
no_change,20.439,64
no_change,20.714,42
no_change,20.925,62
no_change,21.32,50
no_change,21.532,57
no_change,21.736,50
no_change,21.934,60
no_change,22.132,59
no_change,22.33,57
no_change,22.55,47
no_change,22.784,51
no_change,23.0,47
no_change,23.255,55
no_change,23.509,54
no_change,23.8,40
no_change,23.818,52
no_change,25.143,55
no_change,25.393,59
no_change,25.602,55
no_change,25.78,59
no_change,25.861,64
no_change,25.927,48
no_change,26.295,52
no_change,26.593,55
no_change,26.841,59
no_change,27.073,62
no_change,27.252,60
no_change,27.459,59
no_change,27.845,50
no_change,28.066,57
no_change,28.28,60
no_change,28.502,59
no_change,28.705,57
no_change,28.925,42
no_change,29.193,51
no_change,29.657,55
no_change,29.907,54
no_change,30.161,55
no_change,30.541,40
no_change,30.791,47
no_change,31.043,54
no_change,31.339,59
no_change,31.341,55
no_change,31.673,64
no_change,32.016,40
no_change,32.393,71
no_change,32.855,55
no_change,33.134,59
no_change,33.348,55
no_change,33.664,69
no_change,33.932,67
no_change,34.318,45
no_change,34.509,66
no_change,34.907,55
no_change,35.148,60
no_change,35.373,55
no_change,35.611,64
no_change,35.9,66
no_change,36.016,64
no_change,36.164,62
no_change,36.377,50
no_change,36.384,60
no_change,36.986,57
no_change,37.232,59
no_change,37.457,57
no_change,37.602,55
no_change,37.78,43
no_change,38.077,47
no_change,38.286,50
no_change,38.473,55
no_change,38.725,59
no_change,38.995,64
no_change,39.341,48
no_change,39.911,52
no_change,40.23,55
no_change,40.507,59
no_change,40.841,62
no_change,41.023,60
no_change,41.236,59
no_change,41.466,45
no_change,41.661,52
no_change,41.884,57
no_change,42.095,60
no_change,42.295,59
no_change,42.536,57
no_change,42.764,47
no_change,43.027,51
no_change,43.236,47
no_change,43.541,55
no_change,43.82,54
no_change,43.92,52
no_change,44.205,40
no_change,44.523,47
no_change,44.864,52
no_change,45.514,55
no_change,45.568,59
no_change,46.507,71
no_change,46.543,51
no_change,47.002,59
no_change,47.423,66
no_change,47.882,59
no_change,48.489,71
no_change,48.659,59
no_change,48.889,50
no_change,49.045,71
no_change,49.352,59
no_change,49.605,66
no_change,49.834,59
no_change,50.075,71
no_change,50.35,59
no_change,50.843,50
no_change,50.977,71
no_change,51.216,59
no_change,51.416,65
no_change,51.602,59
no_change,51.782,71
no_change,51.98,59
no_change,52.202,50
no_change,52.311,70
no_change,52.605,58
no_change,52.805,65
no_change,52.995,58
no_change,53.195,70
no_change,53.4,58
no_change,53.62,49
no_change,53.73,70
no_change,53.984,58
no_change,54.22,65
no_change,54.482,58
no_change,54.752,70
no_change,55.002,58
no_change,55.245,49
no_change,55.386,70
no_change,55.689,58
no_change,55.9,64
no_change,56.102,58
no_change,56.311,70
no_change,56.502,58
no_change,56.73,49
no_change,56.852,69
no_change,57.136,57
no_change,57.38,64
no_change,57.593,57
no_change,57.805,69
no_change,58.007,57
no_change,58.239,48
no_change,58.373,69
no_change,58.677,57
no_change,58.898,64
no_change,59.098,57
no_change,59.298,69
no_change,59.525,57
no_change,59.72,48
no_change,59.857,69
no_change,60.13,57
no_change,60.327,63
no_change,60.532,57
no_change,60.73,69
no_change,60.959,57
no_change,61.189,48
no_change,61.311,68
no_change,61.705,56
no_change,61.916,63
no_change,62.105,56
no_change,62.311,68
no_change,62.518,56
no_change,62.741,47
no_change,62.855,68
no_change,63.086,56
no_change,63.298,63
no_change,63.489,56
no_change,63.716,68
no_change,63.959,56
no_change,64.202,47
no_change,64.32,68
no_change,64.652,56
no_change,64.859,62
no_change,65.032,56
no_change,65.239,68
no_change,65.423,56
no_change,65.666,47
no_change,65.805,67
no_change,66.177,55
no_change,66.384,62
no_change,66.564,55
no_change,66.78,67
no_change,66.982,55
no_change,67.193,46
no_change,67.309,67
no_change,67.561,55
no_change,67.843,61
no_change,68.15,55
no_change,68.5,67
no_change,68.959,55
no_change,69.45,45
no_change,69.693,67
no_change,70.134,55
no_change,70.439,60
no_change,70.659,55
no_change,70.87,66
no_change,71.061,64
no_change,71.464,62
no_change,71.809,50
no_change,72.011,57
no_change,72.38,60
no_change,72.577,59
no_change,72.768,57
no_change,72.964,42
no_change,73.227,51
no_change,73.411,57
no_change,73.655,55
no_change,73.718,57
no_change,73.793,55
no_change,73.884,54
no_change,74.143,52
no_change,74.475,40
no_change,74.7,47
no_change,74.882,52
no_change,75.073,55
no_change,75.273,59
no_change,75.461,48
no_change,75.625,64
no_change,75.918,52
no_change,76.193,55
no_change,76.416,59
no_change,76.639,62
no_change,76.839,60
no_change,77.041,59
no_change,77.22,45
no_change,77.436,52
no_change,77.62,57
no_change,77.843,60
no_change,78.064,59
no_change,78.266,57
no_change,78.505,47
no_change,78.716,51
no_change,78.932,57
no_change,79.177,55
no_change,79.248,57
no_change,79.345,55
no_change,79.42,54
no_change,79.659,55
no_change,79.968,40
no_change,80.22,47
no_change,80.484,54
no_change,80.784,55
no_change,81.157,64
no_change,81.532,40
no_change,81.923,71
no_change,82.025,55
no_change,82.736,59
no_change,83.205,69
no_change,83.486,67
no_change,83.836,45
no_change,84.018,66
no_change,84.523,55
no_change,84.768,60
no_change,85.248,64
no_change,85.32,66
no_change,85.441,64
no_change,85.668,62
no_change,85.857,50
no_change,85.875,60
no_change,86.298,59
