mutation_category,mutation_name,total_onsets_ref,total_onsets_live,correct_matches,late_matches,early_matches,missing_onsets,extra_onsets,correct_notes,tempo_reference_bpm,tempo_live_bpm,tempo_difference_bpm
pitch,pitch_shift,628,631,466,71,91,0,3,243,120.00,94.00,26.00
tempo,faster_tempo,656,663,436,101,119,0,7,179,120.00,110.00,10.00
tempo,a_lot_faster_tempo,688,695,407,133,148,0,7,160,120.00,117.00,3.00
tempo,slower_tempo,652,653,536,53,63,0,1,299,120.00,144.00,24.00
tempo,a_lot_slower_tempo,667,659,395,143,121,8,0,141,120.00,110.00,10.00
progressive_tempo,accelerando,743,634,283,229,122,109,0,89,120.00,99.00,21.00
progressive_tempo,ritardando,634,783,283,84,267,0,149,99,120.00,104.00,16.00
progressive_tempo,tempo_fluctuation,806,933,241,197,368,0,127,109,120.00,188.00,68.00
timing,note_too_soon,632,636,416,104,112,0,4,172,120.00,94.00,26.00
timing,note_too_late,628,632,422,98,108,0,4,171,120.00,94.00,26.00
duration,note_held_too_long,628,631,466,71,91,0,3,242,120.00,94.00,26.00
duration,note_cut_too_soon,629,632,466,71,92,0,3,242,120.00,94.00,26.00
note,note_missing,628,630,464,71,93,0,2,244,120.00,94.00,26.00
note,note_not_expected,628,631,466,71,91,0,3,243,120.00,94.00,26.00
articulation,articulated_legato,628,629,580,20,28,0,1,424,120.00,94.00,26.00
articulation,articulated_staccato,653,652,576,44,32,1,0,270,120.00,94.00,26.00
articulation,articulated_accentuated,628,631,466,71,91,0,3,243,120.00,94.00,26.00
